evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,468.0,42160.666666666664
0.051,278.0,19856.0
0.053,490.0,63387.666666666664
0.054,176.0,7243.0
0.055,315.0,13493.0
0.056,222.0,14896.0
0.057,386.0,20150.0
0.059,498.0,218132.0
0.06,416.0,57598.0
0.062,499.0,48474.0
0.065,914.0,122159.0
0.067,139.0,349.0
0.068,999.0,86886.0
0.07,342.0,2706.0
0.071,498.5,87332.5
0.072,596.0,27559.0
0.073,449.0,26128.0
0.074,332.0,28086.0
0.075,547.0,22936.0
0.077,341.0,26893.0
0.078,731.5,67565.5
0.081,243.33333333333334,14015.0
0.084,376.0,33501.0
0.085,315.0,34203.0
0.086,418.0,20929.0
0.087,1130.0,9741.0
0.089,489.0,37063.0
0.091,259.75,27290.75
0.093,894.0,100955.0
0.094,476.0,23679.0
0.097,604.3333333333334,78876.0
0.101,499.0,30198.5
0.103,908.0,73263.0
0.104,465.0,39749.0
0.108,1021.5,69113.5
0.109,499.0,35225.0
0.11,499.0,29237.0
0.115,326.0,60021.0
0.116,168.0,9877.0
0.119,216.5,8673.0
0.12,382.0,15356.0
0.123,112.0,4987.0
0.127,334.0,55861.0
0.128,704.5,88546.5
0.129,498.5,90101.0
0.132,500.0,15528.0
0.135,79.0,102.0
0.136,499.0,33612.0
0.137,411.5,18756.5
0.139,518.0,38908.0
0.141,460.0,23805.0
0.143,499.0,96003.0
0.144,242.0,19049.0
0.146,494.0,28442.0
0.148,998.0,124691.0
0.149,407.0,77496.0
0.15,619.0,52364.0
0.151,473.0,71566.5
0.152,499.0,27300.0
0.154,1602.0,168322.0
0.156,548.0,91863.0
0.157,489.0,19803.0
0.158,108.0,117.0
0.159,498.0,34657.0
0.161,499.0,40535.0
0.163,376.0,13978.0
0.164,338.0,21381.0
0.167,499.0,71835.0
0.168,611.6666666666666,43120.333333333336
0.169,999.0,211255.0
0.171,93.0,232.0
0.176,754.5,84284.0
0.178,68.0,671.0
0.193,462.0,2381.0
0.195,273.0,4900.5
0.197,255.0,6806.0
0.198,369.0,5412.0
0.199,344.0,3362.0
0.202,98.0,845.0
0.207,981.0,52539.0
0.208,1999.0,306839.0
0.215,275.0,4210.0
0.217,99.0,143.0
0.218,111.0,184.0
0.219,631.0,43131.0
0.221,763.0,89021.5
0.223,427.5,18293.5
0.225,4001.0,444830.0
0.231,1344.0,77420.0
0.232,198.0,2022.0
0.237,1147.0,94469.0
0.238,998.0,66668.0
0.239,640.0,33569.0
0.251,942.0,76953.0
0.252,94.0,104.0
0.254,59.0,103.0
0.274,76.0,102.0
0.279,223.0,1162.0
0.28,77.0,192.0
0.282,131.0,367.0
0.288,90.0,200.0
0.29,462.0,18533.5
0.295,451.3333333333333,19759.333333333332
0.298,418.5,4924.0
0.299,84.0,112.0
0.301,236.0,878.0
0.311,409.0,19106.0
0.315,167.0,998.0
0.318,2137.0,95585.0
0.32,153.0,909.0
0.322,137.0,323.0
0.325,46.0,87.0
0.327,208.0,2441.0
0.33,205.0,1250.0
0.338,167.0,536.0
0.345,83.0,322.0
0.352,110.0,482.0
0.357,1697.0,98816.0
0.363,766.5,35634.0
0.364,94.0,97.0
0.367,93.0,447.0
0.374,96.0,105.0
0.381,264.0,7513.0
0.382,416.0,27615.0
0.384,424.5,16575.0
0.385,290.0,1988.0
0.393,63.0,92.0
0.396,61.0,91.0
