evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,501.0,43543.0
0.054,242.0,7447.0
0.085,160.0,1769.0
0.092,65.0,8455.0
0.097,501.0,54223.0
0.108,169.0,825.0
0.132,164.0,643.0
0.134,160.0,352.0
0.14,479.0,36316.0
0.155,162.0,850.0
0.162,67.0,93.0
0.167,61.0,148.0
0.178,1735.0,178006.0
0.19,59.0,141.0
0.192,235.0,6047.0
0.202,52.0,95.0
0.237,112.5,346.5
0.259,129.0,506.0
0.26,157.0,592.0
0.263,92.0,101.0
0.265,96.0,233.0
0.267,92.0,156.0
0.272,63.0,153.0
0.283,51.0,128.0
0.289,265.0,1467.0
0.3,442.0,64754.0
0.306,297.0,8477.0
0.307,100.0,294.0
0.33,56.0,139.0
0.347,629.0,19090.0
0.353,61.0,253.0
0.356,61.0,96.0
0.36,122.0,740.0
0.365,121.5,1360.0
0.377,58.0,154.0
0.388,55.0,96.0
