enviorment change rate,master run,apex x,apex y,sigma left,sigma right,r2,equation
0.5,8101,0.155,2216.427712482392,0.0007035004024198934,0.0011639984643073361,0.17277484596482828,y=2216.43*exp(-(|x-0.155|^0.2)/(2*0.0007035^0.2)) for x<=0.155; y=2216.43*exp(-(|x-0.155|^0.2)/(2*0.001164^0.2)) for x>0.155
0.51,8102,0.155,2214.410488149059,0.0002528081621101745,0.0008515994685571369,0.1736946364697215,y=2214.41*exp(-(|x-0.155|^0.2)/(2*0.000252808^0.2)) for x<=0.155; y=2214.41*exp(-(|x-0.155|^0.2)/(2*0.000851599^0.2)) for x>0.155
0.52,8103,0.143,2322.970352064754,0.00014570479045788445,0.0007883437165869416,0.18611780323791738,y=2322.97*exp(-(|x-0.143|^0.2)/(2*0.000145705^0.2)) for x<=0.143; y=2322.97*exp(-(|x-0.143|^0.2)/(2*0.000788344^0.2)) for x>0.143
0.53,8104,0.143,2238.1163566427376,0.00011707708822754462,0.0008007583237018976,0.1814237306319172,y=2238.12*exp(-(|x-0.143|^0.2)/(2*0.000117077^0.2)) for x<=0.143; y=2238.12*exp(-(|x-0.143|^0.2)/(2*0.000800758^0.2)) for x>0.143
0.54,8105,0.155,2519.921877931583,0.0001594441092482831,0.0004282111045737999,0.21190948528509812,y=2519.92*exp(-(|x-0.155|^0.2)/(2*0.000159444^0.2)) for x<=0.155; y=2519.92*exp(-(|x-0.155|^0.2)/(2*0.000428211^0.2)) for x>0.155
0.55,8106,0.143,2345.937249998504,0.00012079351394795996,0.0006535598961851317,0.19387960373411783,y=2345.94*exp(-(|x-0.143|^0.2)/(2*0.000120794^0.2)) for x<=0.143; y=2345.94*exp(-(|x-0.143|^0.2)/(2*0.00065356^0.2)) for x>0.143
0.56,8107,0.155,2007.2479870293919,0.0003482579526998739,0.00102722503936445,0.12728834367133135,y=2007.25*exp(-(|x-0.155|^0.2)/(2*0.000348258^0.2)) for x<=0.155; y=2007.25*exp(-(|x-0.155|^0.2)/(2*0.00102723^0.2)) for x>0.155
0.57,8108,0.143,2656.7747119826513,7.678102901266997e-05,0.00045625833960566604,0.23110164493289986,y=2656.77*exp(-(|x-0.143|^0.2)/(2*7.6781e-05^0.2)) for x<=0.143; y=2656.77*exp(-(|x-0.143|^0.2)/(2*0.000456258^0.2)) for x>0.143
0.58,8109,0.143,2279.461242984625,0.00014344584706040686,0.0006743061142948076,0.16756896986147474,y=2279.46*exp(-(|x-0.143|^0.2)/(2*0.000143446^0.2)) for x<=0.143; y=2279.46*exp(-(|x-0.143|^0.2)/(2*0.000674306^0.2)) for x>0.143
0.59,8110,0.143,2343.7555030433246,0.0001256053805104364,0.0005170084317229992,0.17666160564755184,y=2343.76*exp(-(|x-0.143|^0.2)/(2*0.000125605^0.2)) for x<=0.143; y=2343.76*exp(-(|x-0.143|^0.2)/(2*0.000517008^0.2)) for x>0.143
0.6,8111,0.143,2440.306251411454,0.00010014134035018913,0.0005089929589330467,0.19310453580063913,y=2440.31*exp(-(|x-0.143|^0.2)/(2*0.000100141^0.2)) for x<=0.143; y=2440.31*exp(-(|x-0.143|^0.2)/(2*0.000508993^0.2)) for x>0.143
0.61,8112,0.143,2376.625941293524,0.00010014134035018913,0.0005634038468379861,0.1805272097413564,y=2376.63*exp(-(|x-0.143|^0.2)/(2*0.000100141^0.2)) for x<=0.143; y=2376.63*exp(-(|x-0.143|^0.2)/(2*0.000563404^0.2)) for x>0.143
0.62,8113,0.143,2316.92374322914,8.632723138328348e-05,0.0004286150442431497,0.15395018256270465,y=2316.92*exp(-(|x-0.143|^0.2)/(2*8.63272e-05^0.2)) for x<=0.143; y=2316.92*exp(-(|x-0.143|^0.2)/(2*0.000428615^0.2)) for x>0.143
0.63,8114,0.143,2496.984325819723,0.00010332016772443152,0.0006957108880600041,0.24068796988140995,y=2496.98*exp(-(|x-0.143|^0.2)/(2*0.00010332^0.2)) for x<=0.143; y=2496.98*exp(-(|x-0.143|^0.2)/(2*0.000695711^0.2)) for x>0.143
0.64,8115,0.143,2241.7886232344977,0.00013370623156362885,0.0008391875180295108,0.17797514036618223,y=2241.79*exp(-(|x-0.143|^0.2)/(2*0.000133706^0.2)) for x<=0.143; y=2241.79*exp(-(|x-0.143|^0.2)/(2*0.000839188^0.2)) for x>0.143
0.65,8116,0.155,2253.5028755301546,0.0001588224955761578,0.0004487613845569456,0.16493925625215966,y=2253.5*exp(-(|x-0.155|^0.2)/(2*0.000158822^0.2)) for x<=0.155; y=2253.5*exp(-(|x-0.155|^0.2)/(2*0.000448761^0.2)) for x>0.155
