selected,selection rule,model,r2,equation,points used,weighted copies used,total points,total weighted copies,best model,best r2,best equation
,lowest_r2,linear,0.0015592995124816822,y=0.209931 + 0.0112456*x,38610,18955724,38610,18955724,bell_curve,-0.05315722685243984,y=0.206823*exp(-((x-1.88598)^2)/(2*3.61226^2))
,lowest_r2,quadratic,0.0016045280766303627,y=0.203453 + 0.025162*x - 0.00675717*x^2,38610,18955724,38610,18955724,bell_curve,-0.05315722685243984,y=0.206823*exp(-((x-1.88598)^2)/(2*3.61226^2))
,lowest_r2,polynomial,0.0016112377229042796,y=0.19488 + 0.0533775*x - 0.0356631*x^2 + 0.00931143*x^3,38610,18955724,38610,18955724,bell_curve,-0.05315722685243984,y=0.206823*exp(-((x-1.88598)^2)/(2*3.61226^2))
,lowest_r2,log,0.0016078267451091754,y=0.0109241*ln(x) + 0.22176,38610,18955724,38610,18955724,bell_curve,-0.05315722685243984,y=0.206823*exp(-((x-1.88598)^2)/(2*3.61226^2))
yes,lowest_r2,bell_curve,-0.05315722685243984,y=0.206823*exp(-((x-1.88598)^2)/(2*3.61226^2)),38610,18955724,38610,18955724,bell_curve,-0.05315722685243984,y=0.206823*exp(-((x-1.88598)^2)/(2*3.61226^2))
