enviorment change rate,master run,apex x,apex y,sigma left,sigma right,r2,equation
0.78,818,0.071,2317.5,0.00962003522121292,0.10198256899342747,-8.019131914751739,y=2317.5*exp(-((x-0.071)^2)/(2*0.00962004^2)) for x<=0.071; y=2317.5*exp(-((x-0.071)^2)/(2*0.101983^2)) for x>0.071
0.79,819,0.069,2131.0,0.009016623010414657,0.10521323708505481,-4.290900808713783,y=2131*exp(-((x-0.069)^2)/(2*0.00901662^2)) for x<=0.069; y=2131*exp(-((x-0.069)^2)/(2*0.105213^2)) for x>0.069
0.8,820,0.269,3750.0,0.08237312750535253,0.04121332512025836,-11.168967464564565,y=3750*exp(-((x-0.269)^2)/(2*0.0823731^2)) for x<=0.269; y=3750*exp(-((x-0.269)^2)/(2*0.0412133^2)) for x>0.269
0.81,821,0.105,2826.0,0.02260707161914539,0.08889746145830013,-10.410563698516672,y=2826*exp(-((x-0.105)^2)/(2*0.0226071^2)) for x<=0.105; y=2826*exp(-((x-0.105)^2)/(2*0.0888975^2)) for x>0.105
0.82,822,0.093,2373.5,0.019188200308291988,0.09488845309216155,-7.214972001956957,y=2373.5*exp(-((x-0.093)^2)/(2*0.0191882^2)) for x<=0.093; y=2373.5*exp(-((x-0.093)^2)/(2*0.0948885^2)) for x>0.093
0.83,823,0.08,2044.3333333333333,0.012558656786705246,0.10032101256221115,-6.770607869363848,y=2044.33*exp(-((x-0.08)^2)/(2*0.0125587^2)) for x<=0.08; y=2044.33*exp(-((x-0.08)^2)/(2*0.100321^2)) for x>0.08
0.84,824,0.158,2336.0,0.04577538295090499,0.07326059640414719,-11.20284094554942,y=2336*exp(-((x-0.158)^2)/(2*0.0457754^2)) for x<=0.158; y=2336*exp(-((x-0.158)^2)/(2*0.0732606^2)) for x>0.158
0.85,825,0.09,3360.5,0.015710465691010766,0.08930421650657304,-12.117009530050213,y=3360.5*exp(-((x-0.09)^2)/(2*0.0157105^2)) for x<=0.09; y=3360.5*exp(-((x-0.09)^2)/(2*0.0893042^2)) for x>0.09
0.86,826,0.062,2362.75,0.006304027599274898,0.10470174063021512,-6.4583492441454595,y=2362.75*exp(-((x-0.062)^2)/(2*0.00630403^2)) for x<=0.062; y=2362.75*exp(-((x-0.062)^2)/(2*0.104702^2)) for x>0.062
0.87,827,0.086,4001.0,0.013634013063701355,0.08983059472957079,-12.747326610497934,y=4001*exp(-((x-0.086)^2)/(2*0.013634^2)) for x<=0.086; y=4001*exp(-((x-0.086)^2)/(2*0.0898306^2)) for x>0.086
0.88,828,0.096,2690.3333333333335,0.019587332532303204,0.09215177516269116,-12.925693824249683,y=2690.33*exp(-((x-0.096)^2)/(2*0.0195873^2)) for x<=0.096; y=2690.33*exp(-((x-0.096)^2)/(2*0.0921518^2)) for x>0.096
0.89,829,0.061,2409.0,0.005928772056112979,0.10440309021821013,-8.32195581638259,y=2409*exp(-((x-0.061)^2)/(2*0.00592877^2)) for x<=0.061; y=2409*exp(-((x-0.061)^2)/(2*0.104403^2)) for x>0.061
0.9,830,0.065,4001.0,0.006037394824363333,0.09570703482640913,-10.014420891493112,y=4001*exp(-((x-0.065)^2)/(2*0.00603739^2)) for x<=0.065; y=4001*exp(-((x-0.065)^2)/(2*0.095707^2)) for x>0.065
0.91,831,0.1,2066.5,0.02472403144888857,0.09513118059623848,-5.687879968242916,y=2066.5*exp(-((x-0.1)^2)/(2*0.024724^2)) for x<=0.1; y=2066.5*exp(-((x-0.1)^2)/(2*0.0951312^2)) for x>0.1
0.92,832,0.124,4001.0,0.029119088932011143,0.07735151814354306,-19.5899555453165,y=4001*exp(-((x-0.124)^2)/(2*0.0291191^2)) for x<=0.124; y=4001*exp(-((x-0.124)^2)/(2*0.0773515^2)) for x>0.124
0.93,833,0.13,4001.0,0.031091201564843705,0.07540702966699818,-18.625295963236233,y=4001*exp(-((x-0.13)^2)/(2*0.0310912^2)) for x<=0.13; y=4001*exp(-((x-0.13)^2)/(2*0.075407^2)) for x>0.13
0.94,834,0.106,4001.0,0.02200951544020611,0.08347051577822544,-11.983859029702074,y=4001*exp(-((x-0.106)^2)/(2*0.0220095^2)) for x<=0.106; y=4001*exp(-((x-0.106)^2)/(2*0.0834705^2)) for x>0.106
0.95,835,0.076,2492.3333333333335,0.011770138136075631,0.10026336322101732,-8.549980891592753,y=2492.33*exp(-((x-0.076)^2)/(2*0.0117701^2)) for x<=0.076; y=2492.33*exp(-((x-0.076)^2)/(2*0.100263^2)) for x>0.076
0.96,836,0.07,2412.0,0.009212091655867194,0.10221877636288959,-6.658921495849814,y=2412*exp(-((x-0.07)^2)/(2*0.00921209^2)) for x<=0.07; y=2412*exp(-((x-0.07)^2)/(2*0.102219^2)) for x>0.07
0.97,837,0.054,4001.0,0.0018790173319433716,0.09980095299043548,-15.996435331753197,y=4001*exp(-((x-0.054)^2)/(2*0.00187902^2)) for x<=0.054; y=4001*exp(-((x-0.054)^2)/(2*0.099801^2)) for x>0.054
0.98,838,0.068,4001.0,0.0068928886136679435,0.09592337821755445,-12.800529676306336,y=4001*exp(-((x-0.068)^2)/(2*0.00689289^2)) for x<=0.068; y=4001*exp(-((x-0.068)^2)/(2*0.0959234^2)) for x>0.068
0.99,839,0.089,4001.0,0.01529489309859542,0.08798758219390053,-16.752672305265467,y=4001*exp(-((x-0.089)^2)/(2*0.0152949^2)) for x<=0.089; y=4001*exp(-((x-0.089)^2)/(2*0.0879876^2)) for x>0.089
1.0,840,0.261,4001.0,0.07852573840739707,0.043406729720952275,-10.78497900255084,y=4001*exp(-((x-0.261)^2)/(2*0.0785257^2)) for x<=0.261; y=4001*exp(-((x-0.261)^2)/(2*0.0434067^2)) for x>0.261
1.01,841,0.067,2550.5,0.008091375674003665,0.10224453578221458,-4.90117746120125,y=2550.5*exp(-((x-0.067)^2)/(2*0.00809138^2)) for x<=0.067; y=2550.5*exp(-((x-0.067)^2)/(2*0.102245^2)) for x>0.067
1.02,842,0.095,1889.25,0.023065373048152128,0.09789872440315117,-4.6946858695280085,y=1889.25*exp(-((x-0.095)^2)/(2*0.0230654^2)) for x<=0.095; y=1889.25*exp(-((x-0.095)^2)/(2*0.0978987^2)) for x>0.095
1.03,843,0.065,4001.0,0.006167659855344732,0.09526773309490681,-16.778768691594582,y=4001*exp(-((x-0.065)^2)/(2*0.00616766^2)) for x<=0.065; y=4001*exp(-((x-0.065)^2)/(2*0.0952677^2)) for x>0.065
1.04,844,0.059,4001.0,0.0036740927094335795,0.09784668018269564,-13.520219296170135,y=4001*exp(-((x-0.059)^2)/(2*0.00367409^2)) for x<=0.059; y=4001*exp(-((x-0.059)^2)/(2*0.0978467^2)) for x>0.059
1.05,845,0.123,3649.0,0.02952889216200115,0.07905608251565154,-11.551234133143412,y=3649*exp(-((x-0.123)^2)/(2*0.0295289^2)) for x<=0.123; y=3649*exp(-((x-0.123)^2)/(2*0.0790561^2)) for x>0.123
1.06,846,0.073,2015.7222222222222,0.010998317688273983,0.10352915763426904,-6.1039351432868285,y=2015.72*exp(-((x-0.073)^2)/(2*0.0109983^2)) for x<=0.073; y=2015.72*exp(-((x-0.073)^2)/(2*0.103529^2)) for x>0.073
1.07,847,0.096,2105.0,0.021682280492484805,0.094317497328874,-4.864307630600388,y=2105*exp(-((x-0.096)^2)/(2*0.0216823^2)) for x<=0.096; y=2105*exp(-((x-0.096)^2)/(2*0.0943175^2)) for x>0.096
1.08,848,0.086,4001.0,0.013996624560978341,0.08903320894593893,-19.183275010909156,y=4001*exp(-((x-0.086)^2)/(2*0.0139966^2)) for x<=0.086; y=4001*exp(-((x-0.086)^2)/(2*0.0890332^2)) for x>0.086
1.09,849,0.244,2377.0,0.0770126523471092,0.047094557219757374,-10.666971368752478,y=2377*exp(-((x-0.244)^2)/(2*0.0770127^2)) for x<=0.244; y=2377*exp(-((x-0.244)^2)/(2*0.0470946^2)) for x>0.244
1.1,850,0.115,2091.0,0.028519897037336275,0.08927966132450775,-8.381132108337956,y=2091*exp(-((x-0.115)^2)/(2*0.0285199^2)) for x<=0.115; y=2091*exp(-((x-0.115)^2)/(2*0.0892797^2)) for x>0.115
1.11,851,0.135,2262.0,0.03832616103921769,0.08288625707222701,-6.9422310979985244,y=2262*exp(-((x-0.135)^2)/(2*0.0383262^2)) for x<=0.135; y=2262*exp(-((x-0.135)^2)/(2*0.0828863^2)) for x>0.135
1.12,852,0.131,2759.0,0.034293375950184515,0.080824420706824,-10.359958426988124,y=2759*exp(-((x-0.131)^2)/(2*0.0342934^2)) for x<=0.131; y=2759*exp(-((x-0.131)^2)/(2*0.0808244^2)) for x>0.131
1.13,853,0.062,2026.4347826086957,0.007412498182504632,0.1082265235048249,-5.32346849517062,y=2026.43*exp(-((x-0.062)^2)/(2*0.0074125^2)) for x<=0.062; y=2026.43*exp(-((x-0.062)^2)/(2*0.108227^2)) for x>0.062
1.14,854,0.086,2272.5,0.01584905218021348,0.09745331688050471,-5.43513596319754,y=2272.5*exp(-((x-0.086)^2)/(2*0.0158491^2)) for x<=0.086; y=2272.5*exp(-((x-0.086)^2)/(2*0.0974533^2)) for x>0.086
1.15,855,0.06,1901.0,0.00479162001042973,0.10898500384999564,-4.48164378467733,y=1901*exp(-((x-0.06)^2)/(2*0.00479162^2)) for x<=0.06; y=1901*exp(-((x-0.06)^2)/(2*0.108985^2)) for x>0.06
1.16,856,0.085,2268.4117647058824,0.01652187024031781,0.09796649505051841,-5.666339386011186,y=2268.41*exp(-((x-0.085)^2)/(2*0.0165219^2)) for x<=0.085; y=2268.41*exp(-((x-0.085)^2)/(2*0.0979665^2)) for x>0.085
1.17,857,0.115,2830.0,0.027240692455800873,0.08543887048568116,-14.25594258683017,y=2830*exp(-((x-0.115)^2)/(2*0.0272407^2)) for x<=0.115; y=2830*exp(-((x-0.115)^2)/(2*0.0854389^2)) for x>0.115
1.18,858,0.059,4001.0,0.003910270135238929,0.09751656984123722,-10.14098697374979,y=4001*exp(-((x-0.059)^2)/(2*0.00391027^2)) for x<=0.059; y=4001*exp(-((x-0.059)^2)/(2*0.0975166^2)) for x>0.059
1.19,859,0.114,4001.0,0.026052460029630582,0.08061099463924323,-17.176900736377906,y=4001*exp(-((x-0.114)^2)/(2*0.0260525^2)) for x<=0.114; y=4001*exp(-((x-0.114)^2)/(2*0.080611^2)) for x>0.114
1.2,860,0.077,4001.0,0.010617933790701296,0.0928791257791893,-14.541983042659538,y=4001*exp(-((x-0.077)^2)/(2*0.0106179^2)) for x<=0.077; y=4001*exp(-((x-0.077)^2)/(2*0.0928791^2)) for x>0.077
1.21,861,0.068,2704.0,0.008055094326518896,0.10031496933317564,-6.942435435021917,y=2704*exp(-((x-0.068)^2)/(2*0.00805509^2)) for x<=0.068; y=2704*exp(-((x-0.068)^2)/(2*0.100315^2)) for x>0.068
1.22,862,0.099,3447.0,0.018953457282049856,0.08832850904357116,-17.463677231751916,y=3447*exp(-((x-0.099)^2)/(2*0.0189535^2)) for x<=0.099; y=3447*exp(-((x-0.099)^2)/(2*0.0883285^2)) for x>0.099
1.23,863,0.081,4001.0,0.012002568284171782,0.09134966752064841,-18.2616284100462,y=4001*exp(-((x-0.081)^2)/(2*0.0120026^2)) for x<=0.081; y=4001*exp(-((x-0.081)^2)/(2*0.0913497^2)) for x>0.081
1.24,864,0.092,2707.0,0.01757936236116768,0.09337494212735607,-12.907810048981805,y=2707*exp(-((x-0.092)^2)/(2*0.0175794^2)) for x<=0.092; y=2707*exp(-((x-0.092)^2)/(2*0.0933749^2)) for x>0.092
1.25,865,0.199,2432.5,0.05611872942866093,0.07063803992569093,-8.540768110338995,y=2432.5*exp(-((x-0.199)^2)/(2*0.0561187^2)) for x<=0.199; y=2432.5*exp(-((x-0.199)^2)/(2*0.070638^2)) for x>0.199
1.26,866,0.099,4001.0,0.019676630741570937,0.08679160537824095,-11.322831705160015,y=4001*exp(-((x-0.099)^2)/(2*0.0196766^2)) for x<=0.099; y=4001*exp(-((x-0.099)^2)/(2*0.0867916^2)) for x>0.099
1.27,867,0.091,2797.0,0.017351990142419935,0.09268246442581256,-11.680492493797829,y=2797*exp(-((x-0.091)^2)/(2*0.017352^2)) for x<=0.091; y=2797*exp(-((x-0.091)^2)/(2*0.0926825^2)) for x>0.091
1.28,868,0.065,4001.0,0.007012091277968276,0.10164272411389287,-9.749194206599036,y=4001*exp(-((x-0.065)^2)/(2*0.00701209^2)) for x<=0.065; y=4001*exp(-((x-0.065)^2)/(2*0.101643^2)) for x>0.065
1.29,869,0.085,2320.269230769231,0.016425080948896713,0.09791058163574881,-5.626565616463581,y=2320.27*exp(-((x-0.085)^2)/(2*0.0164251^2)) for x<=0.085; y=2320.27*exp(-((x-0.085)^2)/(2*0.0979106^2)) for x>0.085
1.3,870,0.053,2081.6666666666665,0.0018801972511839143,0.10892086050145731,-3.941592103884581,y=2081.67*exp(-((x-0.053)^2)/(2*0.0018802^2)) for x<=0.053; y=2081.67*exp(-((x-0.053)^2)/(2*0.108921^2)) for x>0.053
1.31,871,0.063,3663.0,0.005804733245927025,0.09749840862399013,-13.529046174562733,y=3663*exp(-((x-0.063)^2)/(2*0.00580473^2)) for x<=0.063; y=3663*exp(-((x-0.063)^2)/(2*0.0974984^2)) for x>0.063
1.32,872,0.136,2068.0,0.03787470431613521,0.08285001719317026,-8.795440222846993,y=2068*exp(-((x-0.136)^2)/(2*0.0378747^2)) for x<=0.136; y=2068*exp(-((x-0.136)^2)/(2*0.08285^2)) for x>0.136
1.33,873,0.051,3313.0,0.00098014647199011,0.10257113578404238,-12.70840166130913,y=3313*exp(-((x-0.051)^2)/(2*0.000980146^2)) for x<=0.051; y=3313*exp(-((x-0.051)^2)/(2*0.102571^2)) for x>0.051
1.34,874,0.098,2993.0,0.019568463737653006,0.0892733980794872,-12.106631091015528,y=2993*exp(-((x-0.098)^2)/(2*0.0195685^2)) for x<=0.098; y=2993*exp(-((x-0.098)^2)/(2*0.0892734^2)) for x>0.098
1.35,875,0.088,3369.5,0.01530147378683587,0.09193392461451155,-11.48497870722294,y=3369.5*exp(-((x-0.088)^2)/(2*0.0153015^2)) for x<=0.088; y=3369.5*exp(-((x-0.088)^2)/(2*0.0919339^2)) for x>0.088
1.36,876,0.1,2252.5,0.02117833366384921,0.09320586292801843,-5.807694300724791,y=2252.5*exp(-((x-0.1)^2)/(2*0.0211783^2)) for x<=0.1; y=2252.5*exp(-((x-0.1)^2)/(2*0.0932059^2)) for x>0.1
1.37,877,0.05,2061.5384615384614,0.11017778119639264,0.11017778119639264,-5.663544043650146,y=2061.54*exp(-((x-0.05)^2)/(2*0.110178^2)) for x<=0.05; y=2061.54*exp(-((x-0.05)^2)/(2*0.110178^2)) for x>0.05
1.38,878,0.078,2931.0,0.011693254709017584,0.09540070192588054,-8.860015259022958,y=2931*exp(-((x-0.078)^2)/(2*0.0116933^2)) for x<=0.078; y=2931*exp(-((x-0.078)^2)/(2*0.0954007^2)) for x>0.078
1.39,879,0.109,3040.0,0.02400966460751665,0.08647149188061805,-13.274814358496391,y=3040*exp(-((x-0.109)^2)/(2*0.0240097^2)) for x<=0.109; y=3040*exp(-((x-0.109)^2)/(2*0.0864715^2)) for x>0.109
1.39,879,0.109,3040.0,0.02456899156320953,0.08584006427228356,-14.392332347981643,y=3040*exp(-((x-0.109)^2)/(2*0.024569^2)) for x<=0.109; y=3040*exp(-((x-0.109)^2)/(2*0.0858401^2)) for x>0.109
1.4,880,0.062,2347.409090909091,0.0061065544216782515,0.10403623391511142,-8.191735033961384,y=2347.41*exp(-((x-0.062)^2)/(2*0.00610655^2)) for x<=0.062; y=2347.41*exp(-((x-0.062)^2)/(2*0.104036^2)) for x>0.062
1.41,881,0.061,2409.0,0.0053387614300056205,0.10512225613236571,-6.834678845053712,y=2409*exp(-((x-0.061)^2)/(2*0.00533876^2)) for x<=0.061; y=2409*exp(-((x-0.061)^2)/(2*0.105122^2)) for x>0.061
1.42,882,0.084,4001.0,0.013832379437719148,0.0900527402037407,-20.53641290912198,y=4001*exp(-((x-0.084)^2)/(2*0.0138324^2)) for x<=0.084; y=4001*exp(-((x-0.084)^2)/(2*0.0900527^2)) for x>0.084
1.43,883,0.229,2924.0,0.06701466696289538,0.05528153802800219,-8.356652083891298,y=2924*exp(-((x-0.229)^2)/(2*0.0670147^2)) for x<=0.229; y=2924*exp(-((x-0.229)^2)/(2*0.0552815^2)) for x>0.229
1.44,884,0.172,3835.0,0.04254365537691562,0.07444848109197469,-14.022765292943875,y=3835*exp(-((x-0.172)^2)/(2*0.0425437^2)) for x<=0.172; y=3835*exp(-((x-0.172)^2)/(2*0.0744485^2)) for x>0.172
1.45,885,0.161,3104.0,0.041048906181976624,0.07913461614643728,-9.290147498488537,y=3104*exp(-((x-0.161)^2)/(2*0.0410489^2)) for x<=0.161; y=3104*exp(-((x-0.161)^2)/(2*0.0791346^2)) for x>0.161
1.46,886,0.189,4001.0,0.048199239957535285,0.06528116351547848,-13.049385021750611,y=4001*exp(-((x-0.189)^2)/(2*0.0481992^2)) for x<=0.189; y=4001*exp(-((x-0.189)^2)/(2*0.0652812^2)) for x>0.189
1.47,887,0.318,3399.0,0.09694979645972221,0.026106493206088936,-13.786656397117255,y=3399*exp(-((x-0.318)^2)/(2*0.0969498^2)) for x<=0.318; y=3399*exp(-((x-0.318)^2)/(2*0.0261065^2)) for x>0.318
1.48,888,0.256,2624.0,0.07830491901199745,0.04808933284449655,-9.948667475697977,y=2624*exp(-((x-0.256)^2)/(2*0.0783049^2)) for x<=0.256; y=2624*exp(-((x-0.256)^2)/(2*0.0480893^2)) for x>0.256
1.49,889,0.242,4001.0,0.06657927256074313,0.04833292608810329,-12.79633400459193,y=4001*exp(-((x-0.242)^2)/(2*0.0665793^2)) for x<=0.242; y=4001*exp(-((x-0.242)^2)/(2*0.0483329^2)) for x>0.242
1.5,890,0.211,2356.3333333333335,0.05920079610472665,0.06610909085447297,-6.309860640878673,y=2356.33*exp(-((x-0.211)^2)/(2*0.0592008^2)) for x<=0.211; y=2356.33*exp(-((x-0.211)^2)/(2*0.0661091^2)) for x>0.211
