evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,1297.5555555555557,116464.77777777778
0.051,788.0,58168.333333333336
0.052,944.4615384615385,97256.76923076923
0.053,1268.0,159316.57142857142
0.054,926.8,88150.1
0.055,1135.0,93445.0
0.056,1019.875,83448.5
0.057,1133.5,129069.5
0.058,1054.5,72848.33333333333
0.059,951.1818181818181,70363.81818181818
0.06,1063.25,71848.5
0.061,1053.6363636363637,85060.0
0.062,1082.4285714285713,130856.28571428571
0.063,916.0,117700.0
0.064,1107.6666666666667,113337.66666666667
0.065,1013.0833333333334,92760.58333333333
0.066,620.1111111111111,79453.66666666667
0.067,843.8888888888889,119715.33333333333
0.068,1112.0833333333333,133771.25
0.069,821.4285714285714,64276.57142857143
0.07,819.9090909090909,70458.72727272728
0.071,1248.4,106275.8
0.072,946.0,121324.83333333333
0.073,714.7272727272727,68841.72727272728
0.074,1549.0,165210.25
0.075,883.5714285714286,118286.14285714286
0.076,1135.8,129334.4
0.077,807.3333333333334,87082.11111111111
0.078,738.5,69295.875
0.079,851.7,81637.0
0.08,1026.888888888889,103441.88888888889
0.081,829.6666666666666,76245.77777777778
0.082,800.4444444444445,55812.333333333336
0.083,563.6,32975.2
0.084,936.0,84643.28571428571
0.085,1022.6363636363636,92423.63636363637
0.086,868.4,78959.6
0.087,546.875,44652.75
0.088,718.8,98043.4
0.089,914.7142857142857,105655.28571428571
0.09,754.8888888888889,87463.77777777778
0.091,1014.75,98739.375
0.092,1075.2,138621.2
0.093,694.2857142857143,53194.57142857143
0.094,848.1666666666666,72626.0
0.095,942.125,106474.875
0.096,551.375,35232.125
0.097,892.2222222222222,112393.66666666667
0.098,914.0,82414.85714285714
0.099,1141.0,92151.83333333333
0.1,989.0,103629.6
0.101,1148.0,126147.5
0.102,1090.6,105544.7
0.103,709.875,49289.0
0.104,731.1428571428571,75213.85714285714
0.105,739.875,92338.125
0.106,1371.2857142857142,129806.28571428571
0.107,1049.888888888889,108362.77777777778
0.108,926.75,81428.375
0.109,1347.5,125942.25
0.11,136.0,3835.75
0.111,924.6,111089.8
0.112,1394.7272727272727,139300.45454545456
0.114,577.0,61842.75
0.115,913.0,93637.2
