evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.067,998.0,57518.0
0.069,499.0,38475.0
0.071,337.0,23399.0
0.096,411.0,78439.0
0.107,135.0,9253.0
0.127,105.0,225.0
0.142,547.0,32985.0
0.143,1000.0,49585.0
0.155,55.0,443.0
0.167,146.0,690.0
0.174,127.0,362.0
0.179,1500.0,90278.0
0.202,43.0,82.0
0.208,106.0,253.0
0.213,51.0,90.0
0.227,196.0,2158.0
0.237,60.0,149.0
0.241,56.0,103.0
0.248,56.0,186.0
0.254,334.0,36626.0
0.28,90.0,149.0
0.283,56.0,146.0
0.301,148.0,950.0
0.315,214.0,2062.0
0.317,136.0,643.0
0.357,438.0,27808.0
0.365,53.0,104.0
0.373,84.0,166.0
