evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,1061.2324455205812,56025.55205811138
0.06,1250.9388489208634,69444.70323741007
0.07,1499.9457627118645,84864.30847457628
0.08,190.57142857142858,3110.5238095238096
0.09,1962.1141045958796,120283.41996830428
0.1,2071.447604790419,131141.95808383235
0.11,2285.6035578144856,150845.04066073697
0.12,2547.2324324324322,171261.3418918919
0.13,2660.0870678617157,181181.8758002561
0.14,2588.242905788876,172704.14755959137
0.15,247.55392156862746,7029.549019607844
0.16,190.52558139534884,3018.153488372093
0.17,2567.5254237288136,167718.7784503632
0.18,2491.190416141236,161825.40226986128
0.19,2404.1187739463603,153683.26053639848
0.2,2522.310344827586,163179.71392081736
0.21,2368.8958068614993,150242.8005082592
0.22,2206.282608695652,138449.10613810743
0.23,287.7020202020202,9890.10101010101
0.24,2255.173104434907,141903.90987124463
0.25,2125.7387518142236,132293.49201741655
0.26,1883.4504504504505,112560.54204204204
0.27,1811.3699324324325,107671.38851351352
0.28,1688.7626262626263,97478.28114478114
0.29,1580.3127272727272,90337.36727272728
0.3,201.41747572815535,4038.368932038835
0.31,1492.5671378091872,82266.30565371025
0.32,1446.516791044776,76467.25373134328
0.33,1162.9391480730224,59334.32251521298
0.34,1087.6421568627452,53251.72794117647
0.35,794.3238341968912,36126.30310880829
0.36,757.1783783783784,32403.15945945946
0.37,200.52093023255813,3326.390697674419
0.38,495.85205479452054,18309.882191780824
0.39,494.1026392961877,18493.205278592377
0.4,220.81578947368422,5308.5526315789475
