timestamp,interval_seconds
1770653083.297809,9.121978
1770653083.585819,0.288423
1770653084.004389,0.418551
1770653084.335435,0.330983
1770653085.160076,0.824710
1770653458.317786,373.156878
1770653458.892786,0.574970
1770653459.495435,0.602671
1770653460.019822,0.524359
1770653460.906127,0.886319
1770653462.792494,1.886354
1770653463.272499,0.479924
1770653463.715931,0.443546
1770653464.116211,0.400212
1770653464.635282,0.519127
1770653465.314107,0.678831
1770653465.934343,0.620196
1770653466.678572,0.744210
1770653467.540931,0.862379
1770653468.505026,0.964082
1770653470.154478,1.649417
1770653471.489357,1.334917
1770653472.018449,0.529100
1770653472.834053,0.815538
1770653473.568050,0.734004
1770653474.010061,0.442069
1770653474.644355,0.634229
1770653475.959662,1.315373
1770653476.332551,0.372883
1770653476.784676,0.452083
1770653477.265361,0.480726
1770653477.634154,0.368814
1770653478.654017,1.019826
1770653479.341992,0.687955
1770653480.118127,0.776150
1770653481.074252,0.956054
1770653481.572335,0.498150
1770653482.137401,0.565035
1770653482.909942,0.772577
1770653483.505958,0.596027
1770653484.066831,0.560873
1770653484.583257,0.516415
1770653485.779745,1.196408
1770653486.259223,0.479505
1770653486.731942,0.472762
1770653487.609338,0.877411
1770653488.228470,0.619089
1770653488.818980,0.590542
1770653489.503117,0.684129
1770653490.227044,0.723946
1770653490.658772,0.431689
1770653491.160098,0.501293
1770653491.701768,0.541723
1770653492.111262,0.409515
1770653492.866062,0.754717
1770653493.401079,0.535087
1770653494.173689,0.772587
1770653494.865704,0.692012
1770653495.358891,0.493190
1770653497.402178,2.043258
1770653498.081557,0.679416
1770653498.416580,0.334955
1770653499.756509,1.339901
1770653500.244207,0.487787
1770653501.303660,1.059447
1770653502.305315,1.001655
1770653502.760582,0.455264
1770653503.528632,0.768026
1770653504.193260,0.664625
1770653504.626545,0.433308
1770653505.467503,0.840954
1770653506.496391,1.028895
1770653506.939743,0.443345
1770653507.502903,0.563164
1770653508.089927,0.586967
1770653509.165316,1.075387
1770653509.618892,0.453602
1770653510.300961,0.682043
1770653510.804007,0.503092
1770653511.603530,0.799447
1770653511.966755,0.363300
1770653512.486367,0.519601
1770653513.175519,0.689119
1770653514.782365,1.606860
1770653515.263961,0.481626
1770653516.084409,0.820414
1770653516.572177,0.487757
1770653517.814770,1.242554
1770653518.582615,0.767912
1770653519.962593,1.379916
1770653520.721353,0.758830
1770653521.224987,0.503565
1770653521.720939,0.496007
1770653522.162062,0.441127
1770653523.722823,1.560743
1770653524.528048,0.805193
1770653525.437942,0.909886
1770653525.952500,0.514579
1770653526.461756,0.509262
1770653526.922041,0.460277
1770653527.891271,0.969255
1770653528.428320,0.537028
1770653528.949906,0.521567
1770653530.503506,1.553600
1770653530.941933,0.438474
1770653531.613290,0.671252
1770653532.758056,1.144822
1770653533.258135,0.500078
1770653533.645318,0.387232
1770653534.207480,0.562164
1770653534.843197,0.635677
1770653535.915122,1.071921
1770653536.374251,0.459108
1770653536.824768,0.450568
1770653537.880005,1.055167
1770653538.793773,0.913796
1770653539.369739,0.575989
1770653539.831827,0.462019
1770653540.834761,1.002976
1770653541.357694,0.522945
1770653542.321820,0.964110
1770653543.243083,0.921283
1770653544.777284,1.534180
1770653545.147856,0.370501
1770653545.518326,0.370500
1770653545.939435,0.421174
1770653546.499135,0.559653
1770653547.778626,1.279461
1770653548.265012,0.486447
1770653549.098721,0.833656
1770653550.176822,1.078168
1770653551.647172,1.470259
1770653552.112599,0.465502
1770653552.986834,0.874172
1770653553.451489,0.464706
1770653554.542438,1.090897
1770653555.324667,0.782279
1770653556.151239,0.826509
1770653556.575047,0.423856
1770653557.604500,1.029454
1770653558.335058,0.730527
1770653558.830448,0.495361
1770653559.278482,0.448097
1770653559.688584,0.410110
1770653560.964791,1.276131
1770653562.018401,1.053668
1770653562.804999,0.786609
1770653563.457601,0.652605
1770653564.579177,1.121537
1770653565.049758,0.470613
1770653565.575427,0.525634
1770653566.047549,0.472173
1770653566.456649,0.409100
1770653566.779907,0.323253
1770653567.727141,0.947151
1770653568.258052,0.530878
1770653568.744526,0.486545
