enviorment change rate,master run,apex x,apex y,sigma left,sigma right,r2,equation
0.5,588,0.248,4001.0,0.08574863247550354,0.04250741115420493,-6.342094121502037,y=4001*exp(-((x-0.248)^2)/(2*0.0857486^2)) for x<=0.248; y=4001*exp(-((x-0.248)^2)/(2*0.0425074^2)) for x>0.248
0.51,589,0.074,4001.0,0.008814894435462883,0.0911085099195589,-18.767296958577894,y=4001*exp(-((x-0.074)^2)/(2*0.00881489^2)) for x<=0.074; y=4001*exp(-((x-0.074)^2)/(2*0.0911085^2)) for x>0.074
0.52,590,0.058,4001.0,0.003760694036027316,0.09582976774528086,-8.424579863494207,y=4001*exp(-((x-0.058)^2)/(2*0.00376069^2)) for x<=0.058; y=4001*exp(-((x-0.058)^2)/(2*0.0958298^2)) for x>0.058
0.53,591,0.088,4001.0,0.015373957970353663,0.08570979264094881,-13.054276037760179,y=4001*exp(-((x-0.088)^2)/(2*0.015374^2)) for x<=0.088; y=4001*exp(-((x-0.088)^2)/(2*0.0857098^2)) for x>0.088
0.54,592,0.157,4001.0,0.03616776717573415,0.06909816635895474,-19.95539066344669,y=4001*exp(-((x-0.157)^2)/(2*0.0361678^2)) for x<=0.157; y=4001*exp(-((x-0.157)^2)/(2*0.0690982^2)) for x>0.157
0.55,593,0.185,3281.0,0.05213503697935225,0.06055431840179907,-11.003019626799913,y=3281*exp(-((x-0.185)^2)/(2*0.052135^2)) for x<=0.185; y=3281*exp(-((x-0.185)^2)/(2*0.0605543^2)) for x>0.185
