evolution rate,length lived,species population time,population
0.26,51,132,2
0.132358,132,309,2
0.381633,90,102,1
0.169227,98,208,2
0.12,607,11790,19
0.226986,100,150,1
0.389842,91,158,1
0.130908,57,187,3
0.122468,218,980,4
0.097478,670,6910,10
0.05931,235,2772,11
0.19,191,3350,17
0.075144,121,810,6
0.114385,126,349,2
0.054611,493,2291,4
0.085,1682,154586,91
0.067803,269,981,3
0.302223,107,111,1
0.328224,57,88,1
0.337065,56,91,1
0.189307,92,304,3
0.099357,115,131,1
0.083761,209,538,2
0.073333,1643,260403,158
0.189362,64,89,1
0.273258,56,98,1
0.142631,104,133,1
0.143785,529,23016,43
0.073078,263,12767,48
0.236667,103,1833,17
0.276934,101,113,1
0.341595,67,96,1
0.227229,80,106,1
0.386059,66,97,1
0.101735,200,2270,11
0.102512,151,203,1
0.176978,59,92,1
0.334779,79,92,1
0.289848,69,141,2
0.229307,508,7695,15
0.226348,100,185,1
0.134854,189,1940,10
0.122339,100,193,1
0.246754,56,93,1
0.365,64,654,10
0.314281,94,97,1
0.108509,118,310,2
0.24374,72,145,2
0.140956,2274,185542,81
0.084663,4001,305189,76
0.183536,93,94,1
0.296172,154,382,2
0.201577,76,88,1
0.236667,81,761,9
0.295155,104,111,1
0.087386,92,144,1
0.173021,103,155,1
0.131667,272,8847,32
0.054404,681,15697,23
0.102496,2994,200105,66
0.134699,287,3980,13
0.203701,123,283,2
0.1325,69,103,1
0.399072,71,84,1
0.203066,80,259,3
0.25018,54,97,1
0.056322,113,157,1
0.283333,79,1472,18
0.397131,99,102,1
0.332725,75,156,2
0.347137,439,4854,11
0.295,138,1228,8
0.338801,79,87,1
0.157796,112,143,1
0.390502,54,94,1
0.096667,445,29474,66
0.196852,84,106,1
0.107647,248,6980,28
0.389365,105,252,2
0.203346,186,394,2
0.223384,432,13240,30
0.365999,81,311,3
0.346432,68,88,1
0.366926,56,95,1
0.131667,232,3224,13
0.116974,596,2344,3
0.084615,728,15259,20
0.331576,106,297,2
0.073333,631,84914,134
0.223536,76,104,1
0.148035,118,141,1
0.197918,85,105,1
0.337569,86,111,1
0.281626,58,105,1
0.202097,114,139,1
0.113863,440,4714,10
0.050945,222,6939,31
0.104843,71,81,1
0.127477,83,108,1
0.369402,133,306,2
0.208229,170,1360,8
0.106571,3044,191424,62
0.283333,63,772,12
0.110046,160,299,1
0.128151,83,96,1
0.166847,127,399,3
0.085,504,12077,23
0.343749,92,244,2
0.182194,167,677,4
0.113191,827,23204,28
0.061667,671,16374,24
0.307548,537,15974,29
0.081367,114,147,1
0.376238,170,1441,8
0.31687,110,194,1
0.19573,169,608,3
0.303204,59,101,1
0.125867,941,36668,38
0.155,173,5073,29
0.094679,141,463,3
0.066572,269,643,2
0.082643,137,263,1
0.05,333,15268,45
0.353286,78,88,1
0.291196,97,113,1
0.093881,226,5212,23
0.187243,101,206,2
0.066478,347,935,2
0.050185,889,54507,61
0.061667,4001,443680,110
0.115212,172,347,2
0.176014,202,745,3
0.333656,57,109,1
0.052496,99,141,1
0.071724,3742,330450,88
0.215623,92,150,1
0.085,1087,106623,98
0.397906,70,116,1
0.05696,178,311,1
0.393918,88,194,2
0.353835,90,94,1
0.178808,1409,69196,49
0.225,235,1283,5
0.091266,236,2213,9
0.058924,357,2361,6
0.233205,62,99,1
0.270279,96,194,2
0.0794,1738,124483,71
0.066001,232,8692,37
0.365,103,1001,9
0.26243,76,155,2
0.377419,118,466,3
0.114415,112,286,2
0.178333,377,9294,24
0.310551,95,154,1
0.05,3367,168234,49
0.073333,373,8732,23
0.229269,53,97,1
0.08217,140,275,1
0.291779,83,148,1
0.05,614,21843,35
0.344652,89,285,3
0.11706,1950,94188,48
0.073333,4001,317265,79
0.152776,137,248,1
0.388333,59,147,2
0.381656,87,94,1
0.197318,95,96,1
0.080799,113,218,1
0.108333,196,3519,17
0.133837,166,262,1
0.087652,126,360,2
0.296548,101,370,3
0.073333,910,13046,14
0.152701,208,3106,14
0.202316,53,93,1
0.131667,171,4853,28
0.093323,512,14220,27
0.389534,74,90,1
0.335765,103,104,1
0.082043,106,192,1
0.20524,384,4143,10
0.31054,77,137,1
0.262192,68,107,1
0.172453,164,333,2
0.334487,117,655,5
0.239069,212,6205,29
0.331487,843,37550,44
0.118327,1088,73478,67
0.063493,751,10864,14
0.208295,135,353,2
0.177595,222,1927,8
0.251141,58,153,2
0.305178,194,404,2
0.15551,63,98,1
0.18676,110,112,1
0.09109,427,2181,5
0.150493,73,99,1
0.208904,77,111,1
0.096667,158,6621,41
0.329928,83,197,2
0.05,2381,300071,126
0.306153,85,109,1
0.061667,628,27752,44
0.334829,68,93,1
0.186905,97,107,1
0.129856,191,1474,7
0.109012,92,233,2
0.194009,64,207,3
0.085,3186,456052,143
0.131667,211,2700,12
0.344562,108,293,2
0.093366,771,37248,48
0.108333,3507,224833,64
0.376667,121,1021,8
0.212505,98,101,1
0.292744,81,199,2
0.276204,175,565,3
0.14184,1287,45573,35
0.322517,81,85,1
0.05,863,25903,30
0.332096,57,104,1
0.339114,92,203,2
0.061667,4001,315387,78
0.377567,92,260,2
0.180244,116,412,3
0.062149,1012,47133,46
0.238289,78,98,1
0.110811,1909,56665,29
0.234626,170,201,1
0.061667,1688,161148,95
0.293627,98,105,1
0.081256,352,12078,34
0.05,1050,125855,119
0.229726,686,13676,19
0.302574,53,83,1
0.292768,145,1172,8
0.078411,92,236,2
0.253434,53,89,1
0.071411,223,1630,7
0.335431,90,140,1
0.345151,128,868,6
0.153053,816,34049,41
0.326226,93,98,1
0.312383,270,5517,20
0.078761,209,639,3
0.167626,60,104,1
0.360836,182,529,2
0.318333,84,954,11
0.162045,269,1636,6
0.092521,768,24144,31
0.300612,92,211,2
0.085,853,26127,30
0.102627,73,88,1
0.063071,140,1061,7
0.388333,95,1018,10
0.053834,603,6489,10
0.157983,75,92,1
0.190989,91,253,2
0.108333,961,73439,76
0.22107,670,27403,40
0.157545,133,141,1
0.261897,78,154,1
0.276505,164,716,4
0.082301,502,24384,48
0.085,2994,262020,87
0.294324,77,93,1
0.298488,218,3557,16
0.147321,83,137,1
0.061667,610,35043,57
0.218999,218,1179,5
0.136932,297,11443,38
0.131534,155,703,4
0.289007,65,283,4
0.320723,116,186,1
0.133645,91,194,2
0.349883,81,103,1
0.075377,4001,600330,150
0.137947,220,14212,64
0.284618,112,198,1
0.316193,170,223,1
0.143333,258,5452,21
0.328307,67,82,1
0.209417,93,237,2
0.137661,84,133,1
0.272897,75,147,1
0.156079,984,95960,97
0.241159,57,132,2
0.096566,157,285,1
0.211081,163,482,2
0.222121,82,137,1
0.115407,113,424,3
0.061667,4001,407260,101
0.303502,93,150,1
0.104159,1474,219788,149
0.194508,75,104,1
0.162548,74,106,1
0.239975,65,96,1
0.197348,149,172,1
0.26,92,970,10
0.353234,79,140,1
0.05,2205,360718,163
0.17665,89,142,1
0.321816,241,7362,30
0.177214,161,4009,24
0.071094,2175,123175,56
0.131655,90,101,1
0.089463,4001,413859,103
0.399529,273,9788,35
0.053672,262,26508,101
0.266507,74,113,1
0.091106,291,1943,6
0.388333,99,1026,10
0.096667,1168,61913,53
0.126114,138,364,2
0.213075,1829,63230,34
0.124388,220,419,1
0.096667,1960,180592,92
0.201537,114,250,2
0.33,64,786,12
0.103546,126,201,1
0.176079,92,117,1
0.322575,89,110,1
0.143333,198,5601,28
0.078424,227,621,2
0.073333,3766,355028,94
0.142145,73,103,1
0.204577,196,738,3
0.227586,96,432,4
0.236667,52,143,2
0.204629,920,20739,22
0.140777,86,97,1
0.122697,389,4062,10
0.308606,87,95,1
0.345132,80,103,1
0.370096,101,103,1
0.096667,4001,330304,82
0.360729,66,150,2
0.104531,206,563,2
0.220028,80,228,2
0.225,65,869,13
0.223002,79,99,1
0.349551,88,152,1
0.356418,42,83,1
0.090322,130,376,2
0.264541,61,98,1
0.073333,809,13255,16
0.175957,105,140,1
0.330063,102,155,1
0.05,4001,423248,105
0.23987,69,99,1
0.090561,335,903,2
0.204238,121,216,1
0.236667,362,4975,13
0.180176,277,4501,16
0.084478,694,29896,43
0.250048,160,875,5
0.095639,2349,235097,100
0.223852,91,107,1
0.102974,407,7171,17
0.365,66,499,7
0.061667,1698,67952,40
0.28916,99,106,1
0.384589,76,98,1
0.178708,87,152,1
0.136344,295,6937,23
0.198476,109,148,1
0.166667,134,2743,20
0.347065,62,92,1
0.296197,87,110,1
0.216346,81,172,2
0.388333,108,994,9
0.11865,189,5492,29
0.366424,81,101,1
0.369133,143,665,4
0.241718,112,300,2
0.144829,49,143,2
0.225479,65,86,1
0.170597,195,832,4
0.154466,120,731,6
0.087447,159,942,5
0.187407,101,265,2
0.094012,192,919,4
0.225,110,1372,12
0.118877,422,6513,15
0.369515,134,153,1
0.262041,107,108,1
0.082301,288,2109,7
0.162681,88,100,1
0.269859,117,147,1
0.084757,84,89,1
0.131597,76,151,1
0.359602,63,88,1
0.376938,85,102,1
0.076275,244,539,2
0.106734,4001,414592,103
0.073333,1229,138359,112
0.085965,168,706,4
0.306881,66,83,1
0.306349,87,252,2
0.328519,162,2117,13
0.077845,1027,37431,36
0.06801,122,610,5
0.061667,808,124234,153
0.284822,72,98,1
0.184869,362,14154,39
0.062365,660,38286,58
0.276821,137,337,2
0.192333,90,91,1
0.073333,529,7360,13
0.068908,1024,53828,52
0.073333,158,457,2
0.061667,475,72327,152
0.316907,82,135,1
0.097892,1307,49189,37
0.064527,2671,91585,34
0.143333,1193,58907,49
0.203037,73,104,1
0.177925,126,727,5
0.375503,77,199,2
0.181205,97,256,2
0.16095,455,9222,20
0.24375,104,134,1
0.061667,1156,53094,45
0.325324,104,108,1
0.085,3891,346821,89
0.397203,96,140,1
0.137759,205,19703,96
0.293118,65,97,1
0.236667,66,931,14
0.28803,87,106,1
0.131704,140,719,5
0.149424,301,3315,11
0.273961,74,102,1
0.199305,169,544,3
0.172765,120,244,2
0.117858,907,59115,65
0.392784,100,144,1
0.131667,470,7384,15
0.073333,1471,92076,62
0.306889,71,105,1
0.360475,79,209,2
0.129438,333,7502,22
0.071246,209,2851,13
0.057801,932,52781,56
0.249305,85,142,1
0.088562,286,3697,12
0.05,602,29735,49
0.121785,328,5649,17
0.299788,70,118,1
0.079581,58,86,1
0.340364,112,250,2
0.102146,214,588,2
0.086942,659,3179,4
0.076045,156,606,3
0.139405,84,105,1
0.247071,77,147,1
0.260638,86,103,1
0.088886,193,1198,6
0.386959,103,152,1
0.171593,90,153,1
0.085,4001,720431,180
0.329086,84,103,1
0.108333,2070,143036,69
0.285961,178,384,2
0.295,112,1583,14
0.140916,882,31043,35
0.062665,401,6467,16
0.146214,111,359,3
0.12,275,11776,42
0.385578,82,110,1
0.279012,47,89,1
0.204346,52,172,3
0.191997,282,2655,9
0.064989,86,101,1
0.084596,1564,43542,27
0.33633,286,1441,5
0.300346,76,111,1
0.287989,95,109,1
0.252102,73,93,1
0.366711,259,3924,15
0.387551,78,102,1
0.148226,71,249,3
0.293212,82,155,1
0.292764,100,105,1
0.388333,69,590,8
0.227873,99,256,2
0.058151,107,166,1
0.199644,51,95,1
0.33,182,1343,7
0.130612,286,1956,6
0.3625,120,352,2
0.303544,97,153,1
0.096667,380,4520,11
0.312478,80,97,1
0.376842,81,88,1
0.123045,1930,75927,39
0.057283,147,2066,14
0.166051,1203,59343,49
0.177978,1756,47860,27
0.235235,94,110,1
0.350029,142,345,2
0.343726,67,95,1
0.256117,99,206,2
0.12,733,21218,28
0.106761,1167,31598,27
0.201312,83,157,1
0.061667,141,2004,14
0.052042,679,92846,136
0.059313,1343,86253,64
0.289991,57,104,1
0.107452,154,215,1
0.248333,64,288,4
0.108333,1422,57249,40
0.19748,114,666,5
0.361429,119,552,4
0.225247,85,103,1
0.083318,389,918,2
0.228248,92,113,1
0.227116,70,100,1
0.168263,75,204,2
0.114507,157,355,2
0.224086,138,446,3
0.26,136,778,5
0.143333,1193,47241,39
0.109862,297,1082,3
0.108797,360,7599,21
0.054989,253,1238,4
0.192655,402,11724,29
0.075178,181,87022,480
0.306667,105,928,8
0.071042,252,872,3
0.195655,117,253,2
0.244734,77,196,2
0.096667,520,5339,10
0.089965,26,60,2
0.05,2754,196119,71
0.220116,74,88,1
0.394805,103,542,5
0.351375,271,3042,11
0.051856,192,246,1
0.295,61,566,9
0.114834,75,99,1
0.108333,2290,194936,85
0.073333,3900,331182,84
0.116371,176,3393,19
0.058238,170,1790,10
0.295005,81,97,1
0.244686,97,205,2
0.213333,68,1248,18
0.191696,100,197,1
0.16114,431,6987,16
0.05,4001,400457,100
0.1991,78,145,1
0.05,2484,393182,158
0.124913,171,261,1
0.061667,734,55910,76
0.287343,74,156,2
0.106805,113,221,1
0.096667,4001,465495,116
0.362442,73,89,1
0.14717,69,87,1
0.08645,113,163,1
0.170381,1046,26322,25
0.233243,84,89,1
0.324382,75,165,2
0.25001,106,187,1
0.125983,90,298,3
0.19,178,2617,14
0.146287,232,1342,5
0.162205,428,12204,28
0.184336,84,114,1
0.061667,445,7243,16
0.317784,91,156,1
0.13109,94,197,2
0.31069,100,296,2
0.365142,78,101,1
0.147384,85,112,1
0.052893,110,145,1
0.072798,274,742,2
0.166667,959,34727,36
0.058798,78,103,1
0.055802,2416,229314,94
0.341667,72,863,11
0.207307,96,366,3
0.397956,80,147,1
0.199788,77,96,1
0.19,158,1711,10
0.221278,59,106,1
0.188233,85,155,1
0.352925,66,102,1
0.108333,327,3982,12
0.165745,241,909,3
0.134477,83,154,1
0.104982,124,143,1
0.193575,147,204,1
0.2756,74,96,1
0.246101,107,159,1
0.318333,78,1407,18
0.090882,1019,26193,25
0.09085,566,14560,25
0.376667,60,410,6
0.148611,992,45427,45
0.331845,84,105,1
0.083327,1818,111333,61
0.073333,288,33418,116
0.10134,1542,152407,98
0.358722,119,131,1
0.286059,85,141,1
0.116257,165,343,2
0.054927,1777,85058,47
0.061667,4001,302210,75
0.144978,104,150,1
0.132808,526,16274,30
0.199525,183,1306,7
0.388333,63,546,8
0.178881,118,166,1
0.075006,416,1197,2
0.12,3977,279081,70
0.373854,146,161,1
0.077354,151,646,4
0.187698,824,31448,38
0.372919,73,107,1
0.384383,60,86,1
0.117607,57,89,1
0.343947,67,109,1
0.201082,743,31204,41
0.348122,93,155,1
0.064662,367,6091,16
0.183439,68,112,1
0.097414,80,101,1
0.155,365,11888,32
0.294452,62,86,1
0.346104,106,157,1
0.164176,149,429,2
0.067198,99,436,4
0.371468,88,157,1
0.123501,123,149,1
0.098699,443,2999,6
0.341667,80,1010,12
0.324609,111,115,1
0.153323,63,91,1
0.123086,126,691,5
0.108333,499,9654,19
0.175495,77,89,1
0.358056,101,144,1
0.223732,89,248,2
0.148852,95,108,1
0.24723,88,89,1
0.106993,57,209,3
0.380555,57,82,1
0.116309,114,162,1
0.197799,82,94,1
0.054751,144,607,4
0.096667,4001,765273,191
0.307848,65,151,2
0.248713,60,104,1
0.142479,98,191,1
0.388333,87,791,9
0.123654,386,32435,84
0.081689,126,253,2
0.383669,83,108,1
0.143333,467,6992,14
0.28755,56,97,1
0.378659,131,617,4
0.145943,108,148,1
0.114877,211,517,2
0.066611,239,617,2
0.27186,100,138,1
0.302741,127,256,2
0.124739,819,83842,102
0.270757,75,109,1
0.062084,318,2361,7
0.118724,68,153,2
0.088875,153,1002,6
0.247322,106,337,3
0.20928,66,156,2
0.085,1046,34933,33
0.225,52,102,1
0.21986,830,20931,25
0.302779,85,200,2
0.085367,2765,163983,59
0.302524,138,210,1
0.276869,92,187,2
0.260782,89,167,1
0.12,343,7372,21
0.062886,539,4319,8
