evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.052,327.0,78112.5
0.055,289.0,35867.0
0.058,441.0,15296.333333333334
0.06,259.0,3109.0
0.061,363.0,31243.5
0.063,498.5,32618.0
0.065,688.4,77403.4
0.066,461.0,30874.0
0.068,940.0,39516.0
0.069,955.0,97111.0
0.07,270.5,25607.5
0.071,63.0,223.0
0.072,184.0,7928.0
0.073,748.0,90547.0
0.074,390.0,27508.0
0.075,309.0,37606.0
0.076,397.6666666666667,37091.0
0.077,498.0,32334.0
0.08,235.0,14631.5
0.081,347.5,16127.0
0.083,307.0,15544.0
0.084,380.0,28255.0
0.086,373.0,19543.0
0.087,361.5,51435.5
0.089,256.5,14807.0
0.09,307.0,40612.5
0.092,107.0,434.0
0.095,692.5,61826.5
0.098,398.0,25785.0
0.099,505.0,5736.0
0.1,466.0,25410.333333333332
0.103,499.0,47697.0
0.104,449.0,59008.0
0.106,410.0,125115.0
0.107,152.0,1126.0
0.108,404.0,85205.0
0.109,424.0,99592.5
0.112,426.0,36030.333333333336
0.115,1205.5,256105.5
0.116,425.3333333333333,41260.0
0.117,380.0,22983.0
0.118,414.5,33529.5
0.119,237.5,10003.0
0.12,384.0,27884.0
0.123,199.0,9271.0
0.124,437.0,32999.0
0.125,136.5,255.5
0.126,111.0,425.0
0.127,706.0,47069.0
0.128,332.0,15098.0
0.129,704.0,59736.0
0.13,581.0,26899.0
0.132,470.25,44684.25
0.134,79.0,101.0
0.135,517.0,68268.0
0.136,396.5,35894.0
0.137,575.0,21451.0
0.138,905.5,135282.5
0.14,471.0,2634.0
0.141,376.0,6630.0
0.143,326.0,32412.5
0.145,159.0,3139.0
0.148,1499.0,130317.0
0.149,119.0,227.0
0.154,2500.0,464486.0
0.156,2250.0,291817.5
0.157,701.0,39434.0
0.16,66.0,159.0
0.161,671.0,34533.5
0.163,107.0,207.0
0.168,96.0,286.0
0.17,130.0,310.0
0.176,4001.0,366286.0
0.182,498.0,10328.5
0.183,1145.0,40860.0
0.187,316.0,4701.0
0.188,1499.0,119413.0
0.189,212.0,974.0
0.193,2179.0,136814.0
0.196,69.0,88.0
0.202,1026.0,85707.0
0.203,82.0,238.0
0.205,71.0,80.0
0.207,449.0,6580.5
0.21,1110.0,68302.0
0.212,630.0,10020.0
0.213,73.0,155.0
0.218,90.0,107.0
0.219,915.0,68956.0
0.223,459.0,19738.0
0.225,600.0,35819.0
0.229,529.0,33014.0
0.234,513.0,43696.5
0.235,336.0,7681.0
0.236,68.0,77.0
0.238,134.0,1725.0
0.242,2270.0,177077.0
0.244,560.0,45187.0
0.246,308.0,13511.0
0.248,243.5,6977.5
0.252,500.0,79242.0
0.253,499.0,6048.0
0.259,91.0,147.0
0.26,500.0,6649.0
0.263,368.0,7288.0
0.264,1370.3333333333333,80022.0
0.269,1248.6666666666667,65688.33333333333
0.272,121.0,1368.0
0.281,140.0,1391.0
0.286,70.0,190.0
0.287,157.0,1509.0
0.292,102.0,594.0
0.294,581.0,42211.0
0.304,328.0,67743.0
0.312,106.0,422.0
0.314,98.0,394.0
0.32,236.0,1382.0
0.322,186.0,987.0
0.324,757.0,62742.0
0.327,449.0,10654.0
0.331,319.0,7302.0
0.333,183.0,7021.5
0.334,88.5,281.0
0.341,490.0,11191.0
0.345,135.0,357.0
0.349,219.0,2090.0
0.351,84.0,93.5
0.362,602.5,58067.5
0.363,129.33333333333334,1125.0
0.367,135.0,603.0
0.368,157.0,1276.0
0.372,174.0,1803.0
0.373,168.0,575.0
0.374,36.0,106.0
0.377,105.0,661.0
0.381,79.0,106.0
0.385,187.0,2700.0
0.386,82.0,118.5
0.389,305.0,2864.0
0.39,514.5,14019.0
0.393,202.0,1950.5
