selected,selection rule,model,r2,equation,points used,weighted copies used,total points,total weighted copies,best model,best r2,best equation
yes,lowest_r2,log,-4.440892098500626e-16,y=-0.0416667*ln(x) + 0.196725,351,1877889,351,1877889,log,-4.440892098500626e-16,y=-0.0416667*ln(x) + 0.196725
