evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,483.14402917046493,49776.38650865998
0.051,477.01934703748486,46361.359129383316
0.052,472.0243902439024,48749.65853658537
0.053,449.58098591549293,45898.971830985916
0.054,478.81640625,47301.01953125
0.055,473.3393870601589,48376.72758229285
0.056,467.79382716049383,47558.74074074074
0.057,456.577065351418,45826.99876695438
0.058,452.6494960806271,47687.52519596864
0.059,449.82629674306395,45113.53317249699
0.06,457.609022556391,45636.73558897243
0.061,461.1376811594203,47689.083333333336
0.062,501.96164199192464,50900.25773889637
0.063,469.4705188679245,47301.33018867925
0.064,470.34238488783944,46012.68476977568
0.065,461.43398392652125,46385.54994259472
0.066,469.910394265233,49216.38948626046
0.067,474.52251184834125,49559.77962085308
0.068,455.5829694323144,47301.701965065506
0.069,468.38168846611177,47052.15101070155
0.07,467.18172043010753,46885.27849462366
0.071,456.4665042630938,46256.43118148599
0.072,462.5080091533181,45640.38215102975
0.073,510.63608087091757,52031.57853810264
0.074,469.0736842105263,47151.666666666664
0.075,485.6930342384888,49852.531286894926
0.076,469.6870588235294,46343.73294117647
0.077,460.8753026634383,47120.14891041162
0.078,473.5321100917431,47621.95527522936
0.079,463.7626918536009,46946.805194805194
0.08,457.4971363115693,45479.75028636884
0.081,459.48084054388136,45243.28306551298
0.082,463.8253223915592,48876.50644783118
0.083,455.5235148514852,45341.71410891089
0.084,468.70374574347335,48732.63677639046
0.085,510.38946528332,50485.3160415004
0.086,454.1193511008111,43827.45191193511
0.087,493.81032412965186,48847.21368547419
0.088,466.69447576099213,46351.37091319053
0.089,463.8629807692308,45435.03125
0.09,466.93055555555554,45388.729166666664
0.091,462.26173708920186,48044.62558685446
0.092,465.5419847328244,43868.74554707379
0.093,472.5572327044025,49257.387421383646
0.094,454.3822441430333,46164.77311960542
0.095,467.4963325183374,47767.81907090465
0.096,458.5430303030303,45190.06060606061
0.097,518.6297674418605,52273.28
0.098,471.1638924455826,48981.34186939821
0.099,450.95705521472394,46495.85030674846
0.1,446.3020304568528,46168.78807106599
0.101,451.3414634146341,48924.93838254172
0.102,476.80340760157276,45846.8505897772
0.103,443.8582375478927,42058.72924648787
0.104,466.0951742627346,47802.411528150136
0.105,450.7643229166667,44819.42578125
0.106,462.5188284518828,47292.119944212
0.107,464.8243626062323,45947.04249291785
