evolution rate,length lived,species population time,population
0.33,54,96,1
0.283333,60,152,2
0.365,60,167,2
0.236667,61,161,2
0.295,61,156,2
0.306667,61,221,3
0.225,63,167,2
0.318333,77,181,2
0.376667,116,393,3
0.26,127,1261,9
0.201667,173,1109,6
0.248333,240,21046,87
0.16572,100,158,1
0.061667,501,33544,66
0.231879,215,416,1
0.359277,89,148,1
0.242331,204,1220,5
0.096667,981,97919,99
0.052176,389,16245,41
0.269964,218,673,3
