evolution rate,length lived,species population time,population
0.108333,58,466,8
0.358482,84,165,1
0.387723,98,161,1
0.230081,288,2122,7
0.340745,70,102,1
0.333917,45,83,1
0.059506,311,12460,40
0.117015,499,47939,96
0.052806,395,16500,41
0.39529,119,537,4
0.080756,784,21911,27
0.190582,305,5531,18
0.17049,112,504,4
0.214733,76,151,1
0.3043,227,795,3
0.298791,86,96,1
0.3154,499,21975,44
0.200999,165,3752,22
0.27234,149,2005,13
0.29383,156,3979,25
0.35371,143,774,5
0.31973,359,2131,5
0.387453,79,198,2
0.226752,999,143565,143
0.061766,841,57960,68
0.143981,999,91795,91
0.254532,2005,221339,110
0.247449,985,63267,64
0.071863,216,8795,40
0.124785,299,68592,229
0.089263,598,46042,76
0.081446,994,158362,159
0.144606,190,3762,19
0.105795,498,51325,103
0.051101,999,317475,317
0.058905,500,52846,105
0.235977,1602,199672,124
0.331458,103,252,2
0.364017,92,139,1
0.187114,4001,295728,73
0.179607,64,86,1
0.079915,571,54430,95
0.069304,648,31129,48
0.105276,498,65667,131
0.071905,397,23646,59
0.254756,1163,136347,117
0.249845,950,65768,69
0.212168,166,502,3
0.117805,499,20602,41
0.067661,499,67046,134
0.061394,674,88982,132
0.318085,265,2502,9
0.347705,186,2493,13
0.281848,1393,182960,131
0.321614,627,46530,74
0.382366,67,139,2
0.363912,465,28090,60
0.210279,52,87,1
0.176821,158,1518,9
0.099572,223,9550,42
0.087175,998,109551,109
0.085806,275,22868,83
0.073334,500,60224,120
0.118336,499,72819,145
0.209843,423,17915,42
0.082074,498,49816,100
0.12506,365,71152,194
0.091592,499,47566,95
0.05654,536,28268,52
0.087317,998,232109,232
0.203995,500,22149,44
0.081402,189,27373,144
0.212612,582,68597,117
0.066447,621,32039,51
0.193083,500,131681,263
0.12,235,13203,56
0.140513,357,55818,156
0.257414,190,734,3
0.292727,2207,146355,66
0.227926,65,89,1
0.261225,852,31327,36
0.234228,59,101,1
0.383463,113,309,2
0.258755,548,27342,49
0.148601,499,32983,66
0.301481,661,247038,373
0.218586,883,46931,53
0.269069,522,33843,64
0.121275,1000,113310,113
0.095689,230,13858,60
0.27049,1541,235178,152
0.252447,259,1917,7
0.242311,203,3942,19
0.363706,82,189,2
0.331158,999,180572,180
0.105157,618,30203,48
0.234733,758,20924,27
0.345056,134,302,2
0.311401,583,26007,44
0.094905,499,40927,82
0.137918,411,31904,77
0.136066,250,16408,65
0.144751,499,134836,270
0.122774,999,63541,63
0.054055,499,197434,395
0.183031,499,105817,212
0.107944,1160,74274,64
0.077428,261,17109,65
0.072584,499,51513,103
0.126946,882,32510,36
0.136034,373,16067,43
0.121474,499,46072,92
0.143631,109,1531,14
0.123843,499,26504,53
0.091372,498,118036,237
0.128281,498,69490,139
0.137519,234,1299,5
0.381935,73,289,3
0.248599,301,16234,53
0.193491,870,29933,34
0.19025,430,27666,64
0.113329,555,21195,38
0.127008,106,288,2
0.359125,170,1408,8
0.262107,686,12106,17
0.101299,91,101,1
0.19107,978,96511,98
0.07084,76,137,1
0.136675,332,46223,139
0.065309,37,113,3
0.068059,128,14742,115
0.331719,531,67454,127
0.233423,42,89,2
0.161567,1498,274330,183
0.306396,724,82331,113
0.184176,382,22498,58
0.372908,44,82,1
0.055827,69,313,4
0.330382,69,168,2
0.142304,107,872,8
0.096006,500,76052,152
0.112482,999,216018,216
0.133277,88,3888,44
0.050385,281,4507,16
0.119159,499,84476,169
0.110102,500,84287,168
0.051943,1163,67374,57
0.209228,975,83249,85
0.090687,499,60941,122
0.332267,999,62740,62
0.213827,999,144495,144
0.226084,106,219,2
0.16797,60,151,2
0.244065,512,8724,17
0.203181,1499,141849,94
0.357683,66,133,2
0.08203,370,14412,38
0.065715,499,53566,107
0.154292,526,28844,54
0.17442,539,176784,327
0.317816,102,164,1
0.202698,2779,387759,139
0.165067,499,80976,162
0.259485,499,25667,51
0.34783,179,683,3
0.167582,2293,172670,75
0.149878,499,21009,42
0.125233,967,99906,103
0.278171,1255,129956,103
0.137846,340,71125,209
0.063248,393,58727,149
0.157296,499,39640,79
0.070307,499,41330,82
0.215406,411,30473,74
0.052563,486,78607,161
0.12204,508,61385,120
0.218137,104,917,8
0.205468,184,830,4
0.193631,66,107,1
0.383094,83,105,1
0.355891,61,99,1
0.119225,392,21975,56
0.098886,499,70121,140
0.109265,1498,135886,90
0.3412,60,118,1
0.184277,17,21,1
0.117175,528,34461,65
0.170856,999,89802,89
0.151373,1017,65029,63
0.230699,136,1084,7
0.244089,204,3062,15
0.3993,274,20840,76
0.240067,168,1372,8
0.06969,499,85860,172
0.083189,679,88427,130
0.140534,418,25888,61
0.100847,462,30290,65
0.219075,500,36183,72
0.096433,500,23642,47
0.136562,539,81017,150
0.107286,499,87509,175
0.205314,118,436,3
0.182907,516,33425,64
0.169731,448,71442,159
0.104715,426,146872,344
0.181885,499,62363,124
0.104679,999,89106,89
0.167176,500,64618,129
0.098142,499,178520,357
0.171347,1519,157514,103
0.247281,513,13999,27
0.236263,105,297,2
0.344738,355,43106,121
0.202685,499,15944,31
0.094592,499,25921,51
0.228526,999,128809,128
0.111463,201,10708,53
0.060086,499,28841,57
0.188997,192,7119,37
0.28128,344,6916,20
0.318769,475,18631,39
0.316782,232,1459,6
0.35471,100,301,3
0.164419,723,24565,33
0.224871,3150,275276,87
0.054421,500,84757,169
0.06322,570,119321,209
0.078172,500,64127,128
0.085226,499,49663,99
0.103767,818,258420,315
0.118348,498,100807,202
0.051433,939,98674,105
0.141954,498,22917,46
0.078868,231,14858,64
0.147692,262,6540,24
0.090305,499,32112,64
0.131667,793,38808,48
0.137025,450,23628,52
0.062067,499,50193,100
0.11802,470,47234,100
0.22385,542,144818,267
0.247342,61,88,1
0.281373,140,4563,32
0.336517,56,95,1
0.285437,283,1949,6
0.386016,500,14646,29
0.065223,499,16654,33
0.242336,998,88981,89
0.053798,500,80704,161
0.145237,479,59368,123
0.310589,668,31635,47
0.218448,288,8624,29
0.305839,314,3304,10
0.223356,64,208,3
0.11083,283,10315,36
0.106996,999,63517,63
0.080863,499,43985,88
0.060983,911,81316,89
