evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,2075.5,236876.0
0.058,799.0,34205.0
0.06,71.0,88.0
0.062,264.5,9596.5
0.065,844.0,25615.0
0.067,233.5,3015.5
0.068,617.5,28203.5
0.073,1932.0,70087.0
0.081,166.0,247.0
0.083,465.0,3423.0
0.085,595.0,37684.5
0.091,191.0,3232.0
0.097,2639.5,259215.0
0.099,263.0,13743.0
0.102,452.0,3720.0
0.108,735.0,32652.0
0.111,136.0,151.0
0.117,627.0,25338.0
0.119,48.0,137.0
0.12,289.0,7458.0
0.122,176.0,1958.0
0.123,65.0,101.0
0.128,54.0,96.0
0.132,4001.0,361371.0
0.138,248.0,2065.0
0.139,436.0,15837.0
0.146,235.0,6236.0
0.147,95.0,220.0
0.152,217.0,1014.0
0.154,116.0,162.0
0.155,883.0,31507.0
0.159,56.0,93.0
0.187,110.0,144.0
0.188,97.0,163.0
0.199,165.0,7038.0
0.208,123.0,209.0
0.21,58.0,81.0
0.214,289.0,11144.0
0.216,84.66666666666667,163.33333333333334
0.224,87.0,149.0
0.227,213.0,3775.6666666666665
0.233,87.0,151.0
0.237,62.0,96.0
0.239,73.0,111.0
0.242,63.0,89.0
0.251,93.0,102.0
0.252,94.0,241.5
0.255,103.0,108.0
0.269,69.0,249.0
0.272,741.0,16989.0
0.275,83.0,105.0
0.286,96.0,165.0
0.287,64.0,98.0
0.294,80.0,150.0
0.295,62.5,542.5
0.302,86.0,97.0
0.309,131.0,440.0
0.316,91.0,105.0
0.317,71.0,112.0
0.32,112.0,198.0
0.322,96.5,524.0
0.326,80.0,97.0
0.334,82.0,156.0
0.335,67.0,140.0
0.337,66.0,157.0
0.338,64.0,100.0
0.339,125.0,1142.0
0.345,108.0,245.0
0.346,78.0,97.0
0.359,122.0,161.0
0.362,95.0,99.0
0.364,106.0,206.0
0.365,64.0,672.0
0.377,66.0,877.0
0.387,87.0,141.0
0.388,80.0,773.0
0.399,92.5,116.5
