evolution rate,length lived,species population time,population
0.160592,56,90,1
0.279322,69,111,1
0.303904,835,53887,64
0.139331,372,6579,17
0.123082,364,3445,9
0.148109,78,148,1
0.077753,499,21645,43
0.248817,128,391,3
0.178952,117,348,2
0.311376,94,139,1
0.297305,79,104,1
0.337176,266,2034,7
0.281821,91,138,1
0.099514,120,190,1
0.083771,98,197,2
0.358995,230,477,2
0.253669,2656,117527,44
0.174836,77,88,1
0.208032,145,233,1
0.370934,73,74,1
0.319188,58,105,1
0.227526,83,111,1
0.213004,1236,51172,41
0.328523,351,6634,18
0.318768,73,99,1
0.108197,100,264,2
0.05546,432,14821,34
0.332704,116,230,1
0.182891,85,243,2
0.358777,90,94,1
0.184815,91,126,1
0.255474,61,102,1
0.102343,499,81316,162
0.22316,71,150,2
0.236033,69,238,3
0.252405,126,199,1
0.154247,62,90,1
0.177517,4001,293620,73
0.068591,280,59441,212
0.361846,18,34,1
0.318333,47,128,2
0.155,57,193,3
0.376667,61,141,2
0.388333,61,159,2
0.108333,62,140,2
0.19,64,159,2
0.166667,66,343,5
0.178333,67,154,2
0.26,67,191,2
0.33,69,506,7
0.248333,70,319,4
0.271667,72,165,2
0.341667,76,278,3
0.353333,77,144,1
0.073333,78,949,12
0.236667,79,199,2
0.283333,84,142,1
0.096667,85,882,10
0.365,87,173,1
0.12,90,775,8
0.225,92,183,1
0.143333,115,991,8
0.213333,123,206,1
0.295,150,915,6
0.306667,155,596,3
0.201667,180,1309,7
0.061667,218,27629,126
0.085,218,3669,16
0.369811,95,148,1
0.310929,102,112,1
0.374899,91,93,1
0.384058,93,97,1
0.05,718,51451,71
0.131667,718,58215,81
0.302965,74,187,2
0.277252,150,787,5
0.253581,137,435,3
0.228435,165,437,2
0.074347,499,382087,765
0.23526,46,85,1
0.2104,269,2768,10
0.321122,373,4247,11
0.292819,62,108,1
0.132395,999,401635,402
0.080997,62,172,2
0.258759,251,1837,7
0.23755,103,221,2
0.111959,216,42822,198
0.252789,215,13321,61
0.063591,111,416,3
