evolution rate,length lived,species population time,population
0.248333,60,158,2
0.365,60,152,2
0.318333,62,146,2
0.341667,63,166,2
0.143333,66,281,4
0.201667,68,283,4
0.33,69,200,2
0.353333,72,206,2
0.108333,88,961,10
0.283333,94,1167,12
0.061667,103,1123,10
0.26,117,1370,11
0.12,140,697,4
0.131667,148,1397,9
0.386296,80,93,1
0.150048,125,257,2
0.073333,501,92048,183
0.096667,501,82642,164
0.227318,104,270,2
0.177154,113,1985,17
0.352161,85,141,1
0.128197,218,936,4
0.164992,499,121154,242
0.126282,81,325,4
0.183096,83,193,2
0.050138,998,114529,114
0.068736,414,46664,112
0.095807,501,25219,50
0.335816,77,188,2
0.185114,140,1254,8
0.357501,93,238,2
0.212952,75,100,1
0.30559,392,15468,39
0.129441,159,1005,6
0.16524,29,120,4
0.21269,126,474,3
0.182512,647,19477,30
0.186029,1136,61429,54
0.203342,466,9339,20
0.348531,102,201,1
0.246309,74,154,2
0.314785,265,2352,8
0.135299,458,12651,27
0.087884,184,5752,31
0.149516,94,455,4
0.396415,179,664,3
0.320171,388,8375,21
0.314745,55,71,1
0.282776,126,199,1
0.232494,138,325,2
0.074751,233,6612,28
0.197284,227,996,4
0.296555,1316,68865,52
0.383661,1320,60121,45
0.234009,136,506,3
0.33159,64,90,1
0.351426,112,373,3
0.167697,178,10391,58
0.31076,127,873,6
0.352016,69,84,1
0.342418,84,105,1
0.395477,65,109,1
0.207844,124,221,1
0.120756,562,46176,82
0.143675,110,346,3
0.224707,881,53591,60
0.384106,87,103,1
0.182596,20,23,1
0.341958,340,7948,23
0.329287,352,13026,37
0.28337,70,145,2
0.289231,100,212,2
0.394516,100,250,2
0.210651,77,146,1
0.243517,103,127,1
0.36401,83,98,1
0.361477,103,158,1
0.336059,159,1031,6
0.268101,596,12057,20
0.180342,62,64,1
0.301457,60,105,1
0.227665,77,170,2
0.178994,1405,54882,39
0.340815,58,142,2
0.285285,84,141,1
0.056118,250,8718,34
0.163542,25,38,1
0.180872,79,695,8
0.266714,208,1685,8
0.164527,533,24521,46
0.142602,500,29597,59
0.300958,66,193,2
0.057336,684,11672,17
0.109642,499,208476,417
0.063882,1000,336209,336
0.230446,85,200,2
0.18197,95,99,1
0.158072,92,148,1
0.307311,90,102,1
