timestamp,interval_seconds
1770873624.640976,0.533129
1770873625.082354,0.441568
1770873625.788972,0.706624
1770873626.217971,0.428993
1770873626.581224,0.363238
1770873626.940950,0.359755
1770873627.474662,0.533705
1770873627.871992,0.397311
1770873628.186266,0.314193
1770873628.690231,0.503993
1770873628.964824,0.274671
1770873629.614535,0.649709
1770873630.046536,0.431990
1770873630.682571,0.636036
1770873630.982989,0.300403
1770873631.356817,0.373862
1770873631.639657,0.282760
1770873631.977282,0.337711
1770873632.269228,0.291943
1770873632.573949,0.304734
1770873632.906478,0.332514
1770873633.956406,1.049902
1770873634.830393,0.874009
