evolution rate,geometric mean length lived,geometric mean species population time
0.05,375.0565532705219,28831.255110153383
0.05,408.9161860305861,31727.986257732267
0.05,370.43889941877205,27415.183047747418
0.05,417.8356650285211,31873.132808632083
0.05,306.4703306481494,19076.747919832014
0.05,389.8297127549631,30060.63413938019
0.051,381.49102991519493,24979.143651447797
0.051,341.91094103380095,17187.16676330115
0.051,406.90739253737024,26248.80284670441
0.051,358.03229227268025,22291.65250037163
0.051,364.91170968661345,23840.97497583437
0.051,413.8970697703139,25539.81003357996
0.052,431.8938856835517,29869.464897084417
0.052,372.4180173191216,20382.769931181905
0.052,371.96208579044077,21725.49066190056
0.052,418.26511094645645,27184.841977423446
0.052,391.96392688842917,24101.381863915292
0.052,400.0953602289795,25667.69565675138
0.053,424.8305506541914,26537.67940133829
0.053,400.20174497714356,27650.313939572647
0.053,393.22367184849423,22795.200771258013
0.053,354.75643095491847,19749.792525257937
0.053,388.70317760505907,22805.17962587721
0.053,376.8740896314092,22946.402084319438
0.054,353.69938236007454,22701.631920603217
0.054,404.1000072159493,29210.069306111247
0.054,370.4361786374537,20661.02622737032
0.054,384.0601184948873,23770.315270250794
0.054,445.04906715782903,31179.139656788804
0.054,344.2392425505248,20910.88980146448
0.055,375.55995677542046,23273.90856562386
0.055,369.20730387607966,22518.69837977389
0.055,387.6694482484412,23193.785613175714
0.055,391.05207019740794,24594.361673375683
0.055,388.11516272861496,24164.68310653116
0.055,409.79065406357176,24271.923466209533
0.056,346.98648207554254,19173.901541353873
0.056,367.72435277944874,20788.076112288276
0.056,459.1407874894456,37486.5022219166
0.056,357.5513549284743,22832.328582159975
0.056,360.6397413387974,20737.002946478548
0.056,402.1183013059515,26884.03609332664
0.057,373.57645067194085,21612.112943009815
0.057,414.14308627255457,26617.39891292774
0.057,399.41452571155185,23881.502636506408
0.057,417.9921524439512,27342.40739948211
0.057,366.99855524906513,22881.94095593136
0.057,378.41834529089044,25013.045337066942
0.058,363.52473996472065,22073.83619592852
0.058,356.2540361125556,21260.411402329897
0.058,381.3572810582746,24919.55741577651
0.058,386.676381731347,23856.187426952405
0.058,395.90782470539847,24378.794481533605
0.058,413.68037932276394,22377.47683471927
0.059,374.7074246961653,23848.558989878577
0.059,390.7301736688389,26472.342787687943
0.059,397.1065629548332,22857.07611705704
0.059,353.1704946314301,19431.11026143375
0.059,347.0878102543191,17820.27331864867
0.059,428.7459273348352,27727.318697862556
0.06,357.4011278810029,19986.68202742254
0.06,396.5793771333591,26027.726976157817
0.06,371.36641499038825,21169.99920778719
0.06,396.30195101218055,26679.797136669862
0.06,397.83993714237096,25096.965633737018
0.06,427.7374424501408,28155.596706445107
0.061,391.4896213933345,22800.685354243506
0.061,406.43181116973557,25576.804197097044
0.061,422.1674580179938,24189.822471463107
0.061,452.8791957573941,28570.826946111083
0.061,407.73341042268595,26585.871106374863
0.061,363.95849151246614,22652.316025329375
0.062,407.6592309476415,26174.65673927565
0.062,399.8039568342112,27887.59052199926
0.062,399.143228004668,25054.90723862733
0.062,386.4978979574878,25745.573531191512
0.062,380.4614197168465,27159.283033868753
0.062,414.5109310614359,28099.725126834717
0.063,365.33329076830984,22990.478708715073
0.063,380.8537178709439,22217.796046685933
0.063,326.3335151931316,18667.697049002676
0.063,361.7786980877833,23327.726836565664
0.063,394.6343031344845,24732.301388703345
0.063,370.11679904773854,25071.85563517945
0.064,400.7464676406892,29089.14590603822
0.064,414.03317155330467,28592.114772248176
0.064,375.9290048785226,23042.095672939813
0.064,400.0796208751332,24979.730859372874
0.064,373.6699116338892,20922.729536994742
0.064,348.29987995954366,23387.899549498878
0.065,364.03755080858207,19753.92856843923
0.065,413.9507262023351,24325.871870044644
0.065,408.0837708555039,25197.22853929583
0.065,427.65459176616173,27864.22648348396
0.065,382.22312975828044,21377.61686036052
0.065,416.3941459547237,28294.138810024204
0.066,373.44988119441837,19133.085813176003
0.066,402.69789031578347,23606.537232711067
0.066,398.73348677642406,23454.45283769731
0.066,431.1718617240176,31370.118221483564
0.066,396.7706000506049,21924.578101988962
0.066,348.2702220262064,15206.877148572185
0.067,346.4566662300794,21910.62162778021
0.067,386.2434267221879,23539.971692100196
0.067,362.8162753350177,22639.800872298438
0.067,386.7628600881322,20457.36677666975
0.067,396.6553875409649,23392.99147882634
0.067,372.5944868635614,21009.197003132333
0.068,384.4507601455061,19498.019953497318
0.068,373.9858672248337,21065.23368140086
0.068,385.8291783336659,23072.328723157123
0.068,356.6502108672063,20345.817360087633
0.068,365.79122435806136,22794.988301851987
0.068,393.9506246279476,26660.36661265266
0.069,400.2916873473374,29847.945066887645
0.069,357.755503420918,21884.964107182517
0.069,376.0921616585564,23778.40499257128
0.069,411.97498928502444,23566.866278696078
0.069,371.8569238881487,19615.14576763517
0.069,419.2374509525368,24901.663328989405
0.07,376.4108291930615,23066.63358662301
0.07,363.34089311141645,23256.087149088777
0.07,356.9861138510035,19304.46147301833
0.07,406.3023469928182,23544.970639862237
0.07,382.329999566623,25683.6445554371
0.07,366.1478478145916,20221.52008421224
0.071,392.63080227769126,24573.552884066943
0.071,363.01546808900997,24929.211382675196
0.071,361.643899960506,22309.616875649972
0.071,380.13979004210057,22876.221507892296
0.071,377.8689669304771,19149.205898132583
0.071,407.29402525302163,26814.105089645593
0.072,355.2221061368496,19180.44647659527
0.072,441.90373335706454,31145.785636713896
0.072,348.2633301745552,19036.34264106046
0.072,379.79164476900553,23901.784142213397
0.072,424.0847561386267,28813.221119670925
0.072,389.66378528317324,26441.152046152343
0.073,419.945385274736,27446.205287672437
0.073,431.4241532702491,31872.88467063164
0.073,419.937695917896,28266.717097348446
0.073,425.70122268417424,26411.81542429764
0.073,416.81515580703314,29374.25094786609
0.073,454.2659043802251,33866.370782430735
0.074,344.1226651667788,22715.11364493923
0.074,396.6198510072692,24556.566180655234
0.074,386.52738043703823,26070.77239223998
0.074,361.0599236146003,20770.43520594304
0.074,398.47573016836986,25938.820976192117
0.074,387.4049499235588,23382.315858062924
0.075,374.02215138508933,22086.38002523076
0.075,378.975022417782,23432.399510291572
0.075,364.6755873970986,21948.613351171614
0.075,394.96017666621646,25528.07258349232
0.075,400.4871487194678,22578.666815881705
0.075,423.94729577743357,30668.562348667292
0.076,395.2270345198766,29330.918383117405
0.076,388.8385980001006,25238.696391651185
0.076,366.895656520996,22593.80723481687
0.076,367.86109881475375,19597.22231731354
0.076,364.35684177027537,22723.637772708582
0.076,362.4737807470972,21362.810496701288
0.077,403.62737385504295,23526.430739905223
0.077,378.0536963307894,27743.642449147683
0.077,396.03076679881775,24623.91191546996
0.077,391.36452193020733,26442.869037179713
0.077,407.4501596664139,22433.363271890492
0.077,376.97682880163654,25388.18196242674
0.078,395.91253131354233,21985.58550189601
0.078,419.72032907523646,24539.867587364926
0.078,394.23379103255206,27995.308983173585
0.078,369.5327234742536,20493.82338161251
0.078,378.1929984805283,21561.494133160533
0.078,419.5474580608143,26469.09031723428
0.079,372.48817467925244,21227.65643402453
0.079,424.58431509895667,33570.13906109861
0.079,371.7780297699471,21460.235421009624
0.079,391.8727339909097,25778.23018539561
0.079,398.6787368891866,23859.451201640808
0.079,376.6157206634314,23328.132071198906
0.08,379.35909500438305,21144.706984924724
0.08,408.79527639602077,23882.188022448212
0.08,411.7105916491081,25873.443990474327
0.08,391.1416921354745,24407.001125747815
0.08,369.6803672091555,21617.23005771384
0.08,410.2663105058828,24037.489684905016
0.081,395.54021544359716,25098.789586978415
0.081,364.9135642364989,20820.754815491917
0.081,391.4988486629378,20913.579526631336
0.081,370.4045535543221,20431.754456281145
0.081,393.4314279441014,28543.366637526164
0.081,405.6418783789624,29653.03988361867
0.082,389.97618894960675,25968.53962608877
0.082,407.1508359435637,29151.13420609803
0.082,368.43124204255895,24291.26470866239
0.082,385.97542967663543,27207.935504925586
0.082,379.207620205295,22427.879386903813
0.082,417.4475285238093,26760.726555761976
0.083,418.4166682045142,29041.198541924194
0.083,382.02725595955604,23575.159947367065
0.083,365.5117849520869,21099.1297697714
0.083,350.06049227542746,18723.748424087
0.083,380.30116049643965,22764.630182150697
0.083,397.4024419075731,22821.977493510025
0.084,415.50608255728616,32514.344920007454
0.084,359.89719557567634,19275.77776438704
0.084,356.7729891463679,21008.7245163081
0.084,412.1630131662872,23726.63012174052
0.084,400.344992492269,25457.73512005499
0.084,439.78947896062294,31705.60907705289
0.085,399.5644943137647,26423.03288066788
0.085,411.3968084589399,27695.632290119018
0.085,445.7614632476408,30556.702175521048
0.085,425.1093721243669,29397.578643397166
0.085,431.31396875989765,31462.958620412774
0.085,447.2315549435821,29741.27090056881
0.086,391.8303405254139,22590.33182430715
0.086,368.11506087694187,21995.493238657575
0.086,414.93500619823794,25280.61365174946
0.086,355.8376202895176,20916.98853041981
0.086,372.5271744653902,21964.476211334248
0.086,324.59529622595176,18466.504043648452
0.087,412.3567542872328,25706.816282369426
0.087,372.83423596016496,21736.18678891452
0.087,403.7310294730304,26307.488459744614
0.087,411.05223439121346,25704.429745064324
0.087,406.56733444978374,27175.60867290182
0.087,407.8028138241932,26698.93780465919
0.088,440.12978410417406,27550.43703778353
0.088,425.1196626499873,29526.272096131725
0.088,419.140638541138,22962.588549604483
0.088,421.62869644412194,27120.509751297544
0.088,389.95837186835826,24575.16137846388
0.088,382.7738812971961,21027.091524454452
0.089,332.0917437203182,20399.660389568202
0.089,363.8520368226712,20063.827294066785
0.089,423.3387499665895,23225.70723568961
0.089,366.67053486297795,20547.27818596475
0.089,367.30937189163967,22855.29000009847
0.089,439.1101992724325,32857.29436479021
0.09,372.0103010220281,20518.682453285513
0.09,404.4876810761508,27690.015335650925
0.09,406.3279240450421,27282.583516995543
0.09,341.18259795394783,17077.23442678524
0.09,415.29742937009894,27996.763928494725
0.09,367.4644123067658,23323.257428470595
0.091,384.9289031264607,22208.88838417573
0.091,373.0196544727625,25531.787513072708
0.091,389.00772755717014,18863.57820450032
0.091,385.01729032850795,25713.522273756644
0.091,344.6312165895893,17227.146104807143
0.091,367.0885708541711,21294.50131714029
0.092,376.79364402777514,24247.670368213276
0.092,361.49349559953004,21221.206382952532
0.092,366.0557373964471,21496.278773071306
0.092,367.6134205572508,19835.77333778723
0.092,355.28803673371937,18170.62118094401
0.092,377.7775218865757,19871.48203213047
0.093,358.67453839249765,19685.169917885814
0.093,426.9229757669725,26264.676374391798
0.093,415.6391899799903,28452.896636313755
0.093,335.9023307761659,20843.579811308628
0.093,381.52799006318435,22671.698042267908
0.093,386.811695826592,22662.568028833204
0.094,360.3603614237385,20785.99207066095
0.094,348.5244361876542,16469.6561916543
0.094,390.3095444803287,25102.87969136927
0.094,403.5706432693808,23381.08592621786
0.094,404.3063644048484,25354.251080556674
0.094,387.22033076740195,26092.924283318844
0.095,385.4734204546259,26339.924507352127
0.095,368.17306268260756,22091.0538661219
0.095,388.6416908422418,20830.294128494115
0.095,406.37004761486526,21984.559375323177
0.095,400.4374981291208,25522.890178932772
0.095,408.51732475724657,25721.480878238843
0.096,387.6769916983184,21296.382898030715
0.096,342.98229434274623,16491.39185661989
0.096,381.5752001225013,21146.723964645353
0.096,373.4728228344334,18134.142847004572
0.096,346.53678202261557,19854.23243103622
0.096,394.32433047150226,19051.953767924137
0.097,422.93858961274464,27615.667776585058
0.097,456.8781073169941,30826.805535168456
0.097,399.8981290040933,23197.695115769486
0.097,433.6712349957461,25229.4606032338
0.097,459.54487747135124,29963.626796420926
0.097,405.669701232356,24700.41361917412
0.098,353.1475172446348,19875.13001516855
0.098,381.09307793122497,23499.4941707234
0.098,369.0810877209853,24674.432030423468
0.098,346.42228709470925,18940.6613072033
0.098,401.5397927579831,25254.929863176498
0.098,366.6909422200436,20800.088193108088
0.099,351.32182993025515,18399.655250843098
0.099,386.16567338724354,20343.838359721427
0.099,372.5086406467553,19907.15115719168
0.099,393.8187304556464,24877.80022356902
0.099,414.7832281113131,28333.596692941792
0.099,385.16031511229374,23458.211126747683
0.1,364.66766501533397,16452.877020971297
0.1,402.69672312883375,25179.91896004076
0.1,371.5803533411151,21028.911246656375
0.1,326.39076686360323,15365.034097114061
0.1,342.37500561919296,18004.715342520893
0.1,384.65383438002567,25328.255434748906
0.101,327.3230927605459,15960.933515625715
0.101,349.1958558706749,20096.868011684564
0.101,362.79761010256703,16857.157599009006
0.101,393.5496513057553,21810.73280292475
0.101,338.03763100695744,15079.197016768396
0.101,390.5405852151378,25630.166186016482
0.102,392.1095244823772,21327.788582800767
0.102,384.76917578808514,21518.841803738174
0.102,345.64302098875424,17206.761605998112
0.102,459.4417958152631,30309.839518914356
0.102,372.4587653744623,19404.967417621407
