evolution rate,length lived,species population time,population
0.178333,54,182,3
0.102432,479,16375,34
0.140969,265,6047,22
0.18175,114,194,1
0.353333,668,26870,40
0.252217,1335,42347,31
0.318333,4001,318422,79
0.061667,999,68856,68
0.351065,734,7360,10
0.187648,341,2022,5
0.157095,261,895,3
0.19,2227,144018,64
0.085687,200,719,3
0.225,311,6083,19
0.248333,4001,206203,51
0.280142,63,246,3
0.200375,120,11985,99
0.211697,248,12447,50
0.12,298,9067,30
0.322929,202,739,3
0.343614,376,1956,5
0.389907,140,162,1
0.236667,739,19501,26
0.175389,98,147,1
0.330795,639,4037,6
0.316482,2597,205619,79
0.333358,130,552,4
0.35393,380,1320,3
0.130605,88,483,5
0.33,4001,397736,99
0.100194,379,6227,16
0.206704,124,770,6
0.376667,3932,486143,123
0.331647,4001,487186,121
0.367247,687,11680,17
0.376281,158,500,3
0.165947,222,1601,7
0.061667,997,54263,54
0.198111,990,4428,4
0.074787,114,255,2
0.05379,136,352,2
0.265275,87,106,1
0.130333,116,219,1
0.376667,3770,236790,62
0.178333,1383,89879,64
0.196641,2516,227077,90
0.376667,279,10162,36
0.224294,86,99,1
0.09483,193,1827,9
0.232386,275,431,1
0.236667,697,13751,19
0.213333,3415,157059,45
0.388333,441,8056,18
0.219344,1908,107166,56
0.225,203,5267,25
0.306858,233,1241,5
0.172204,101,141,1
0.26657,137,1100,8
0.143333,412,7841,19
0.283333,2993,175134,58
0.236667,4001,281290,70
0.33,1208,43740,36
0.397677,84,207,2
0.393989,109,134,1
0.213333,585,12771,21
0.057345,211,1941,9
0.137937,344,12537,36
0.178333,4001,289504,72
0.175404,83,93,1
0.146187,570,6429,11
0.077817,165,842,5
0.388333,701,18965,27
0.192119,210,685,3
0.354851,491,13367,27
0.061667,186,15930,85
0.065654,103,242,2
0.238841,219,1275,5
0.353128,316,1163,3
0.365,1688,86933,51
0.299256,1479,83959,56
0.12,184,5274,28
0.306667,1768,103587,58
0.388115,92,671,7
0.281761,109,901,8
0.348059,205,3377,16
0.191041,582,34459,59
0.250623,83,102,1
0.365,1169,23365,19
0.332724,232,802,3
0.205169,72,176,2
0.271667,455,4380,9
0.225,1948,84784,43
0.089846,422,1952,4
0.096667,180,5128,28
0.089213,104,366,3
0.270472,94,242,2
0.37779,415,5558,13
0.05,782,8704,11
0.353513,110,150,1
0.101588,134,391,2
0.340408,365,13801,37
0.191131,172,564,3
0.283419,204,926,4
0.398129,1374,43535,31
0.19,533,9972,18
0.271667,1974,62524,31
0.318333,3697,164725,44
0.10936,185,1946,10
0.387333,687,4941,7
0.12964,560,46826,83
0.318333,1566,70967,45
0.090444,127,294,2
0.299748,74,313,4
0.318633,70,400,5
0.349703,187,847,4
