timestamp,interval_seconds
1770873646.511606,0.344673
1770873647.020749,0.509445
1770873647.613731,0.592930
1770873648.743240,1.129572
1770873649.394500,0.651264
1770873650.022911,0.628423
1770873650.287374,0.264460
1770873650.899698,0.612329
1770873652.118420,1.218693
1770873652.978178,0.859732
1770873653.632246,0.654102
1770873654.162437,0.530207
1770873654.667887,0.505440
1770873655.480515,0.812577
1770873656.153112,0.672638
1770873656.815786,0.662645
1770873657.594060,0.778301
1770873657.926837,0.332819
1770873658.222039,0.295163
1770873658.553487,0.331486
1770873659.104175,0.550702
1770873659.564815,0.460627
1770873660.315155,0.750328
1770873660.635087,0.319959
1770873661.075764,0.440646
1770873661.546247,0.470513
1770873661.942983,0.396752
1770873662.531717,0.588723
1770873662.997996,0.466276
1770873663.423557,0.425524
1770873663.898604,0.475070
1770873664.412047,0.513470
1770873664.688868,0.276830
1770873665.168426,0.479495
1770873666.820089,1.651717
1770873667.100859,0.280782
1770873667.470780,0.369915
1770873668.579874,1.109102
1770873669.673486,1.093578
1770873670.024873,0.351421
1770873670.309133,0.284274
1770873670.657497,0.348314
1770873671.408279,0.750842
1770873671.683058,0.274776
1770873672.355067,0.671992
1770873672.748954,0.393892
1770873673.163135,0.414175
1770873673.543811,0.380692
1770873674.576655,1.032844
1770873675.062338,0.485699
1770873675.634623,0.572288
1770873676.110007,0.475375
1770873676.507388,0.397390
1770873676.964033,0.456600
1770873677.414988,0.450992
1770873677.797382,0.382384
1770873678.471191,0.673797
1770873679.208436,0.737281
1770873679.603346,0.394919
1770873679.983108,0.379687
1770873680.638782,0.655736
1770873680.953779,0.314976
1770873681.437648,0.483909
1770873681.679139,0.241478
1770873682.091519,0.412359
1770873682.367969,0.276490
1770873682.649480,0.281501
1770873683.462116,0.812639
1770873683.830003,0.367841
1770873684.200567,0.370611
1770873684.523095,0.322542
1770873684.787207,0.264117
1770873685.530498,0.743257
1770873685.905982,0.375515
1770873686.246351,0.340332
1770873686.698158,0.451837
1770873687.854156,1.156015
1770873688.105116,0.250895
1770873688.835814,0.730765
1770873689.362772,0.526958
1770873689.886366,0.523585
1770873690.566263,0.679854
1770873690.865834,0.299544
1770873691.713317,0.847560
1770873692.070856,0.357564
1770873692.354043,0.283182
1770873692.798503,0.444463
1770873693.333142,0.534568
1770873694.118624,0.785539
1770873694.847407,0.728805
1770873695.428952,0.581516
1770873695.808554,0.379624
1770873696.303714,0.495103
1770873696.617466,0.313807
1770873696.954432,0.336938
1770873697.564687,0.610286
1770873698.485253,0.920569
1770873699.104151,0.618905
1770873699.421088,0.316949
1770873700.297377,0.876255
1770873700.763251,0.465907
1770873701.168303,0.405045
1770873702.019149,0.850848
1770873702.525123,0.505994
1770873703.613187,1.088050
1770873703.972376,0.359129
1770873704.406073,0.433764
1770873704.930038,0.523960
1770873705.272976,0.342962
1770873705.789725,0.516746
1770873706.156693,0.366953
1770873706.781009,0.624252
1770873707.308963,0.527904
1770873707.898059,0.589212
1770873708.959638,1.061581
1770873710.193138,1.233484
1770873710.897502,0.704384
1770873711.483906,0.586386
1770873712.250349,0.766478
1770873714.241626,1.991113
1770873714.909582,0.668132
1770873715.986569,1.076935
1770873716.850939,0.864376
1770873717.197700,0.346807
1770873717.562532,0.364846
1770873718.064834,0.502248
1770873718.924944,0.860074
1770873719.841128,0.915011
1770873720.223119,0.383267
1770873721.298947,1.075829
1770873721.781178,0.482233
1770873723.304504,1.523323
1770873723.657572,0.353006
1770873724.053864,0.396360
1770873724.600731,0.546874
1770873724.975424,0.374700
1770873725.331116,0.355634
1770873725.676096,0.344988
1770873726.040070,0.364038
1770873726.498785,0.458711
1770873727.809326,1.310536
1770873728.197237,0.387886
1770873728.936068,0.738822
1770873729.572232,0.636155
1770873730.084381,0.512206
1770873730.530693,0.446254
