frame,avg evo,population
0,0.21916666666666668,30
100,0.12000000000000001,207
100,0.06,76,36.71%
100,0.12,111,53.62%
200,0.12000000000000001,130
200,0.12,67,51.54%
200,0.06,61,46.92%
300,0.12000000000000001,119
300,0.06,59,49.58%
300,0.12,59,49.58%
400,0.06166666666666667,58
400,0.12,21,36.21%
400,0.06,35,60.34%
500,0.06166666666666667,50
500,0.12,19,38.00%
500,0.06,27,54.00%
600,0.12000000000000001,34
600,0.29,7,20.59%
600,0.12,24,70.59%
700,0.12000000000000001,140
700,0.12,93,66.43%
700,0.29,45,32.14%
800,0.12000000000000001,94
800,0.12,50,53.19%
800,0.29,27,28.72%
900,0.12504026529530277,114
900,0.13,67,58.77%
900,0.12,37,32.46%
1000,0.12504026529530277,115
1000,0.12,48,41.74%
1000,0.13,57,49.57%
1100,0.15808299293132372,16
1100,0.16,12,75.00%
1200,0.15808299293132372,39
1200,0.23,12,30.77%
1200,0.16,21,53.85%
1300,0.23006953532408703,75
1300,0.23,37,49.33%
1300,0.16,37,49.33%
1400,0.23006953532408703,181
1400,0.16,88,48.62%
1400,0.23,92,50.83%
1500,0.15808299293132372,316
1500,0.23,92,29.11%
1500,0.16,215,68.04%
1600,0.23006953532408703,1110
1600,0.23,557,50.18%
1600,0.21,553,49.82%
1700,0.20875042761620172,869
1700,0.21,430,49.48%
1700,0.23,427,49.14%
1800,0.20875042761620172,282
1800,0.23,85,30.14%
1800,0.21,143,50.71%
1900,0.09690563471893662,367
1900,0.21,122,33.24%
1900,0.1,203,55.31%
2000,0.09690563471893662,44
2000,0.21,17,38.64%
2000,0.1,25,56.82%
2100,0.17297554823422684,25
2100,0.13,10,40.00%
2100,0.17,11,44.00%
2200,0.14920418301865448,42
2200,0.17,21,50.00%
2200,0.13,19,45.24%
2300,0.12543281780308213,47
2300,0.17,23,48.94%
2300,0.13,21,44.68%
2400,0.12543281780308213,75
2400,0.13,38,50.67%
2400,0.17,33,44.00%
2500,0.12543281780308213,33
2500,0.13,16,48.48%
2500,0.17,12,36.36%
2600,0.17297554823422684,9
2600,0.17,5,55.56%
2600,0.1,3,33.33%
2700,0.17297554823422684,98
2700,0.1,46,46.94%
2700,0.17,51,52.04%
2800,0.0993091850925237,94
2800,0.17,27,28.72%
2800,0.1,65,69.15%
2900,0.17297554823422684,128
2900,0.1,61,47.66%
2900,0.17,63,49.22%
3000,0.0993091850925237,123
3000,0.1,65,52.85%
3000,0.17,58,47.15%
3100,0.17297554823422684,107
3100,0.17,102,95.33%
3200,0.17297554823422684,92
3200,0.17,72,78.26%
3300,0.17297554823422684,46
3300,0.28,12,26.09%
3300,0.17,30,65.22%
3400,0.17297554823422684,27
3400,0.24,6,22.22%
3400,0.17,21,77.78%
3500,0.17297554823422684,50
3500,0.24,18,36.00%
3500,0.17,31,62.00%
3600,0.17297554823422684,31
3600,0.17,14,45.16%
3600,0.24,12,38.71%
3700,0.17297554823422684,50
3700,0.24,22,44.00%
3700,0.17,25,50.00%
3800,0.17297554823422684,25
3800,0.17,12,48.00%
3800,0.24,9,36.00%
3900,0.17297554823422684,201
3900,0.17,106,52.74%
3900,0.08,84,41.79%
4000,0.17297554823422684,32
4000,0.24,11,34.38%
4000,0.17,20,62.50%
4100,0.17297554823422684,52
4100,0.24,18,34.62%
4100,0.17,31,59.62%
4200,0.17297554823422684,64
4200,0.06,23,35.94%
4200,0.17,36,56.25%
4300,0.1175261077055065,40
4300,0.06,20,50.00%
4300,0.17,18,45.00%
4400,0.062076667176786164,147
4400,0.17,42,28.57%
4400,0.06,102,69.39%
4500,0.11485785835877155,186
4500,0.11,86,46.24%
4500,0.17,64,34.41%
4600,0.17297554823422684,17
4600,0.22,6,35.29%
4600,0.17,10,58.82%
4700,0.17297554823422684,19
4700,0.09,5,26.32%
4700,0.17,11,57.89%
4800,0.08941660197714912,31
4800,0.3,9,29.03%
4800,0.09,20,64.52%
4900,0.08941660197714912,57
4900,0.3,12,21.05%
4900,0.09,43,75.44%
5000,0.08941660197714912,135
5000,0.3,51,37.78%
5000,0.09,82,60.74%
5100,0.30590843084475017,26
5100,0.3,13,50.00%
5100,0.39,12,46.15%
