evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,482.6588888888889,49436.27222222222
0.051,478.6929824561403,45588.54824561404
0.052,472.3323262839879,47903.70090634441
0.053,453.0839260312944,46126.64011379801
0.054,473.7045101088647,45997.54898911353
0.055,475.90958164642376,49394.09176788124
0.056,458.6294027565084,46116.66921898928
0.057,448.63189269746647,44395.16691505216
0.058,459.73635153129163,47695.0466045273
0.059,451.63280116110303,45375.18432510885
0.06,457.74813710879283,46020.454545454544
0.061,460.5869565217391,47547.2231884058
0.062,502.0484261501211,50965.14447134786
0.063,474.67977528089887,48271.29073033708
0.064,471.60115606936415,45440.794797687864
0.065,464.7334235453315,46917.67117726657
0.066,473.23032904148783,49154.868383404864
0.067,469.4468085106383,50008.67375886525
0.068,459.88375165125495,47452.848084544254
0.069,469.06401137980083,46900.28591749645
0.07,473.26018396846257,46976.06570302234
0.071,461.26398852223815,45902.51362984218
0.072,463.6666666666667,47324.00836820083
0.073,509.5785984848485,53292.40340909091
0.074,473.206847360913,48230.496433666194
0.075,490.81652661064425,50387.3025210084
0.076,475.6039603960396,46632.75106082037
0.077,460.7433628318584,46777.75663716814
0.078,468.56469002695417,46774.24528301887
0.079,453.9511854951185,46642.52719665272
0.08,454.9541160593792,45781.13765182186
0.081,459.05109489051097,44290.37810218978
0.082,462.8638888888889,49379.740277777775
0.083,456.6632200886263,46317.70753323486
0.084,468.94686648501363,48474.33378746594
0.085,512.3534057255677,51362.47680157947
0.086,456.10614525139664,44253.41061452514
0.087,501.7394468704512,51194.649199417756
0.088,463.2319236016371,45105.5102319236
0.089,468.8619186046512,45922.96511627907
0.09,466.55479452054794,45165.620547945204
0.091,466.0280504908836,49009.42917251052
0.092,466.47655068078666,44166.98184568835
0.093,470.238670694864,49056.0
0.094,463.30058651026394,46821.42082111437
0.095,463.98802395209583,47706.71107784431
0.096,458.41237113402065,45080.882179675995
0.097,517.649496080627,51698.86002239642
0.098,468.8251968503937,49129.12598425197
0.099,459.0994065281899,47395.54747774481
0.1,444.2969696969697,46103.413636363635
0.101,440.76506024096386,47934.65210843374
0.102,480.5216,46204.1376
0.103,446.65581395348835,41884.19379844961
0.104,460.96585365853656,47345.19837398374
0.105,448.01068702290075,44415.74503816794
0.106,471.21079258010116,48170.55143338955
0.107,460.61421319796955,46631.401015228425
0.108,484.07035175879395,45964.63065326633
0.109,461.17907801418437,46707.15248226951
0.11,461.10277324632955,44635.15497553018
0.111,444.70846905537456,45011.669381107495
0.112,449.1892361111111,45726.73611111111
0.113,446.90202702702703,46579.28716216216
0.114,473.90575916230364,47913.57068062827
0.115,459.1698113207547,44682.84391080617
0.116,443.2973913043478,46199.74434782609
0.117,444.1211604095563,46658.05460750853
0.118,457.15696649029985,48770.432098765436
0.119,449.47769516728624,45877.908921933085
0.12,469.1936416184971,47147.330924855494
0.121,459.72541743970316,46165.77551020408
0.122,442.4461247637051,43859.251417769374
0.123,438.71206896551723,43751.43620689655
0.124,449.4326241134752,46413.32269503546
0.125,458.8845437616387,50336.45437616387
0.126,425.29558541266795,44122.78310940499
0.127,468.1491395793499,47526.46653919694
0.128,424.1177606177606,41524.644787644786
0.129,452.9962476547842,46342.238273921204
0.13,472.31844660194173,48300.77669902913
0.131,439.6252285191956,42932.1352833638
0.132,452.7390572390572,45005.299663299666
0.133,439.88775510204084,42994.09795918367
0.134,409.4516765285996,40993.2899408284
0.135,450.14503816793894,45675.89312977099
0.136,454.24015748031496,45565.765748031496
