evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.081,499.0,80220.0
0.091,499.0,103451.0
0.113,500.0,145137.0
0.12,588.0,52924.0
0.135,348.0,5745.0
0.136,499.0,133924.0
0.137,349.0,31820.0
0.142,65.0,98.0
0.146,344.0,82743.0
0.153,80.0,146.0
0.155,559.0,22824.0
0.165,640.0,25344.0
0.18,150.0,320.0
0.181,136.0,564.0
0.206,71.0,182.0
0.213,432.5,18074.5
0.231,440.0,26438.0
0.248,60.0,179.0
0.252,3139.0,386381.0
0.307,107.0,239.0
0.33,251.0,1734.0
