evolution rate,geometric mean length lived,geometric mean species population time
0.05,499.0,32553.000000000007
0.051,999.0,58732.000000000015
0.055,485.3122706052258,51891.94493367928
0.061,498.00000000000006,36046.0
0.064,786.0,51961.00000000002
0.068,609.0,65860.0
0.073,999.0,40163.0
0.076,494.00000000000006,3495.0000000000005
0.077,646.0,22272.000000000007
0.081,461.5192303685731,44649.794848352874
0.085,285.0,16711.000000000007
0.094,389.87504214996267,27818.756605735416
0.097,499.9999999999999,84733.0
0.098,255.1470164434615,3830.4827372016703
0.099,499.9999999999999,34244.999999999985
0.106,499.0,58787.0
0.108,401.0,106694.99999999999
0.11,245.00000000000003,14884.999999999995
0.111,1042.0000000000002,60478.00000000002
0.125,498.00000000000006,80823.00000000001
0.128,108.0,288.99999999999994
0.147,266.0,1274.9999999999995
0.15,450.0,66512.0
0.154,498.00000000000006,225406.00000000003
0.158,922.0000000000002,68455.0
0.16,499.0,18584.999999999996
0.162,142.0,629.0
0.163,499.0,30992.000000000015
0.164,168.0,6384.999999999999
0.169,73.0,146.0
0.174,751.0000000000001,41626.99999999999
0.175,66.0,84.0
0.182,128.0,336.0
0.191,1999.0000000000002,181329.99999999994
0.194,490.00000000000006,22102.999999999993
0.196,998.0000000000002,69954.99999999999
0.197,689.3351869736521,50774.826617133825
0.206,455.00000000000006,10683.000000000004
0.21,529.0,23939.000000000007
0.217,655.0,75422.0
0.219,131.0,241.0
0.224,312.78746777964113,3064.97471441446
0.225,1526.0,279265.0
0.228,597.0,120826.0
0.244,79.0,202.0
0.252,998.0000000000002,81209.99999999999
0.253,121.0,896.9999999999999
0.254,84.0,104.0
0.277,1090.0,74749.99999999997
0.286,105.0,275.99999999999994
0.296,188.0,3761.0
0.297,77.89736837660179,98.91915891272023
0.302,114.99999999999999,247.00000000000003
0.307,50.0,134.0
0.316,254.0,10331.999999999998
0.323,209.0,1088.0000000000002
0.331,290.0861940872057,3117.6731708118473
0.334,362.0,20866.000000000004
0.349,132.0,206.0
0.369,208.56653614614208,2610.8887375757704
0.37,867.0,122614.99999999997
0.373,173.0,882.0
0.385,90.0,138.0
0.387,102.0,206.0
0.392,192.0,1700.9999999999998
0.395,150.0,391.0
0.397,119.39849245279439,389.4919768108195
0.399,60.0,131.0
