evo rate,enviormentChangeRate,fitness
0.05,0.5,8140.85294117647
0.051,0.5,8689.196078431372
0.052,0.5,8693.48
0.053,0.5,6993.88
0.054,0.5,7913.021276595745
0.055,0.5,7609.192307692308
0.056,0.5,7766.533333333334
0.057,0.5,7393.866666666667
0.058,0.5,6784.622222222222
0.059,0.5,10374.595744680852
0.06,0.5,9718.018518518518
0.061,0.5,7766.446428571428
0.062,0.5,7899.228070175439
0.063,0.5,11047.132075471698
0.064,0.5,10009.761904761905
0.065,0.5,8508.285714285714
0.066,0.5,10547.454545454546
0.067,0.5,8378.709090909091
0.068,0.5,9883.673076923076
0.069,0.5,9756.704545454546
0.07,0.5,10348.25
0.071,0.5,11120.111111111111
0.072,0.5,8596.204081632653
0.073,0.5,9617.549019607843
0.074,0.5,10078.357142857143
0.075,0.5,9672.88
0.076,0.5,8867.46
0.077,0.5,9806.90909090909
0.078,0.5,11994.731707317073
0.079,0.5,12012.706896551725
0.08,0.5,10014.978260869566
0.081,0.5,10540.636363636364
0.082,0.5,9239.535714285714
0.083,0.5,9715.488888888889
0.084,0.5,10648.050847457627
0.085,0.5,10508.23880597015
0.086,0.5,10090.63829787234
0.087,0.5,10008.611111111111
0.088,0.5,9762.40350877193
0.089,0.5,11047.633333333333
0.09,0.5,10032.728813559323
0.091,0.5,11470.093023255815
0.092,0.5,11441.298245614034
0.093,0.5,10030.979591836734
0.094,0.5,9879.102040816326
0.095,0.5,10906.522388059702
0.096,0.5,11017.673076923076
0.097,0.5,11507.4
0.098,0.5,9856.727272727272
0.099,0.5,10884.307692307691
0.1,0.5,10114.842105263158
0.101,0.5,10020.904761904761
0.102,0.5,9242.290909090909
0.103,0.5,11325.511111111111
0.104,0.5,11907.36507936508
0.105,0.5,12327.254901960785
0.106,0.5,9209.463414634147
0.107,0.5,11222.811320754718
0.108,0.5,8116.130434782609
0.109,0.5,11914.292307692307
0.11,0.5,11829.609756097561
0.111,0.5,12025.90625
0.112,0.5,8392.553191489362
0.113,0.5,9596.32
0.114,0.5,10747.517857142857
0.115,0.5,10815.88
0.116,0.5,10363.392857142857
0.117,0.5,11074.944444444445
0.118,0.5,11202.87037037037
0.119,0.5,10183.555555555555
0.12,0.5,10477.382978723404
0.121,0.5,10181.682926829268
0.122,0.5,10153.859649122807
0.123,0.5,10023.181818181818
0.124,0.5,9487.211538461539
0.125,0.5,9301.837209302326
0.126,0.5,10185.177419354839
0.127,0.5,10206.344827586207
0.128,0.5,10684.01923076923
0.129,0.5,10346.438596491229
0.13,0.5,9498.808510638299
0.131,0.5,9907.541666666666
0.132,0.5,10160.6
0.133,0.5,10954.369565217392
0.134,0.5,8126.625
0.135,0.5,9720.175
0.136,0.5,10192.965517241379
0.137,0.5,10523.655737704918
0.138,0.5,9766.706896551725
0.139,0.5,9534.244897959185
0.14,0.5,8698.213114754099
0.141,0.5,9594.39393939394
0.142,0.5,8844.224137931034
0.143,0.5,10579.765957446809
0.144,0.5,8672.129032258064
0.145,0.5,9040.754098360656
0.146,0.5,9155.58064516129
0.147,0.5,10292.631578947368
0.148,0.5,9006.166666666666
0.149,0.5,9838.157894736842
0.15,0.5,9924.893617021276
0.151,0.5,8046.238095238095
0.152,0.5,8823.756756756757
0.153,0.5,9266.403846153846
0.154,0.5,9360.470588235294
0.155,0.5,8234.243243243243
0.156,0.5,8887.421875
0.157,0.5,9101.367346938776
0.158,0.5,8016.125
0.159,0.5,8886.972972972973
0.16,0.5,7993.931034482759
0.161,0.5,9301.660714285714
0.162,0.5,8850.66
0.163,0.5,8480.469696969696
0.164,0.5,6498.8421052631575
0.165,0.5,6523.836734693878
0.166,0.5,9966.737704918032
0.167,0.5,9785.295454545454
0.168,0.5,8124.131147540984
0.169,0.5,9200.2
0.17,0.5,7959.2
0.171,0.5,8284.724137931034
0.172,0.5,8726.925373134329
0.173,0.5,8898.106666666667
0.174,0.5,7903.762711864407
0.175,0.5,8232.444444444445
0.176,0.5,8291.64406779661
0.177,0.5,6578.811594202899
0.178,0.5,8420.786885245901
0.179,0.5,7798.257575757576
0.18,0.5,7860.107142857143
0.181,0.5,7137.05
0.182,0.5,9171.057692307691
0.183,0.5,9600.209677419354
0.184,0.5,7980.044117647059
0.185,0.5,7173.51282051282
0.186,0.5,7512.5352112676055
0.187,0.5,8134.328358208955
0.188,0.5,7054.560606060606
0.189,0.5,7911.607142857143
0.19,0.5,7282.544117647059
0.191,0.5,8768.583333333334
0.192,0.5,7179.0
0.193,0.5,6464.854545454546
0.194,0.5,7602.787878787879
0.195,0.5,7008.716666666666
0.196,0.5,8380.371794871795
0.197,0.5,7034.322033898305
0.198,0.5,6476.8
0.199,0.5,6631.180555555556
0.2,0.5,4891.907692307693
0.201,0.5,5362.783783783784
0.202,0.5,6973.393442622951
0.203,0.5,6241.578947368421
0.204,0.5,6942.558823529412
0.205,0.5,6858.762711864407
0.206,0.5,7081.281690140845
0.207,0.5,5954.753424657534
0.208,0.5,6376.35
0.209,0.5,7214.253968253968
0.21,0.5,7665.298507462687
0.211,0.5,7243.75
0.212,0.5,6821.877192982456
0.213,0.5,7230.836065573771
0.214,0.5,5537.830188679245
0.215,0.5,6155.553571428572
0.216,0.5,6374.62
0.217,0.5,6361.108695652174
0.218,0.5,7315.894736842105
0.219,0.5,6696.875
0.22,0.5,6284.382352941177
0.221,0.5,6393.375
0.222,0.5,6840.247058823529
0.223,0.5,7527.957746478874
0.224,0.5,6673.0847457627115
0.225,0.5,4862.304347826087
0.226,0.5,5347.459016393443
0.227,0.5,6649.631578947368
0.228,0.5,6555.8
0.229,0.5,6693.362068965517
0.23,0.5,6535.607843137255
0.231,0.5,6245.69696969697
0.232,0.5,6201.551020408163
0.233,0.5,6481.460317460317
0.234,0.5,7125.169491525424
0.235,0.5,6602.12676056338
0.236,0.5,8776.406779661016
0.237,0.5,6131.590909090909
0.238,0.5,6546.363636363636
0.239,0.5,5263.156862745098
0.24,0.5,4813.04255319149
0.241,0.5,6184.122448979592
0.242,0.5,5562.482142857143
0.243,0.5,5599.31914893617
0.244,0.5,7151.351851851852
0.245,0.5,5789.866666666667
0.246,0.5,6929.881355932203
0.247,0.5,5552.295081967213
0.248,0.5,6935.511111111111
0.249,0.5,6536.214285714285
0.25,0.5,6575.089285714285
0.251,0.5,5700.333333333333
0.252,0.5,7531.736842105263
0.253,0.5,5117.347826086957
0.254,0.5,6741.692307692308
0.255,0.5,5171.666666666667
0.256,0.5,6028.121951219512
0.257,0.5,4202.777777777777
0.258,0.5,5917.714285714285
0.259,0.5,6530.261904761905
0.26,0.5,4808.444444444444
0.261,0.5,7392.944444444444
0.262,0.5,4495.21875
0.263,0.5,5069.44
0.264,0.5,6630.933333333333
0.265,0.5,3845.542857142857
0.266,0.5,2852.030303030303
0.267,0.5,7386.285714285715
0.268,0.5,4785.3
0.269,0.5,6878.103448275862
0.27,0.5,6070.233333333334
0.271,0.5,5332.967741935484
0.272,0.5,4323.558139534884
0.273,0.5,5412.974358974359
0.274,0.5,6193.475
0.275,0.5,6159.314285714286
0.276,0.5,4811.434782608696
0.277,0.5,5407.4390243902435
0.278,0.5,4650.171428571429
0.279,0.5,7180.807692307692
0.28,0.5,4776.387096774193
0.281,0.5,5389.322580645161
0.282,0.5,7282.322580645161
0.283,0.5,5583.35294117647
0.284,0.5,5513.5
0.285,0.5,5574.4358974358975
0.286,0.5,4602.9655172413795
0.287,0.5,5362.16
0.288,0.5,5981.030303030303
0.289,0.5,2249.0
0.29,0.5,6806.925925925926
0.291,0.5,3952.878787878788
0.292,0.5,6755.551724137931
0.293,0.5,4910.645161290323
0.294,0.5,5393.677419354839
0.295,0.5,2145.5416666666665
0.296,0.5,6137.612903225807
0.297,0.5,4269.9655172413795
0.298,0.5,4661.869565217391
0.299,0.5,6323.95652173913
0.3,0.5,4714.058823529412
0.301,0.5,5296.210526315789
0.302,0.5,5355.32
0.303,0.5,6293.925925925926
0.304,0.5,6290.27027027027
0.305,0.5,5812.52
0.306,0.5,3440.2608695652175
0.307,0.5,5097.290322580645
0.308,0.5,4081.1739130434785
0.309,0.5,3586.4137931034484
0.31,0.5,4266.5625
0.311,0.5,5027.75
0.312,0.5,5683.794117647059
0.313,0.5,4818.441176470588
0.314,0.5,5496.961538461538
0.315,0.5,5077.413793103448
0.316,0.5,4107.142857142857
0.317,0.5,6082.791666666667
0.318,0.5,3240.88
0.319,0.5,3497.1481481481483
0.32,0.5,3365.7727272727275
0.321,0.5,4343.25
0.322,0.5,1851.8
0.323,0.5,2887.818181818182
0.324,0.5,3753.5789473684213
0.325,0.5,3738.7894736842104
0.326,0.5,2992.875
0.327,0.5,3553.090909090909
0.328,0.5,4446.578947368421
0.329,0.5,3851.391304347826
0.33,0.5,7795.736842105263
0.331,0.5,4027.85
0.332,0.5,5094.411764705882
0.333,0.5,2252.7916666666665
0.334,0.5,4255.4375
0.335,0.5,3639.1176470588234
0.336,0.5,4658.888888888889
0.337,0.5,5304.133333333333
0.338,0.5,4043.5625
0.339,0.5,2862.6
0.34,0.5,3535.2105263157896
0.341,0.5,7651.263157894737
0.342,0.5,2557.75
0.343,0.5,2144.55
0.344,0.5,3227.7619047619046
0.345,0.5,2930.4615384615386
0.346,0.5,3394.5714285714284
0.347,0.5,4475.9375
0.348,0.5,5711.909090909091
0.349,0.5,2645.0454545454545
0.35,0.5,3455.3333333333335
0.351,0.5,1909.2173913043478
0.352,0.5,3010.8695652173915
0.353,0.5,4015.1304347826085
0.354,0.5,2325.0625
0.355,0.5,1913.95
0.356,0.5,4459.0526315789475
0.357,0.5,3728.785714285714
0.358,0.5,2437.25
0.359,0.5,3141.5
0.36,0.5,4330.625
0.361,0.5,1844.3333333333333
0.362,0.5,3872.705882352941
0.363,0.5,1945.75
0.364,0.5,2962.866666666667
0.365,0.5,1813.5294117647059
0.366,0.5,1249.2142857142858
0.367,0.5,3789.9411764705883
0.368,0.5,2595.0
0.369,0.5,2992.9411764705883
0.37,0.5,1340.578947368421
0.371,0.5,1688.08
0.372,0.5,3215.470588235294
0.373,0.5,4922.117647058823
0.374,0.5,2518.9
0.375,0.5,3345.818181818182
0.376,0.5,1540.2
0.377,0.5,1124.8636363636363
0.378,0.5,2103.722222222222
0.379,0.5,4066.0588235294117
0.38,0.5,630.0
0.381,0.5,2461.5384615384614
0.382,0.5,1416.5714285714287
0.383,0.5,2815.5
0.384,0.5,1567.0
0.385,0.5,1816.1666666666667
0.386,0.5,1725.090909090909
0.387,0.5,2644.785714285714
0.388,0.5,1726.4
0.389,0.5,2064.0
0.39,0.5,3856.0
0.391,0.5,2605.5714285714284
0.392,0.5,2194.529411764706
0.393,0.5,2044.625
0.394,0.5,1823.2307692307693
0.395,0.5,2418.1176470588234
0.396,0.5,2106.923076923077
0.397,0.5,1519.6
0.398,0.5,437.3
0.399,0.5,2232.769230769231
