evolution rate,geometric mean length lived,geometric mean species population time
0.053,499.9999999999999,79043.99999999999
0.062,998.0000000000002,103643.00000000003
0.064,498.00000000000006,54465.999999999985
0.065,499.0,29787.999999999993
0.081,286.0,900.9999999999998
0.087,89.46507698538016,818.0709015727183
0.09,270.0,28408.000000000004
0.099,499.0,30285.000000000015
0.105,603.0,12286.999999999998
0.115,210.0,4653.000000000001
0.118,494.00000000000006,45820.999999999985
0.122,999.0,100649.00000000003
0.143,999.0,79906.0
0.149,499.9999999999999,16951.000000000004
0.162,505.99999999999994,38792.999999999985
0.163,1074.9999999999998,134756.99999999997
0.168,499.0,63629.73264913188
0.231,786.0,26810.000000000015
0.235,86.0,561.0
0.248,50.0,92.0
0.334,358.0,6055.000000000001
