evolution rate,length lived,species population time,population
0.376667,70,204,2
0.283333,86,253,2
0.318333,88,223,2
0.096667,96,284,2
0.213333,100,617,6
0.166667,102,411,4
0.341667,104,578,5
0.295,141,831,5
0.19,153,1610,10
0.365,178,3223,18
0.155,250,4204,16
0.143333,462,2866,6
0.061667,501,28977,57
0.353754,84,135,1
0.33,558,17758,31
0.185124,345,101942,295
0.389111,88,104,1
0.067,442,63603,143
0.302622,151,400,2
0.260009,331,4572,13
0.287667,63,142,2
0.13489,953,148178,155
0.350639,97,302,3
0.253217,193,908,4
0.121167,74,190,2
0.299345,61,96,1
0.22189,82,99,1
0.156405,846,48003,56
0.142464,401,31055,77
0.377676,59,66,1
0.304636,91,425,4
0.3771,247,2611,10
0.352532,426,19468,45
0.289574,398,26014,65
0.095262,251,95688,381
0.365824,244,4422,18
0.145387,162,278,1
0.341911,104,163,1
0.230103,117,182,1
0.365062,82,96,1
0.120262,61,91,1
0.345284,53,93,1
0.32053,97,226,2
0.285282,75,102,1
0.363979,72,99,1
0.054376,328,887,2
0.244559,63,103,1
0.321851,84,111,1
0.218894,51,90,1
0.229259,125,193,1
0.358689,130,284,2
0.25777,301,1258,4
0.194528,3134,168106,53
0.393537,90,96,1
0.204516,3403,194883,57
0.102907,342,22868,66
0.364128,93,98,1
0.345924,98,263,2
0.186707,150,351,2
0.279736,87,148,1
0.380993,93,299,3
0.348622,86,276,3
0.219107,67,139,2
0.318322,127,156,1
0.177422,1794,91471,50
0.196143,483,9173,18
0.356535,90,213,2
0.26503,95,229,2
0.243029,85,92,1
0.127895,526,11384,21
0.106841,270,5918,21
0.347293,46,70,1
0.236164,54,88,1
0.344693,102,468,4
0.296383,267,3075,11
0.203667,74,100,1
0.239404,78,89,1
0.395556,384,21510,56
0.106344,499,29420,58
0.368486,78,143,1
0.235713,11,14,1
0.179362,164,4556,27
0.349033,94,349,3
0.333747,356,11279,31
0.254663,57,106,1
0.057614,239,11630,48
0.111162,85,206,2
0.338837,101,191,1
0.396259,152,662,4
0.183861,903,79662,88
0.05176,404,144367,357
0.078791,250,43017,172
