evolution rate,geometric mean length lived,geometric mean species population time
0.05,1000.9999999999998,347470.00000000006
0.062,172.0,1015.0
0.067,719.0,338877.0000000003
0.078,198.0,818.0
0.081,137.0,524.0
0.085,501.0,29731.99999999999
0.088,801.0,78896.99999999999
0.097,180.0,29602.00000000001
0.102,57.99999999999999,183.0
0.103,499.0,33991.0
0.12,64.0,497.0
0.124,72.0,1182.0
0.132,79.0,814.0
0.14,697.0,87782.00000000003
0.143,179.0,1703.0
0.158,74.0,315.0
0.178,53.0,183.0
0.19,165.0,2051.0
0.213,57.35852159879994,132.4688642662871
0.225,56.00000000000001,107.0
0.255,93.53074360871938,241.67333324138184
0.257,91.0,252.0
0.26,92.0,717.0
0.283,101.0,202.99999999999997
0.296,60.0,101.0
0.307,61.0,161.0
0.322,353.0,19814.999999999996
0.34,148.0,1017.0
0.346,110.00000000000001,147.0
0.347,106.0,165.0
0.35,104.0,264.0
0.365,66.0,151.0
0.372,91.0,200.99999999999997
0.373,69.0,102.0
0.377,78.0,217.0
0.381,106.0,334.0
0.388,76.31513611335565,244.2130217658346
