enviorment change rate,master run,apex x,apex y,sigma left,sigma right,r2,equation
0.1,4164,0.054,1398.6344466761777,3.5,0.058975359406778456,0.8715036217263472,y=1398.63*exp(-(|x-0.054|^1.1)/(2*3.5^1.1)) for x<=0.054; y=1398.63*exp(-(|x-0.054|^1.1)/(2*0.0589754^1.1)) for x>0.054
0.11,4165,0.059,1577.1170945712395,0.021301231688107297,0.04277367300941959,0.854794485756744,y=1577.12*exp(-(|x-0.059|^0.9)/(2*0.0213012^0.9)) for x<=0.059; y=1577.12*exp(-(|x-0.059|^0.9)/(2*0.0427737^0.9)) for x>0.059
0.12,4166,0.085,1457.8868125941328,0.3175509827173086,0.025511082313075296,0.8458977412663609,y=1457.89*exp(-(|x-0.085|^0.7)/(2*0.317551^0.7)) for x<=0.085; y=1457.89*exp(-(|x-0.085|^0.7)/(2*0.0255111^0.7)) for x>0.085
0.13,4167,0.056,1592.300262679052,1.6532829345935516,0.04348841047841641,0.8324464795464374,y=1592.3*exp(-(|x-0.056|^0.9)/(2*1.65328^0.9)) for x<=0.056; y=1592.3*exp(-(|x-0.056|^0.9)/(2*0.0434884^0.9)) for x>0.056
0.14,4168,0.05,1684.1295394771766,0.041999999999999996,0.05280172108160635,0.8766859499273434,y=1684.13*exp(-(|x-0.05|^1)/(2*0.042^1)) for x<=0.05; y=1684.13*exp(-(|x-0.05|^1)/(2*0.0528017^1)) for x>0.05
0.15,4169,0.082,1501.9409025786586,0.9898849480058868,0.028507129167468857,0.8872070185007642,y=1501.94*exp(-(|x-0.082|^0.7)/(2*0.989885^0.7)) for x<=0.082; y=1501.94*exp(-(|x-0.082|^0.7)/(2*0.0285071^0.7)) for x>0.082
0.16,4170,0.066,1697.303332372773,0.3509667682663485,0.04092511005400283,0.9061886290549139,y=1697.3*exp(-(|x-0.066|^0.9)/(2*0.350967^0.9)) for x<=0.066; y=1697.3*exp(-(|x-0.066|^0.9)/(2*0.0409251^0.9)) for x>0.066
0.17,4171,0.051,1622.3188231648733,3.5,0.06125526112427237,0.8874888689583083,y=1622.32*exp(-(|x-0.051|^1.1)/(2*3.5^1.1)) for x<=0.051; y=1622.32*exp(-(|x-0.051|^1.1)/(2*0.0612553^1.1)) for x>0.051
0.18,4172,0.085,1444.4792979447973,2.5606547013132466,0.03740952900753464,0.8964104759066278,y=1444.48*exp(-(|x-0.085|^0.8)/(2*2.56065^0.8)) for x<=0.085; y=1444.48*exp(-(|x-0.085|^0.8)/(2*0.0374095^0.8)) for x>0.085
0.19,4173,0.064,1500.0186788932172,1.136283635754224,0.05805924643293172,0.8639238637655352,y=1500.02*exp(-(|x-0.064|^1)/(2*1.13628^1)) for x<=0.064; y=1500.02*exp(-(|x-0.064|^1)/(2*0.0580592^1)) for x>0.064
0.2,4174,0.056,1719.259171003578,0.01621784677542351,0.04813728230694865,0.8808792795700523,y=1719.26*exp(-(|x-0.056|^0.9)/(2*0.0162178^0.9)) for x<=0.056; y=1719.26*exp(-(|x-0.056|^0.9)/(2*0.0481373^0.9)) for x>0.056
0.21,4175,0.071,1560.65841512099,0.11027064545552306,0.04094728755800216,0.8908799994777465,y=1560.66*exp(-(|x-0.071|^0.8)/(2*0.110271^0.8)) for x<=0.071; y=1560.66*exp(-(|x-0.071|^0.8)/(2*0.0409473^0.8)) for x>0.071
0.22,4176,0.064,1493.9614417360071,1.136283635754224,0.05805924643293172,0.8820193846876302,y=1493.96*exp(-(|x-0.064|^1)/(2*1.13628^1)) for x<=0.064; y=1493.96*exp(-(|x-0.064|^1)/(2*0.0580592^1)) for x>0.064
0.23,4177,0.053,1539.4500973720933,0.5016813253767973,0.06794357622842465,0.8869381667145648,y=1539.45*exp(-(|x-0.053|^1.1)/(2*0.501681^1.1)) for x<=0.053; y=1539.45*exp(-(|x-0.053|^1.1)/(2*0.0679436^1.1)) for x>0.053
0.24,4178,0.087,1434.6845292616445,3.5,0.042286262088490074,0.8776839882012211,y=1434.68*exp(-(|x-0.087|^0.8)/(2*3.5^0.8)) for x<=0.087; y=1434.68*exp(-(|x-0.087|^0.8)/(2*0.0422863^0.8)) for x>0.087
0.25,4179,0.063,1495.3769513280286,0.03799395913286762,0.053020877431610346,0.8764890555189969,y=1495.38*exp(-(|x-0.063|^0.9)/(2*0.037994^0.9)) for x<=0.063; y=1495.38*exp(-(|x-0.063|^0.9)/(2*0.0530209^0.9)) for x>0.063
0.26,4180,0.084,1377.8360105035013,3.5,0.03680242659295788,0.8733948468346068,y=1377.84*exp(-(|x-0.084|^0.7)/(2*3.5^0.7)) for x<=0.084; y=1377.84*exp(-(|x-0.084|^0.7)/(2*0.0368024^0.7)) for x>0.084
0.27,4181,0.054,1382.2738691056559,0.021502026372152715,0.07676828464402687,0.8689136428072353,y=1382.27*exp(-(|x-0.054|^1.1)/(2*0.021502^1.1)) for x<=0.054; y=1382.27*exp(-(|x-0.054|^1.1)/(2*0.0767683^1.1)) for x>0.054
0.28,4182,0.089,1323.0227456664356,1.367055540760414,0.038106913852679274,0.8654798082655144,y=1323.02*exp(-(|x-0.089|^0.7)/(2*1.36706^0.7)) for x<=0.089; y=1323.02*exp(-(|x-0.089|^0.7)/(2*0.0381069^0.7)) for x>0.089
0.29,4183,0.076,1297.0588016097809,0.6412291346906875,0.059132686064888355,0.8954346817405372,y=1297.06*exp(-(|x-0.076|^0.9)/(2*0.641229^0.9)) for x<=0.076; y=1297.06*exp(-(|x-0.076|^0.9)/(2*0.0591327^0.9)) for x>0.076
0.3,4184,0.052,1377.8270378708212,0.09886447768050143,0.07966300494826091,0.8655648407818016,y=1377.83*exp(-(|x-0.052|^1.1)/(2*0.0988645^1.1)) for x<=0.052; y=1377.83*exp(-(|x-0.052|^1.1)/(2*0.079663^1.1)) for x>0.052
0.31,4185,0.072,1298.9401762710497,1.396389523642542,0.06836537122727539,0.86526637711359,y=1298.94*exp(-(|x-0.072|^1)/(2*1.39639^1)) for x<=0.072; y=1298.94*exp(-(|x-0.072|^1)/(2*0.0683654^1)) for x>0.072
0.32,4186,0.056,1388.0095903778981,1.6532829345935516,0.07170026738470348,0.8668050184416642,y=1388.01*exp(-(|x-0.056|^1)/(2*1.65328^1)) for x<=0.056; y=1388.01*exp(-(|x-0.056|^1)/(2*0.0717003^1)) for x>0.056
0.33,4187,0.051,1328.7826996384224,3.5,0.08372601500116372,0.8686739912031448,y=1328.78*exp(-(|x-0.051|^1.1)/(2*3.5^1.1)) for x<=0.051; y=1328.78*exp(-(|x-0.051|^1.1)/(2*0.083726^1.1)) for x>0.051
0.34,4188,0.054,1285.745402612622,3.5,0.08497474498323576,0.8455001917411442,y=1285.75*exp(-(|x-0.054|^1.1)/(2*3.5^1.1)) for x<=0.054; y=1285.75*exp(-(|x-0.054|^1.1)/(2*0.0849747^1.1)) for x>0.054
0.35,4189,0.077,1196.8623282160665,3.5,0.07452000722317355,0.8185093713236735,y=1196.86*exp(-(|x-0.077|^1)/(2*3.5^1)) for x<=0.077; y=1196.86*exp(-(|x-0.077|^1)/(2*0.07452^1)) for x>0.077
0.36,4190,0.053,1271.8015998970805,0.01960486222367777,0.08131781338556728,0.8265565716925415,y=1271.8*exp(-(|x-0.053|^1)/(2*0.0196049^1)) for x<=0.053; y=1271.8*exp(-(|x-0.053|^1)/(2*0.0813178^1)) for x>0.053
0.37,4191,0.072,1120.8297622264954,0.24573857005245817,0.07992721658103355,0.7987059989132597,y=1120.83*exp(-(|x-0.072|^1)/(2*0.245739^1)) for x<=0.072; y=1120.83*exp(-(|x-0.072|^1)/(2*0.0799272^1)) for x>0.072
0.38,4192,0.069,1182.751467915149,0.2450082292133343,0.07344017981841873,0.8041435357948574,y=1182.75*exp(-(|x-0.069|^0.9)/(2*0.245008^0.9)) for x<=0.069; y=1182.75*exp(-(|x-0.069|^0.9)/(2*0.0734402^0.9)) for x>0.069
0.39,4193,0.056,1177.1534824307664,3.5,0.09480208017679696,0.8279494536092427,y=1177.15*exp(-(|x-0.056|^1.1)/(2*3.5^1.1)) for x<=0.056; y=1177.15*exp(-(|x-0.056|^1.1)/(2*0.0948021^1.1)) for x>0.056
0.4,4194,0.053,1217.951858827064,0.09327184067724421,0.08195559690056607,0.83225771283048,y=1217.95*exp(-(|x-0.053|^1)/(2*0.0932718^1)) for x<=0.053; y=1217.95*exp(-(|x-0.053|^1)/(2*0.0819556^1)) for x>0.053
0.41,4195,0.051,1233.1037490597896,3.5,0.08537736267922863,0.8237479667685302,y=1233.1*exp(-(|x-0.051|^1)/(2*3.5^1)) for x<=0.051; y=1233.1*exp(-(|x-0.051|^1)/(2*0.0853774^1)) for x>0.051
0.42,4196,0.081,1029.6760265597172,0.5713592935888544,0.08537419784877893,0.7919141266300214,y=1029.68*exp(-(|x-0.081|^1)/(2*0.571359^1)) for x<=0.081; y=1029.68*exp(-(|x-0.081|^1)/(2*0.0853742^1)) for x>0.081
0.43,4197,0.154,868.2958607560747,3.5,0.06545251908915756,0.6904657082161083,y=868.296*exp(-(|x-0.154|^1)/(2*3.5^1)) for x<=0.154; y=868.296*exp(-(|x-0.154|^1)/(2*0.0654525^1)) for x>0.154
0.44,4198,0.117,939.5779496233338,3.5,0.07937430625524763,0.7342522138236343,y=939.578*exp(-(|x-0.117|^1)/(2*3.5^1)) for x<=0.117; y=939.578*exp(-(|x-0.117|^1)/(2*0.0793743^1)) for x>0.117
0.45,4199,0.088,1027.5128693942431,3.5,0.09037408624745061,0.8385264318866382,y=1027.51*exp(-(|x-0.088|^1.1)/(2*3.5^1.1)) for x<=0.088; y=1027.51*exp(-(|x-0.088|^1.1)/(2*0.0903741^1.1)) for x>0.088
0.46,4200,0.068,1064.8614087442554,3.5,0.11409002027930136,0.8239840141150773,y=1064.86*exp(-(|x-0.068|^1.4)/(2*3.5^1.4)) for x<=0.068; y=1064.86*exp(-(|x-0.068|^1.4)/(2*0.11409^1.4)) for x>0.068
0.47,4201,0.158,962.8327954260695,3.5,0.041980146141208964,0.8101399858940704,y=962.833*exp(-(|x-0.158|^0.8)/(2*3.5^0.8)) for x<=0.158; y=962.833*exp(-(|x-0.158|^0.8)/(2*0.0419801^0.8)) for x>0.158
0.48,4202,0.164,1024.9665886071393,3.5,0.03276741657254722,0.7769281922579379,y=1024.97*exp(-(|x-0.164|^0.7)/(2*3.5^0.7)) for x<=0.164; y=1024.97*exp(-(|x-0.164|^0.7)/(2*0.0327674^0.7)) for x>0.164
0.49,4203,0.165,1029.3859756863421,3.5,0.05442954339616226,0.7494295761704097,y=1029.39*exp(-(|x-0.165|^0.9)/(2*3.5^0.9)) for x<=0.165; y=1029.39*exp(-(|x-0.165|^0.9)/(2*0.0544295^0.9)) for x>0.165
0.5,4204,0.164,1077.1636587649139,1.2092296317235063,0.07101365087925995,0.7344415231677286,y=1077.16*exp(-(|x-0.164|^1.2)/(2*1.20923^1.2)) for x<=0.164; y=1077.16*exp(-(|x-0.164|^1.2)/(2*0.0710137^1.2)) for x>0.164
0.51,4205,0.088,752.6738197922775,3.5,0.14697840845755927,0.681731495721645,y=752.674*exp(-(|x-0.088|^1.7)/(2*3.5^1.7)) for x<=0.088; y=752.674*exp(-(|x-0.088|^1.7)/(2*0.146978^1.7)) for x>0.088
0.52,4206,0.083,788.73061044977,3.5,0.1426345612066078,0.6930843267421305,y=788.731*exp(-(|x-0.083|^1.6)/(2*3.5^1.6)) for x<=0.083; y=788.731*exp(-(|x-0.083|^1.6)/(2*0.142635^1.6)) for x>0.083
0.53,4207,0.051,881.1448042821507,0.005502983058283514,0.1327525994722883,0.7066833271601796,y=881.145*exp(-(|x-0.051|^1.2)/(2*0.00550298^1.2)) for x<=0.051; y=881.145*exp(-(|x-0.051|^1.2)/(2*0.132753^1.2)) for x>0.051
0.54,4208,0.064,790.9985621613476,3.5,0.1559827196131403,0.6954352352633367,y=790.999*exp(-(|x-0.064|^1.7)/(2*3.5^1.7)) for x<=0.064; y=790.999*exp(-(|x-0.064|^1.7)/(2*0.155983^1.7)) for x>0.064
