evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.052,461.0,48849.0
0.063,513.0,74379.0
0.067,231.0,14128.0
0.071,499.0,44336.0
0.085,499.0,30401.0
0.094,498.0,44255.0
0.098,999.0,134166.0
0.101,976.0,45167.0
0.117,499.0,47711.0
0.14,474.5,34335.0
0.146,71.0,109.0
0.155,245.0,8922.0
0.178,54.0,146.0
0.184,383.0,10148.0
0.191,1734.0,105383.0
0.2,193.0,911.0
0.206,449.0,74002.0
0.214,148.0,459.0
0.226,427.0,10778.0
0.245,184.0,5965.0
0.255,81.0,94.0
0.28,1637.0,96385.0
0.327,1452.0,142284.0
0.35,245.0,7149.0
0.355,79.0,145.0
0.364,96.0,430.0
0.375,342.0,8989.0
0.385,84.0,141.0
0.392,118.0,154.0
