frame,avg evo,population
0,0.21916666666666668,30
100,0.085,259
100,0.09,130,50.19%
100,0.14,117,45.17%
200,0.14333333333333334,66
200,0.09,31,46.97%
200,0.14,31,46.97%
300,0.14333333333333334,72
300,0.14,41,56.94%
300,0.09,30,41.67%
400,0.085,85
400,0.09,48,56.47%
400,0.14,36,42.35%
500,0.085,120
500,0.14,48,40.00%
500,0.09,71,59.17%
600,0.0818390861429496,170
600,0.06,85,50.00%
600,0.11,81,47.65%
700,0.057405643396700255,319
700,0.11,146,45.77%
700,0.06,171,53.61%
800,0.10627252888919894,1411
800,0.11,764,54.15%
800,0.06,643,45.57%
900,0.10627252888919894,1148
900,0.06,562,48.95%
900,0.11,585,50.96%
1000,0.10627252888919894,555
1000,0.06,238,42.88%
1000,0.11,315,56.76%
1100,0.14613155572462516,17
1100,0.38,7,41.18%
1100,0.15,9,52.94%
1200,0.14613155572462516,130
1200,0.13,47,36.15%
1200,0.15,71,54.62%
1300,0.12500556207235453,182
1300,0.13,100,54.95%
1300,0.15,78,42.86%
1400,0.14613155572462516,705
1400,0.13,344,48.79%
1400,0.15,360,51.06%
1500,0.12500556207235453,72
1500,0.13,44,61.11%
1500,0.15,27,37.50%
1600,0.14613155572462516,131
1600,0.15,67,51.15%
1600,0.12,62,47.33%
1700,0.14613155572462516,54
1700,0.12,19,35.19%
1700,0.15,34,62.96%
1800,0.12272134765744945,58
1800,0.15,26,44.83%
1800,0.12,31,53.45%
1900,0.12272134765744945,39
1900,0.12,20,51.28%
1900,0.15,17,43.59%
2000,0.11049651213673473,69
2000,0.15,28,40.58%
2000,0.11,39,56.52%
2100,0.13556616980572223,52
2100,0.36,21,40.38%
2100,0.14,30,57.69%
2200,0.13556616980572223,14
2200,0.36,4,28.57%
2200,0.14,9,64.29%
2300,0.22890880575429057,7
2300,0.14,2,28.57%
2300,0.32,2,28.57%
2300,0.23,3,42.86%
2400,0.07932529653258182,67
2400,0.23,25,37.31%
2400,0.08,40,59.70%
2500,0.07932529653258182,225
2500,0.23,100,44.44%
2500,0.08,124,55.11%
2600,0.22890880575429057,84
2600,0.23,42,50.00%
2600,0.35,20,23.81%
2600,0.1,22,26.19%
2700,0.0951069804040332,32
2700,0.23,10,31.25%
2700,0.1,21,65.62%
2800,0.0951069804040332,210
2800,0.12,94,44.76%
2800,0.1,115,54.76%
2900,0.0951069804040332,35
2900,0.1,20,57.14%
2900,0.12,14,40.00%
3000,0.0951069804040332,71
3000,0.1,43,60.56%
3000,0.12,27,38.03%
3100,0.0735714101166122,236
3100,0.07,187,79.24%
3200,0.0735714101166122,214
3200,0.07,123,57.48%
3200,0.25,90,42.06%
3300,0.0735714101166122,79
3300,0.25,19,24.05%
3300,0.07,59,74.68%
3400,0.0735714101166122,88
3400,0.07,69,78.41%
3500,0.0735714101166122,84
3500,0.07,74,88.10%
3600,0.284414779969588,178
3600,0.28,91,51.12%
3600,0.12,69,38.76%
3700,0.11971290377840617,635
3700,0.28,271,42.68%
3700,0.12,362,57.01%
3800,0.11971290377840617,492
3800,0.12,271,55.08%
3800,0.28,220,44.72%
3900,0.11971290377840617,121
3900,0.12,64,52.89%
3900,0.28,55,45.45%
4000,0.11971290377840617,116
4000,0.28,42,36.21%
4000,0.12,73,62.93%
4100,0.284414779969588,520
4100,0.33,244,46.92%
4100,0.28,268,51.54%
4200,0.284414779969588,445
4200,0.33,205,46.07%
4200,0.28,239,53.71%
4300,0.284414779969588,118
4300,0.28,62,52.54%
4300,0.33,56,47.46%
4400,0.284414779969588,121
4400,0.33,48,39.67%
4400,0.28,67,55.37%
4500,0.284414779969588,131
4500,0.33,63,48.09%
4500,0.28,67,51.15%
4600,0.284414779969588,110
4600,0.33,45,40.91%
4600,0.28,57,51.82%
4700,0.284414779969588,142
4700,0.28,74,52.11%
4700,0.33,67,47.18%
4800,0.284414779969588,128
4800,0.33,63,49.22%
4800,0.28,64,50.00%
4900,0.3267936467645914,119
4900,0.28,58,48.74%
4900,0.33,60,50.42%
5000,0.3267936467645914,116
5000,0.28,54,46.55%
5000,0.33,61,52.59%
5100,0.284414779969588,131
5100,0.28,69,52.67%
5100,0.33,61,46.56%
5200,0.3267936467645914,132
5200,0.33,65,49.24%
5200,0.28,65,49.24%
5300,0.284414779969588,100
5300,0.33,42,42.00%
5300,0.28,57,57.00%
5400,0.284414779969588,95
5400,0.33,36,37.89%
5400,0.28,48,50.53%
5500,0.284414779969588,131
5500,0.33,50,38.17%
5500,0.28,63,48.09%
5600,0.284414779969588,95
5600,0.33,42,44.21%
5600,0.28,52,54.74%
5700,0.284414779969588,123
5700,0.33,56,45.53%
5700,0.28,65,52.85%
5800,0.284414779969588,109
5800,0.33,41,37.61%
5800,0.28,66,60.55%
5900,0.284414779969588,129
5900,0.33,60,46.51%
5900,0.28,67,51.94%
6000,0.284414779969588,116
6000,0.28,67,57.76%
6000,0.33,47,40.52%
6100,0.3267936467645914,103
6100,0.33,53,51.46%
6100,0.28,49,47.57%
6200,0.284414779969588,120
6200,0.33,57,47.50%
6200,0.28,62,51.67%
6300,0.284414779969588,82
6300,0.28,49,59.76%
6300,0.33,32,39.02%
6400,0.3056042133670897,100
6400,0.33,50,50.00%
6400,0.28,49,49.00%
6500,0.284414779969588,118
6500,0.33,47,39.83%
6500,0.28,63,53.39%
6600,0.284414779969588,114
6600,0.28,60,52.63%
6600,0.33,42,36.84%
6700,0.284414779969588,95
6700,0.33,25,26.32%
6700,0.28,51,53.68%
6800,0.23469859244197627,118
