evolution rate,geometric mean length lived,geometric mean species population time
0.05,257.4665026755908,3402.4629314659696
0.05,916.9999999999998,75526.0
0.05,588.0,55578.0
0.05,518.9450837998178,61064.86489791005
0.054,426.99999999999994,18462.000000000007
0.054,458.0,10839.000000000002
0.056,148.0,3944.0
0.058,458.0,87211.0
0.059,147.0,1050.0
0.059,150.0,202.99999999999997
0.062,681.1255390895279,37273.22277453346
0.063,461.00000000000006,3858.0000000000005
0.063,458.0,75687.00000000001
0.066,458.0,33586.00000000001
0.067,458.0,63309.0
0.068,458.0,41998.0
0.069,458.0,40352.99999999998
0.07,457.0,99446.00000000001
0.072,206.0,3979.0
0.073,722.0,56536.999999999985
0.075,254.0,480.0
0.076,458.0,158237.99999999994
0.077,292.01369830882936,17345.277628219155
0.077,421.0,21452.0
0.077,759.0,3770.9999999999995
0.08,301.0,8518.0
0.081,792.0000000000001,17850.999999999993
0.081,916.9999999999998,87421.00000000003
0.082,878.9999999999998,227076.00000000003
0.084,457.0,9895.000000000004
0.084,246.0,372.0
0.085,520.0,21170.999999999996
0.088,110.00000000000001,200.99999999999997
0.088,383.00000000000006,6719.999999999999
0.089,161.0,496.0
0.09,457.0,16476.0
0.09,457.0,113423.00000000004
0.09,916.9999999999998,129188.99999999999
0.09,1832.0000000000005,67413.99999999999
0.094,225.0,11689.000000000004
0.096,433.0,22201.999999999993
0.097,254.0629843168815,2426.049875826958
0.097,100.0,1366.0000000000002
0.1,265.0,7769.0
0.101,716.3532648072459,36477.693183643074
0.103,459.0,13609.999999999996
0.103,596.0,30605.999999999993
0.105,458.0,27674.0
0.106,470.0,48733.0
0.107,210.0,7083.000000000001
0.108,206.99999999999997,637.9999999999999
0.109,424.0,14810.0
0.11,172.0,346.0
0.111,89.0,11983.000000000005
0.111,458.0,49907.0
0.111,923.9999999999999,83331.0
0.112,458.0,67004.99999999999
0.112,398.0,9301.0
0.112,76.0,92.0
0.113,458.0,175813.00000000006
0.113,393.0,15978.000000000005
0.113,916.9999999999998,63764.00000000001
0.114,458.0,31422.999999999996
0.115,457.0,30299.000000000007
0.116,589.4599223017625,80283.70631703547
0.117,123.0,736.0
0.118,434.0,115447.0
0.119,458.0,15422.999999999993
0.121,616.0000000000001,20790.999999999993
0.122,1298.0,86608.0
0.123,477.10166631442394,47148.00252396699
0.124,436.00000000000006,29508.999999999985
0.127,514.0,102485.99999999994
0.129,459.0,43674.00000000001
0.129,106.0,202.0
0.13,106.0,247.00000000000003
0.131,458.0,92627.99999999999
0.131,155.01612819316577,1343.2832910447444
0.132,69.0,717.0
0.133,69.0,153.0
0.133,1344.0000000000002,122834.00000000001
0.135,292.0,1403.9999999999998
0.135,245.00000000000003,4949.0
0.137,459.0,8251.999999999996
0.137,877.9999999999998,59929.00000000001
0.138,59.0,143.0
0.139,155.0,355.0
0.139,131.59027319676787,308.1817645481316
0.139,596.0,38570.99999999999
0.14,459.0,18568.0
0.141,457.0,34102.00000000001
0.142,519.0,5851.999999999999
0.142,85.0,105.0
0.143,132.984961555809,232.68863315598378
0.143,342.00000000000006,23097.999999999996
0.144,458.0,27008.00000000001
0.146,56.00000000000001,100.0
0.146,83.0,1357.9999999999995
0.147,458.0,32605.0
0.148,266.0,789.0
0.151,916.9999999999998,75789.0
0.153,83.0,95.0
0.154,99.39818911831341,131.23261789661896
0.155,303.0,47684.0
0.155,916.0,31528.000000000004
0.155,321.0,12202.000000000002
0.158,2404.0000000000005,196619.00000000006
0.158,980.0000000000002,63408.99999999999
0.158,3160.0,284371.9999999998
0.16,275.0,3054.0000000000005
0.16,437.0,4774.999999999999
0.161,44.0,85.0
0.162,458.0,25129.0
0.162,388.02319518296844,6079.166061229123
0.162,154.0,234.0
0.166,389.99999999999994,9697.000000000002
0.167,799.9999999999998,37619.000000000015
0.167,90.0,543.0
0.168,50.0,86.0
0.169,1501.9999999999995,75372.00000000004
0.169,345.0,10447.999999999998
0.169,87.0,185.0
0.169,239.436839270819,3142.451272494134
0.17,1060.9999999999998,54289.999999999985
0.172,285.0,2534.0000000000005
0.174,164.0,1116.9999999999998
0.175,44.0,85.0
0.176,209.0,1568.9999999999995
0.178,160.0,1098.9999999999998
0.178,255.8593363549589,4392.751301860828
0.179,280.0,2035.0000000000005
0.182,50.0,96.0
0.182,3671.000000000001,346779.00000000023
0.183,100.0,331.99999999999994
0.185,3255.9999999999995,279580.9999999999
0.185,1015.0,150614.0000000001
0.186,157.0,362.99999999999994
0.187,86.0,102.0
0.188,102.0,196.0
0.189,492.0,7980.999999999997
0.19,82.0,107.0
0.19,125.0,259.0
0.19,56.99999999999999,147.0
0.19,121.0,385.0
0.19,63.0,87.0
0.191,717.0,27690.999999999996
0.191,80.0,112.00000000000001
0.192,726.0,134992.99999999997
0.192,329.0,3334.000000000001
0.195,192.0,3782.000000000001
