evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,462.0,71506.33333333333
0.051,642.2857142857143,80053.0
0.052,624.0,78799.0
0.053,525.4,43395.8
0.054,674.3333333333334,78057.66666666667
0.055,405.4,54583.2
0.056,555.625,67500.375
0.057,486.0,33682.0
0.058,455.44444444444446,51602.333333333336
0.059,471.2857142857143,51927.28571428572
0.06,490.0,38593.0
0.061,207.4,18120.0
0.062,310.8333333333333,52700.833333333336
0.063,498.5,110353.0
0.064,595.25,54734.0
0.065,510.7142857142857,71569.28571428571
0.066,428.75,48014.75
0.067,446.2,77777.2
0.068,788.3333333333334,82124.0
0.069,411.0,20364.0
0.07,492.3333333333333,46865.333333333336
0.071,488.4,55049.0
0.072,441.0,31451.0
0.073,272.2,19985.4
0.074,394.0,23813.5
0.075,499.2,33066.0
0.076,485.77777777777777,54660.77777777778
0.077,508.8888888888889,47642.0
0.078,499.6666666666667,42727.0
0.079,508.75,37351.0
0.08,416.25,43287.0
0.081,404.2,49123.0
0.082,555.0,39781.0
0.083,463.0,41342.2
0.084,48.0,809.0
0.085,423.0,31168.0
0.086,568.8571428571429,31933.14285714286
0.087,515.875,52245.0
0.088,569.3333333333334,72426.5
0.089,406.0,44662.5
0.09,415.42857142857144,49864.0
0.091,999.0,173682.0
0.092,308.0,62978.0
0.093,749.0,90879.0
0.094,347.25,48825.5
0.095,253.0,11936.5
0.096,487.0,59414.2
0.097,630.4,61619.4
0.098,458.75,67287.5
0.099,499.0,198229.0
0.1,798.3333333333334,121377.66666666667
0.101,447.75,30983.5
0.102,473.8,57456.4
0.103,322.5,16997.0
0.104,678.0,51402.333333333336
0.105,368.0,28368.666666666668
0.106,634.1666666666666,42856.833333333336
0.107,432.8,73311.8
0.108,498.0,15752.0
0.109,417.2,68063.8
0.11,348.25,29371.5
0.111,558.0,121354.0
0.112,376.3333333333333,28609.666666666668
0.113,499.6666666666667,103025.33333333333
0.114,522.6666666666666,82664.66666666667
0.115,442.2,37432.4
0.116,316.5,26784.5
0.117,450.14285714285717,65977.0
0.118,493.8,55545.2
0.119,493.5,57178.5
0.12,660.8,62395.8
0.121,603.25,73803.25
0.122,432.0,67004.0
0.123,430.3333333333333,71076.33333333333
0.124,545.75,97950.25
0.125,999.0,56496.0
0.126,338.3333333333333,39169.0
0.127,982.5,71171.0
0.128,234.66666666666666,48273.0
0.129,314.3333333333333,37307.333333333336
0.13,347.0,35452.5
0.131,566.25,101275.0
0.132,499.0,88701.66666666667
0.133,499.0,13620.0
0.134,494.0,70204.25
0.135,316.5,31153.0
0.136,400.6666666666667,72131.0
0.137,425.6666666666667,34383.666666666664
0.138,273.0,9265.0
0.139,208.6,9214.4
0.14,706.5,86233.5
0.141,232.33333333333334,7864.666666666667
0.142,601.4,86220.6
0.144,373.0,37870.6
0.145,470.5,27024.5
0.147,428.0,20160.0
0.148,443.0,23281.333333333332
0.149,142.0,7902.0
0.15,323.0,9887.5
0.151,397.5,27236.5
0.152,511.25,57735.25
0.153,373.0,34248.333333333336
0.154,245.66666666666666,14885.333333333334
0.155,514.0,38667.333333333336
0.156,278.0,22453.5
0.158,262.0,3453.0
0.159,1093.5,118584.75
0.16,629.0,94109.0
0.161,447.625,28829.125
0.162,262.0,6345.0
0.163,624.0,40153.5
0.166,280.0,15739.5
0.167,254.75,10088.75
0.168,253.0,5685.0
0.17,68.0,159.0
0.171,624.5,24404.5
0.172,597.6666666666666,70260.33333333333
0.173,754.2,79106.0
0.174,101.0,376.0
0.175,1533.0,176262.66666666666
0.176,742.0,57702.0
0.177,1744.0,194337.0
0.178,991.6666666666666,82943.66666666667
0.179,1000.0,182674.0
0.181,571.0,72300.0
0.182,450.0,12778.0
0.183,1052.3333333333333,84139.66666666667
0.185,682.75,93729.0
0.186,837.3333333333334,126991.66666666667
0.187,857.5,72761.75
0.188,2498.5,259578.5
0.189,1101.0,62910.0
0.19,951.6666666666666,115732.66666666667
0.191,1185.6666666666667,127622.66666666667
0.192,1223.0,174773.0
0.194,2831.0,333243.0
0.196,711.5,29645.5
0.197,324.0,9852.0
0.198,1973.0,191138.5
0.199,2088.0,187530.0
0.2,1000.0,169881.0
0.201,1306.5,125160.5
0.202,542.8,48596.2
0.203,718.0,64883.0
0.204,869.0,35777.0
0.205,2843.0,264364.0
0.206,443.0,25265.0
0.207,554.25,23638.75
0.208,853.0,167444.0
0.209,458.0,90093.0
0.21,540.0,22501.0
0.211,98.0,158.0
0.212,863.3333333333334,33942.0
0.213,1075.5,107845.0
0.214,928.0,67036.0
0.215,930.0,154384.0
0.217,1713.0,200984.0
0.218,248.5,61014.5
0.219,683.0,131354.0
0.22,2999.0,218824.0
0.222,745.0,41701.0
0.223,275.0,8551.0
0.224,74.5,221.0
0.226,537.0,84098.0
0.227,374.5,14172.5
0.228,598.5,79164.5
0.229,999.0,160572.0
0.23,524.5,25092.0
0.231,71.0,141.0
0.232,846.0,41594.0
0.233,929.0,97723.0
0.235,150.0,2363.0
0.236,279.0,3476.5
0.237,152.0,901.0
0.238,220.0,3495.5
0.239,1050.0,154968.0
0.24,308.0,7747.5
0.241,332.0,44145.666666666664
0.242,864.0,118750.0
0.243,867.0,41164.0
0.244,385.5,15237.5
0.245,324.0,17475.75
0.246,151.0,527.0
0.247,1083.5,94944.0
0.249,121.0,538.0
0.25,203.5,12433.0
0.251,31.0,69.0
0.252,367.0,17839.0
0.254,229.33333333333334,18288.0
0.255,555.6666666666666,31341.333333333332
0.257,559.25,51157.75
0.258,463.5,47762.0
0.259,123.0,2901.0
0.26,435.6666666666667,18715.666666666668
0.261,82.5,161.5
0.262,106.0,850.0
0.263,245.2,7102.8
0.264,725.6666666666666,34394.666666666664
0.265,696.0,87782.0
0.266,438.5,6491.0
0.267,375.0,66817.0
0.269,428.1666666666667,44882.666666666664
0.27,430.0,60485.0
0.271,733.0,43087.0
0.272,54.0,98.0
0.273,294.0,5958.5
0.275,180.0,956.0
0.276,271.0,7055.0
0.277,1285.0,107340.0
0.278,243.0,10932.0
0.279,402.0,37200.0
0.28,1220.5,95977.0
0.281,124.75,599.25
0.283,68.0,200.0
0.285,801.0,59665.0
0.286,775.0,86376.0
0.287,262.6666666666667,6380.0
0.288,347.5,17052.5
0.289,342.0,10684.0
0.291,128.66666666666666,501.3333333333333
0.292,334.0,9520.0
0.293,658.0,38991.0
0.294,293.0,26068.5
0.297,70.5,107.5
