evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,342.6666666666667,1510.3333333333333
0.05,652.0,14951.0
0.05,549.5,2072.5
0.05,53.0,99.0
0.05,844.0,49666.5
0.05,166.0,339.0
0.05,683.0,4068.0
0.05,172.8,747.8
0.051,202.0,679.5
0.051,87.0,238.0
0.051,268.2,865.8
0.051,741.3333333333334,9245.333333333334
0.051,163.0,420.0
0.051,134.5,761.5
0.051,144.0,201.0
0.052,164.0,1033.0
0.052,169.0,989.0
0.052,205.0,1026.25
0.052,434.0,3851.5
0.052,513.0,1955.0
0.052,304.0,1064.0
0.052,93.0,352.0
0.053,68.66666666666667,114.0
0.053,232.66666666666666,1836.3333333333333
0.053,210.6,938.0
0.053,268.0,1780.5
0.053,233.0,628.0
0.053,193.0,878.0
0.053,281.0,712.6666666666666
0.053,346.0,2579.0
0.053,222.5,934.5
0.053,140.5,569.0
0.053,153.0,1280.0
0.054,188.0,253.0
0.054,81.0,233.0
0.054,180.5,348.5
0.054,1399.0,14602.0
0.054,134.66666666666666,544.0
0.054,118.0,405.0
0.054,74.0,127.0
0.054,61.0,315.0
0.054,1525.0,17796.0
0.054,238.33333333333334,844.0
0.054,120.0,314.0
0.055,200.66666666666666,643.0
0.055,552.6666666666666,4011.0
0.055,124.0,324.0
0.055,575.5,5773.5
0.055,283.0,626.0
0.055,388.0,1310.5
0.055,79.0,311.5
0.055,153.0,813.0
0.055,81.0,102.0
0.056,242.66666666666666,2255.6666666666665
0.056,688.5,4160.0
0.056,146.0,569.6666666666666
0.056,86.0,107.0
0.056,158.0,481.0
0.056,219.66666666666666,737.0
0.056,140.0,266.5
0.056,203.0,627.5
0.056,121.0,454.0
0.056,211.0,2462.0
0.056,86.0,110.0
0.056,86.0,176.5
0.056,141.0,336.0
0.057,395.0,1977.0
0.057,209.5,885.0
0.057,291.6666666666667,1204.3333333333333
0.057,112.0,243.0
0.057,126.5,232.0
0.057,186.0,671.0
0.057,654.75,6539.5
0.057,174.0,203.0
0.057,320.0,1608.0
0.058,282.0,410.0
0.058,244.5,1488.5
0.058,135.75,513.0
0.058,323.0,4771.0
0.058,176.0,249.0
0.058,161.0,188.0
0.058,193.0,306.0
0.058,216.0,357.0
0.058,232.0,1262.0
0.058,176.75,315.25
0.059,321.5,1356.0
0.059,145.0,249.0
0.059,169.5,591.5
0.059,90.0,164.0
0.059,66.5,245.0
0.059,606.0,5213.0
0.059,89.0,104.0
0.059,141.5,622.0
0.059,178.0,212.0
0.059,322.0,1506.3333333333333
0.06,227.0,299.0
0.06,127.25,420.25
0.06,272.6,838.2
0.06,426.0,1468.0
0.06,294.0,1388.0
0.06,402.2,3471.2
0.06,193.8,552.4
0.06,81.33333333333333,151.33333333333334
0.06,261.0,2779.0
0.06,474.0,3547.5
0.06,313.8333333333333,923.6666666666666
0.061,477.6666666666667,2613.3333333333335
0.061,96.0,100.0
0.061,161.0,417.0
0.061,202.0,686.0
0.061,464.4,3225.8
0.061,378.0,2494.0
0.061,314.0,2383.0
0.061,80.0,213.0
0.061,74.0,100.0
0.061,231.33333333333334,1543.6666666666667
0.061,92.5,116.0
0.062,332.57142857142856,1619.5714285714287
0.062,244.66666666666666,661.6666666666666
0.062,159.0,756.5
0.062,90.0,103.0
0.062,237.16666666666666,1427.3333333333333
0.062,142.0,584.0
0.062,76.0,288.5
0.062,228.5,1165.5
0.062,70.0,139.5
0.062,230.75,628.0
0.063,234.0,351.5
0.063,71.5,149.0
0.063,322.0,2431.0
0.063,272.3333333333333,1091.0
0.063,596.3333333333334,4256.666666666667
0.063,692.0,3812.0
0.063,69.0,90.0
0.063,79.0,344.0
0.063,9.0,11.0
0.063,128.5,457.5
0.063,161.14285714285714,506.0
0.064,527.0,4597.0
0.064,103.33333333333333,194.66666666666666
0.064,624.0,3473.8333333333335
0.064,225.5,710.0
0.064,133.0,250.0
0.064,119.0,153.0
0.064,140.0,278.0
0.064,135.0,200.0
0.064,96.33333333333333,312.3333333333333
0.064,267.0,1668.0
0.064,99.5,380.0
0.064,81.0,101.0
0.064,118.66666666666667,181.33333333333334
0.064,191.33333333333334,458.6666666666667
0.065,149.0,451.5
0.065,70.33333333333333,131.0
0.065,99.0,135.0
0.065,94.0,142.0
0.065,586.0,3583.0
0.065,1611.0,31980.0
0.065,458.5,1548.0
0.065,314.6,1189.4
0.065,195.0,812.0
0.065,184.0,930.0
0.065,190.5,513.0
0.066,853.5,12342.5
0.066,237.5,574.0
0.066,441.0,1698.0
0.066,107.25,407.25
0.066,343.0,2810.0
0.066,88.0,154.0
0.066,408.5,1636.0
0.066,597.5,3954.0
0.066,250.75,944.0
0.066,216.0,1343.25
0.066,126.0,280.0
0.066,87.0,105.0
0.066,181.0,294.0
0.066,105.0,337.75
0.066,241.0,581.0
0.067,169.5,449.0
0.067,112.0,139.0
0.067,66.5,233.5
0.067,104.0,247.5
0.067,301.3333333333333,967.3333333333334
0.067,141.25,944.0
0.067,507.0,2297.0
0.067,49.0,132.0
0.067,239.0,644.3333333333334
0.068,234.33333333333334,810.3333333333334
0.068,228.0,1354.0
0.068,832.5,3461.0
0.068,366.3333333333333,1428.3333333333333
0.068,61.5,128.5
0.068,210.66666666666666,537.3333333333334
0.068,455.0,2717.0
0.068,110.0,140.0
0.068,234.0,435.0
0.068,179.5,722.5
0.068,228.8,1400.8
0.068,158.66666666666666,269.6666666666667
0.069,103.5,284.25
0.069,132.0,167.0
0.069,186.0,830.0
0.069,180.0,248.0
0.069,62.0,208.0
0.069,192.0,1486.0
0.069,142.6,732.4
0.069,154.0,674.5
0.069,248.0,911.0
0.069,105.0,282.0
0.069,168.6,741.2
0.07,198.33333333333334,867.6666666666666
0.07,88.66666666666667,131.33333333333334
0.07,174.0,263.0
0.07,281.375,1383.75
0.07,852.0,8010.5
0.07,245.16666666666666,1068.0
0.07,216.0,494.0
0.07,80.5,194.0
0.07,267.5,725.0
0.07,515.0,2936.0
0.07,170.33333333333334,351.6666666666667
0.07,121.0,181.8
0.071,162.0,352.0
0.071,572.3333333333334,2731.0
0.071,305.0,453.0
0.071,250.0,909.6
0.071,671.0,2607.0
0.071,392.5,2101.0
0.071,100.33333333333333,185.33333333333334
0.071,305.6666666666667,1987.6666666666667
0.071,216.0,483.0
0.071,120.66666666666667,313.0
0.071,460.0,1286.0
0.071,179.0,277.0
0.071,177.0,202.0
0.071,184.66666666666666,550.3333333333334
0.072,108.0,269.6
0.072,688.5,3109.5
0.072,103.0,150.0
0.072,161.33333333333334,1042.6666666666667
0.072,336.0,934.0
0.072,233.0,1832.6666666666667
0.072,219.25,773.0
0.072,141.0,447.0
0.072,107.5,228.0
0.072,127.5,243.0
0.072,168.5,905.6666666666666
0.072,264.8,809.8
0.073,302.6666666666667,1073.1666666666667
0.073,147.42857142857142,396.7142857142857
0.073,162.5,239.5
0.073,142.4,444.8
0.073,69.5,91.5
0.073,139.75,577.0
0.073,120.25,278.0
0.073,375.75,1403.75
0.073,367.0,1037.0
0.073,829.0,10350.0
0.073,305.0,1288.0
0.073,828.0,3696.0
0.073,200.66666666666666,838.0
0.073,135.75,392.0
0.074,349.0,1142.5
