frame,avg evo,population
0,0.21916666666666668,30
100,0.12000000000000001,241
100,0.12,131,54.36%
100,0.06,107,44.40%
200,0.06376691734720245,161
200,0.06,81,50.31%
200,0.12,80,49.69%
300,0.12000000000000001,178
300,0.12,94,52.81%
300,0.06,83,46.63%
400,0.06166666666666667,189
400,0.06,118,62.43%
400,0.12,70,37.04%
500,0.06166666666666667,185
500,0.12,82,44.32%
500,0.06,102,55.14%
600,0.06696009668573838,552
600,0.14,187,33.88%
600,0.07,327,59.24%
700,0.06696009668573838,1761
700,0.14,708,40.20%
700,0.07,1007,57.18%
800,0.06696009668573838,1903
800,0.14,602,31.63%
800,0.07,1281,67.31%
900,0.06696009668573838,5631
900,0.14,2531,44.95%
900,0.07,3079,54.68%
1000,0.06696009668573838,2830
1000,0.07,1567,55.37%
1000,0.14,1249,44.13%
1100,0.09718486677996316,360
1100,0.1,312,86.67%
1200,0.09718486677996316,611
1200,0.1,527,86.25%
1300,0.09718486677996316,431
1300,0.1,355,82.37%
1400,0.09718486677996316,254
1400,0.1,230,90.55%
1500,0.09718486677996316,57
1500,0.1,42,73.68%
1500,0.08,13,22.81%
1600,0.2703362438736576,62
1600,0.27,45,72.58%
1600,0.31,16,25.81%
1700,0.2703362438736576,56
1700,0.31,25,44.64%
1700,0.27,30,53.57%
1800,0.2703362438736576,65
1800,0.27,38,58.46%
1800,0.33,16,24.62%
1900,0.3337186638056181,78
1900,0.33,39,50.00%
1900,0.27,38,48.72%
2000,0.3337186638056181,74
2000,0.27,34,45.95%
2000,0.33,38,51.35%
2100,0.2703362438736576,88
2100,0.33,36,40.91%
2100,0.27,48,54.55%
2200,0.2703362438736576,97
2200,0.27,39,40.21%
2200,0.33,29,29.90%
2200,0.19,29,29.90%
2300,0.2703362438736576,76
2300,0.27,34,44.74%
2300,0.33,21,27.63%
2300,0.19,21,27.63%
2400,0.18915354307535293,57
2400,0.27,20,35.09%
2400,0.19,36,63.16%
2500,0.2703362438736576,53
2500,0.27,29,54.72%
2500,0.19,24,45.28%
2600,0.2703362438736576,43
2600,0.19,19,44.19%
2600,0.27,19,44.19%
2700,0.18915354307535293,16
2700,0.27,4,25.00%
2700,0.19,7,43.75%
2700,0.06,5,31.25%
2800,0.059504704059321116,39
2800,0.19,17,43.59%
2800,0.06,20,51.28%
2900,0.059504704059321116,58
2900,0.19,23,39.66%
2900,0.06,34,58.62%
3000,0.059504704059321116,236
3000,0.19,76,32.20%
3000,0.06,158,66.95%
3100,0.050310666448493684,117
3100,0.19,40,34.19%
3100,0.05,76,64.96%
3200,0.050310666448493684,109
3200,0.19,50,45.87%
3200,0.05,58,53.21%
3300,0.050310666448493684,139
3300,0.19,49,35.25%
