evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,500.0,62316.0
0.05,499.0,29677.0
0.05,387.0,122526.0
0.051,389.0,21360.0
0.051,499.5,130639.0
0.051,906.3333333333334,85457.66666666667
0.052,499.0,51870.666666666664
0.052,999.0,159584.0
0.053,663.0,53430.666666666664
0.053,499.0,43779.0
0.053,139.0,12908.0
0.054,767.0,69760.5
0.054,489.0,94652.0
0.055,489.5,92565.5
0.055,322.0,10007.0
0.055,227.0,7456.0
0.055,499.0,70322.0
0.056,565.0,67233.5
0.056,516.0,36548.0
0.056,802.0,139865.0
0.056,398.3333333333333,29752.666666666668
0.057,334.0,19158.0
0.057,638.0,48206.0
0.058,496.0,57971.0
0.058,340.6666666666667,38983.666666666664
0.058,428.5,19961.0
0.058,574.6666666666666,83192.33333333333
0.059,600.0,28630.0
0.059,500.0,79970.0
0.059,400.0,29458.0
0.059,568.0,90472.5
0.059,331.5,22244.0
0.06,528.0,87014.0
0.06,330.0,23242.5
0.06,772.0,20873.0
0.061,153.0,30126.0
0.061,282.0,12806.0
0.061,200.66666666666666,15889.333333333334
0.062,291.0,74308.0
0.062,143.0,8176.0
0.062,142.0,564.0
0.062,499.0,100527.0
0.062,499.0,58322.0
0.063,498.0,43215.0
0.063,499.0,177491.0
0.064,608.3333333333334,61469.666666666664
0.064,556.0,34527.0
0.065,394.0,37235.75
0.065,500.0,94115.0
0.065,500.0,122412.0
0.065,999.0,135515.0
0.066,498.0,82393.0
0.066,499.5,52685.0
0.066,218.0,4296.0
0.067,365.0,138170.0
0.067,133.0,4715.0
0.067,586.0,39975.0
0.067,573.5,103013.0
0.068,520.0,63591.0
0.068,922.5,91390.5
0.069,147.0,2762.0
0.069,499.0,21719.0
0.069,499.0,28487.5
0.07,411.0,24636.0
0.07,267.0,14713.0
0.07,799.0,101247.0
0.071,498.0,138083.0
0.071,499.0,72053.0
0.071,147.0,4619.0
0.071,917.0,32160.0
0.071,381.0,28330.0
0.072,808.0,87215.0
0.072,93.0,1527.0
0.072,999.0,81137.0
0.072,142.0,962.0
0.072,348.3333333333333,16438.666666666668
