evolution rate,length lived,species population time,population
0.108333,57,101,1
0.333579,116,156,1
0.186532,92,111,1
0.155,661,15448,23
0.225,2148,58210,27
0.080926,484,5736,11
0.213333,446,3404,7
0.198659,109,321,2
0.100465,283,427,1
0.143333,4001,284081,71
0.19,1952,105705,54
0.318282,72,83,1
0.26,1344,44218,32
0.128014,95,112,1
0.178333,4001,254518,63
0.074282,749,65769,87
0.094235,457,6779,14
0.134988,3756,397687,105
0.141954,68,76,1
0.297487,76,96,1
0.08903,418,12385,29
0.096667,150,2053,13
0.350507,85,240,2
0.26,4001,290183,72
0.357075,79,94,1
0.275531,110,121,1
0.283333,3685,223587,60
0.372499,49,56,1
0.129998,375,14139,37
0.166667,4001,237082,59
0.081172,92,99,1
0.353333,951,15041,15
0.340557,87,93,1
0.204926,182,205,1
0.213851,910,16622,18
0.071347,328,15854,48
0.201667,306,4448,14
0.213333,1855,67543,36
0.143333,4001,268835,67
0.093164,375,7629,20
0.088138,97,206,2
0.155,4001,275826,68
0.225,1973,68758,34
0.057464,86,87,1
0.365,172,848,4
0.218276,87,95,1
0.39662,325,2224,6
0.201667,4001,251058,62
0.154594,85,103,1
0.233987,208,273,1
0.234684,83,101,1
0.067482,299,8998,30
0.376795,101,102,1
0.05,263,8855,33
0.271667,1769,70499,39
0.073934,83,113,1
0.376667,66,554,8
0.120897,74,84,1
0.093252,446,8276,18
0.166667,4001,290391,72
0.394367,758,29721,39
0.318333,3373,149842,44
0.359701,93,104,1
0.096667,886,60635,68
0.08473,427,4879,11
0.366206,1929,96499,50
0.306667,66,519,7
0.071089,73,168,2
0.201667,4001,280247,70
0.129607,269,411,1
0.237263,381,1087,2
0.213333,4001,381688,95
0.116084,325,7026,21
0.180099,56,60,1
0.096667,545,34479,63
0.130267,99,127,1
0.166667,4001,275203,68
0.19,1257,34766,27
0.133623,95,148,1
0.143333,3314,243535,73
0.213333,323,3763,11
0.200776,141,188,1
0.196526,158,353,2
