evolution rate,length lived,species population time,population
0.283333,59,154,2
0.150235,172,896,5
0.064225,997,47385,47
0.073108,139,977,7
0.069051,121,1425,11
0.104276,499,56970,114
0.072644,999,68863,68
0.123917,499,38986,78
0.074485,241,17806,73
0.090587,1500,80463,53
0.095726,164,7737,47
0.086278,1448,128616,88
0.133418,499,37560,75
0.056637,499,138324,277
0.187927,1499,174652,116
0.136998,499,146579,293
0.089693,499,39816,79
0.130283,907,61522,67
0.241668,1209,93666,77
0.215747,96,317,3
0.378086,98,895,9
0.268672,385,12928,33
0.192793,69,93,1
0.221066,90,147,1
0.146146,500,138513,277
0.075347,499,33993,68
0.150904,346,41801,120
0.132188,461,37563,81
0.112401,499,26218,52
0.274438,2069,256845,124
0.349615,91,363,3
0.276569,106,1000,9
0.285356,269,3462,12
0.070713,499,172009,344
0.080246,733,75180,102
0.085015,286,31055,108
0.32817,202,1588,7
0.399573,311,23851,76
0.068885,286,6103,21
0.073308,486,29001,59
0.05132,206,14817,71
0.062857,273,18982,69
0.119893,499,41942,84
0.294581,1138,46466,40
0.055477,499,57633,115
0.095748,556,51251,92
0.093868,999,276544,276
0.13516,499,45348,90
0.107941,275,10425,37
0.131787,205,24342,118
0.098267,18,105,5
0.242991,260,1401,5
0.387828,767,22755,29
0.351331,819,78305,95
0.36887,317,4389,13
0.349593,87,304,3
0.084952,498,125428,251
0.126746,500,22829,45
0.082388,499,30121,60
0.120023,499,116615,233
0.091091,224,10203,45
0.118436,499,32827,65
0.280841,553,39165,70
0.309893,1548,70803,45
0.267006,445,19058,42
0.294429,205,822,4
0.21737,69,111,1
0.069992,290,51755,178
0.068377,499,62140,124
0.07218,500,46075,92
0.103992,498,26683,53
0.163632,500,97196,194
0.144528,499,26799,53
0.358215,500,43863,87
0.067709,797,85335,107
0.398572,227,2369,10
0.338689,170,1515,8
0.367517,240,8280,34
0.184586,3175,259143,81
0.287093,327,35795,109
0.083019,500,20182,40
0.149282,500,50786,101
0.147895,591,41863,70
0.360169,74,115,1
0.177088,78,244,3
0.214864,871,34967,40
0.218438,98,151,1
0.11712,478,48674,101
0.304357,101,111,1
0.377499,87,277,3
0.387444,70,150,2
0.271569,1499,159866,106
0.138032,400,35765,89
0.120196,500,58807,117
0.213361,1429,130834,91
0.059414,340,24408,71
0.106094,699,45709,65
0.066438,499,193767,388
0.151897,999,79816,79
0.068578,170,5723,33
0.141594,499,63098,126
0.084563,499,42571,85
0.118978,355,16344,46
0.152129,977,103414,105
0.219085,659,30262,45
0.060366,711,48457,68
0.090096,499,169094,338
0.098396,499,43450,87
0.173184,999,113719,113
0.206543,551,132452,240
0.051255,1496,92494,61
0.147064,495,126522,255
0.056571,405,17635,43
0.276749,499,15295,30
0.066085,365,8822,24
0.056836,283,15305,54
0.170448,499,86774,173
0.119106,499,47208,94
0.20132,216,3439,15
0.397119,131,475,3
0.199657,104,232,2
0.391469,152,915,6
0.340494,81,179,2
0.349604,430,59188,137
0.097602,332,34185,102
0.152868,500,119704,239
0.081136,396,29791,75
0.09457,643,40361,62
0.119404,343,19360,56
0.072712,144,7131,49
0.299928,611,19217,31
0.166724,105,203,1
0.221968,139,415,2
0.271257,877,58479,66
0.211524,442,7390,16
0.199878,2626,313965,119
0.394485,116,778,6
0.335227,53,91,1
0.294317,1127,223657,198
0.1875,287,2431,8
0.384298,133,451,3
0.054348,499,10994,22
0.187254,790,49282,62
0.131741,499,36946,74
0.087658,999,226620,226
0.057617,1257,110532,87
0.050803,506,57039,112
0.090586,999,87481,87
0.093994,498,42432,85
0.271667,56,144,2
0.35538,129,386,2
0.351342,136,304,2
0.259127,468,61831,132
0.052663,999,222813,223
0.101286,134,6116,45
0.204157,499,48867,97
0.095643,352,15363,43
0.053232,499,26307,52
0.123538,500,89890,179
0.146975,498,154821,310
0.184761,22,58,2
0.300751,558,7256,13
0.254343,123,2310,18
0.237941,300,2732,9
0.286812,499,51622,103
0.091716,1000,119655,119
0.078159,498,97348,195
