timestamp,interval_seconds
1770871557.649372,7.711072
1770871558.058910,0.409861
1770871558.642654,0.583728
1770871558.902355,0.258608
1770871559.390232,0.488957
1770871560.210692,0.820425
1770871560.534663,0.324024
1770871560.781846,0.247179
1770871561.059250,0.277402
1770871561.594423,0.535153
1770871561.878678,0.284264
1770871562.565082,0.686326
1770871563.461096,0.896076
1770871563.890981,0.429881
1770871564.421496,0.530504
1770871564.737483,0.315986
1770871565.000514,0.263039
1770871565.358724,0.358208
1770871565.652447,0.293721
1770871566.471226,0.818676
1770871566.923287,0.452075
1770871567.295958,0.372751
1770871567.607228,0.311259
1770871567.878388,0.271151
1770871568.342755,0.464305
1770871569.365971,1.023269
1770871569.674069,0.308058
1770871569.936954,0.262934
1770871570.294033,0.357068
1770871570.641541,0.347506
1770871570.838923,0.197392
1770871571.068739,0.229801
1770871571.399161,0.330426
1770871571.867036,0.467875
1770871573.064463,1.197393
