evolution rate,length lived,species population time,population
0.33,45,85,1
0.23035,253,1956,7
0.295624,65,92,1
0.117977,484,91511,189
0.280041,962,42509,44
0.161768,56,106,1
0.069334,436,15064,34
0.313275,75,132,1
0.073279,463,80519,173
0.338609,110,480,4
0.111005,433,18552,42
0.325626,87,202,2
0.35234,60,99,1
0.386957,91,107,1
0.261834,601,9843,16
0.254888,110,644,5
0.316688,563,13791,24
0.106385,84,93,1
0.337159,175,1407,8
0.073333,183,3579,19
0.128211,432,11908,27
0.253016,60,115,1
0.201545,259,25550,98
0.357688,112,156,1
0.260005,53,58,1
0.329463,85,276,3
0.366074,101,166,1
0.097131,251,1744,6
0.230419,252,1603,6
0.276237,337,7395,21
0.254626,1208,51859,42
0.224202,2164,112711,52
0.283333,63,633,10
0.287885,161,1340,8
0.3037,52,100,1
0.235901,457,10645,23
0.123042,240,349,1
0.300804,85,109,1
0.268215,445,14041,31
0.245353,145,1410,9
0.15415,380,9130,24
0.052501,374,26676,71
0.32544,1231,107458,87
0.130869,815,28636,35
0.360494,1404,205144,146
0.376151,253,2819,11
0.398858,123,286,2
0.204256,58,59,1
0.252571,1136,215029,189
0.148809,62,105,1
0.140574,148,8154,55
0.277088,553,65463,118
0.052398,462,2585,5
0.198239,155,1004,6
0.254361,591,40861,69
0.187067,390,39844,102
0.34378,365,7437,20
0.252462,94,161,1
0.18592,57,146,2
0.081336,433,42362,97
0.226899,73,103,1
0.062895,462,127065,275
0.374232,129,846,6
0.348934,908,116398,128
0.325083,106,488,4
0.239451,244,20794,85
0.156326,385,1556,4
0.296029,89,185,2
0.384112,98,157,1
0.271667,60,148,2
0.33137,186,1598,8
0.204706,98,163,1
0.246116,170,2481,14
0.172012,3209,214109,66
0.100036,279,2464,8
0.120713,374,13280,35
0.337187,141,515,3
0.299378,158,870,5
0.313478,127,270,2
0.13443,398,13784,34
0.093222,647,27597,42
0.260453,855,30159,35
0.316706,110,443,4
0.05729,462,1168,2
0.198226,80,206,2
0.196496,153,402,2
0.275996,73,82,1
0.06062,556,3734,6
0.314606,333,3827,11
0.248506,1325,110065,83
0.333394,69,137,1
0.207869,164,760,4
0.33049,83,203,2
0.244639,65,158,2
0.088639,506,33998,67
0.191686,218,2270,10
0.073595,462,29501,63
0.223951,162,2389,14
0.368318,77,146,1
0.166667,163,4419,27
0.17258,786,25873,32
0.173342,113,338,2
0.178418,674,41792,62
0.210022,1527,184079,120
0.119697,462,81922,177
0.300275,352,16185,45
0.306667,138,1758,12
0.118034,463,26390,56
0.105027,289,3553,12
0.239221,666,16426,24
0.114183,121,480,3
0.36044,339,12525,36
0.058504,47,50,1
0.266952,82,330,4
0.180829,204,2061,10
0.183999,270,2247,8
0.246655,1169,59715,51
0.078309,157,4751,30
0.259287,294,10299,35
0.336219,447,11729,26
0.190773,217,973,4
0.111254,125,360,2
0.332689,80,100,1
0.300762,190,365,1
0.206168,407,16952,41
0.326926,92,142,1
0.232016,646,24125,37
0.214047,334,4835,14
0.268539,247,4110,16
0.339459,226,4580,20
0.246171,145,893,6
0.144102,196,1660,8
0.289432,72,97,1
0.096349,1083,119686,110
0.327773,79,148,1
0.371471,136,382,2
0.305422,104,112,1
0.062759,293,15512,52
0.176907,657,10467,15
0.34812,89,99,1
0.25943,59,102,1
0.123177,96,1135,11
0.283333,57,151,2
0.255192,102,670,6
