evolution rate,length lived,species population time,population
0.321172,172,687,3
0.079962,498,82960,166
0.167988,89,168,1
0.257206,386,7914,20
0.208873,96,152,1
0.336068,681,13418,19
0.125853,514,12873,25
0.273108,341,2804,8
0.164505,67,81,1
0.315757,64,84,1
0.346043,84,164,1
0.101753,183,349,1
0.228224,2999,141239,47
0.089209,296,11369,38
0.321403,97,415,4
0.143979,87,254,2
0.160003,79,87,1
0.357468,118,161,1
0.159316,498,47601,95
0.235284,96,408,4
0.357703,422,21586,51
0.341236,146,274,1
0.056233,87,112,1
0.226823,74,89,1
0.375092,69,128,1
0.115735,196,3461,17
0.306282,84,114,1
0.06458,369,19947,54
0.233553,435,10761,24
0.292866,80,100,1
0.143343,434,6896,15
0.196337,61,100,1
0.389724,108,144,1
0.222826,80,117,1
0.112418,68,104,1
0.178406,147,351,2
0.1951,4001,265753,66
0.1878,2867,221732,77
0.115398,107,828,7
0.376667,46,81,1
0.248333,62,140,2
0.318333,62,198,3
0.365,67,167,2
0.19,72,154,2
0.353333,72,145,2
0.213333,75,160,2
0.306667,77,240,3
0.178333,79,234,2
0.295,82,198,2
0.096667,91,216,2
0.166667,91,730,8
0.26,91,159,1
0.271667,91,207,2
0.388333,92,435,4
0.236667,94,355,3
0.341667,94,494,5
0.05,96,553,5
0.283333,97,303,3
0.225,105,323,3
0.33,106,260,2
0.085,109,287,2
0.12,109,512,4
0.155,110,402,3
0.201667,147,875,5
0.131667,359,13601,37
0.073333,423,48862,115
0.108333,513,9669,18
0.240322,68,95,1
0.312223,80,100,1
0.061667,923,27858,30
0.143333,923,41008,44
0.0932,213,641,3
0.2084,85,160,1
0.295736,133,302,2
0.340266,300,3717,12
0.308386,371,6005,16
0.149084,56,83,1
0.299315,335,10599,31
0.05329,198,25555,129
0.235632,95,280,2
0.224256,68,130,1
0.084227,84,349,4
0.206319,278,8467,30
0.342097,341,10824,31
0.092907,342,4554,13
0.340452,173,635,3
0.183213,182,660,3
0.222445,149,473,3
0.113257,653,7402,11
0.329082,48,89,1
0.312544,93,138,1
0.051661,484,8798,18
0.217492,77,167,2
0.215671,130,465,3
0.279166,87,102,1
0.386384,259,7192,27
0.185446,69,93,1
0.33375,81,147,1
0.262799,67,92,1
