frame,avg evo,population
0,0.21916666666666668,30
100,0.085,108
100,0.09,56,51.85%
100,0.12,34,31.48%
200,0.085,173
200,0.09,91,52.60%
200,0.12,61,35.26%
300,0.085,254
300,0.12,56,22.05%
300,0.09,150,59.06%
400,0.085,247
400,0.09,129,52.23%
400,0.1,79,31.98%
500,0.085,193
500,0.09,108,55.96%
500,0.1,42,21.76%
500,0.12,43,22.28%
600,0.13443019559807537,349
600,0.11,114,32.66%
600,0.13,226,64.76%
700,0.13443019559807537,687
700,0.11,250,36.39%
700,0.13,436,63.46%
800,0.13443019559807537,1526
800,0.11,675,44.23%
800,0.13,849,55.64%
900,0.13443019559807537,1838
900,0.11,780,42.44%
900,0.13,1051,57.18%
1000,0.13443019559807537,815
1000,0.11,276,33.87%
1000,0.13,538,66.01%
1100,0.10636417693651584,1339
1100,0.11,755,56.39%
1100,0.1,584,43.61%
1200,0.1006466356892724,358
1200,0.1,197,55.03%
1200,0.11,160,44.69%
1300,0.1006466356892724,297
1300,0.11,105,35.35%
1300,0.1,190,63.97%
1400,0.1006466356892724,590
1400,0.11,218,36.95%
1400,0.1,371,62.88%
1500,0.1006466356892724,435
1500,0.1,237,54.48%
1500,0.11,197,45.29%
1600,0.16824865252917515,177
1600,0.27,59,33.33%
1600,0.17,113,63.84%
1700,0.16824865252917515,33
1700,0.27,14,42.42%
1700,0.17,18,54.55%
1800,0.16824865252917515,41
1800,0.17,21,51.22%
1800,0.13,17,41.46%
1900,0.16824865252917515,30
1900,0.13,9,30.00%
1900,0.17,20,66.67%
2000,0.16824865252917515,112
2000,0.18,23,20.54%
2000,0.17,73,65.18%
2100,0.17709683736455567,80
2100,0.13,33,41.25%
2100,0.4,33,41.25%
2200,0.39716087511275067,66
2200,0.4,38,57.58%
2200,0.18,22,33.33%
2300,0.17709683736455567,40
2300,0.4,18,45.00%
2300,0.18,17,42.50%
2400,0.13109135238477265,16
2400,0.13,10,62.50%
2400,0.18,5,31.25%
2500,0.17709683736455567,69
