evolution rate,geometric mean length lived,geometric mean species population time
0.05,909.9711757058054,82141.13138732045
0.05,998.0000000000002,102070.17428710507
0.05,784.5788890398953,61849.05625816823
0.05,624.251677794015,51841.90389229348
0.05,351.5242386562334,16416.98071775964
0.05,998.4998748122104,120252.04177892362
0.051,820.5182292129743,89134.4374572352
0.051,573.4648979845475,43665.99482305471
0.051,694.9168998547683,65551.85348725063
0.051,338.8716729261637,8719.981955961073
0.051,511.09384658201105,18914.973119799975
0.051,972.7149470397313,86224.66821074975
0.052,662.4560405645916,81998.03969924405
0.052,694.1807876135359,55378.32038386138
0.052,591.8053094780416,52068.662371913146
0.052,856.7066400665082,72752.31024492957
0.052,1368.6471399112188,108987.1903751962
0.052,1021.2521725803084,93809.33015963816
0.053,621.1336410145566,74486.24950284442
0.053,970.86731995475,69886.0101871895
0.053,739.5282749415935,51886.72881531414
0.053,969.444472875376,50579.74251464194
0.053,690.5915902608067,57174.20434586495
0.053,347.2737561769141,9073.920615275345
0.054,604.6140882969322,44993.36153294746
0.054,468.5544595986683,33114.40645760488
0.054,1398.9621924685337,140342.34172564917
0.054,890.1718335947454,47789.01155384491
0.054,889.361693338957,82299.8013621735
0.055,906.7477625941481,109210.20387244214
0.055,468.22639307900477,45714.042210944055
0.055,1036.8554210926202,82000.51562491771
0.055,586.3190239167355,58300.30742701013
0.055,776.9795913006839,74215.98644914204
0.055,537.1976644482105,26826.122860821175
0.056,198.20191724602466,9811.190957269151
0.056,883.2968664286117,87175.65339124357
0.056,484.514650991927,30801.600833649383
0.056,696.6684104036045,52485.35306776339
0.056,759.7103391766436,47570.9389168976
0.056,1017.2852415429542,70883.17640389354
0.057,464.38724291385853,14019.000527805705
0.057,686.2785320841405,49837.72660098778
0.057,633.7144138186369,42695.87248214387
0.057,846.0294020169562,53520.973846276014
0.057,788.669766125214,190725.95191530697
0.057,852.8269363475601,63571.35185123756
0.058,533.5869188801389,67658.07812818806
0.058,707.4756359673022,50207.55270044389
0.058,613.3070371173538,36227.71336651085
0.058,756.6399730104138,59075.119862048756
0.058,683.0621262062322,39839.933570299
0.058,557.4369808595741,33500.28154163556
0.059,583.1453010468284,41492.22853667601
0.059,1255.3470103249178,112446.82702237269
0.059,805.6241500750986,61475.22092301677
0.059,874.6557516415937,84507.2795533541
0.059,747.4286773171301,45886.58599949667
0.059,936.8809612561979,43373.716065798195
0.06,554.0400910563735,52104.59015249686
0.06,1067.1417059102735,76363.63266208113
0.06,1238.4385329922516,59080.27488934017
0.06,430.6902361786522,33988.06193933155
0.06,998.4998748122104,115480.56693660626
0.06,725.8532590521361,45855.393536634234
0.061,388.9153634064303,7458.736294099077
0.061,1534.3636941560578,99871.11134477571
0.061,1048.3780181915165,95254.21979710278
0.061,882.9318445981746,88185.07706475498
0.061,575.3278105488166,50188.865188180716
0.061,658.968908951409,22171.338793438463
0.062,489.7469790757379,37094.8491040969
0.062,626.3086942110134,41463.76723691865
0.062,624.8316080363056,34755.86996021669
0.062,1103.4410027833753,118605.91780856249
0.062,653.1778919384033,45282.37548889
0.062,800.2228991449408,61001.83203680357
0.063,914.8439731242289,66161.55336602291
0.063,1053.6174760479785,76100.02365068288
0.063,911.855638662045,49175.35213052484
0.063,706.4683618540864,49170.826879952954
0.063,1037.623531949946,82492.12636107838
0.063,591.668678524468,22931.486164697926
0.064,937.3938522969878,67137.6401847662
0.064,601.4392087434417,67862.63117400893
