evo rate,enviormentChangeRate,fitness
0.05,0.1,1721.3163972286375
0.051,0.1,1395.44
0.052,0.1,1317.96
0.053,0.1,1625.4545454545455
0.054,0.1,1128.162162162162
0.055,0.1,1326.4883720930231
0.056,0.1,1346.4146341463415
0.057,0.1,1180.4883720930231
0.058,0.1,948.8823529411765
0.059,0.1,837.7948717948718
0.06,0.1,1281.3125
0.061,0.1,1298.4285714285713
0.062,0.1,1709.7246753246752
0.063,0.1,1428.2380952380952
0.064,0.1,1140.8918918918919
0.065,0.1,1168.75
0.066,0.1,1647.780487804878
0.067,0.1,1469.2888888888888
0.068,0.1,1231.5526315789473
0.069,0.1,1271.811320754717
0.07,0.1,1163.9555555555555
0.071,0.1,920.8604651162791
0.072,0.1,1339.975
0.073,0.1,1760.5575757575757
0.074,0.1,1357.5
0.075,0.1,1017.0727272727273
0.076,0.1,1463.452380952381
0.077,0.1,1099.611111111111
0.078,0.1,1128.837837837838
0.079,0.1,1324.6216216216217
0.08,0.1,1334.725
0.081,0.1,1486.531914893617
0.082,0.1,1128.6764705882354
0.083,0.1,1236.825
0.084,0.1,1454.4772727272727
0.085,0.1,1705.5113268608413
0.086,0.1,1137.075
0.087,0.1,1097.969696969697
0.088,0.1,1203.475
0.089,0.1,1413.775
0.09,0.1,1026.3469387755101
0.091,0.1,942.1578947368421
0.092,0.1,1024.984375
0.093,0.1,753.2647058823529
0.094,0.1,1009.0555555555555
0.095,0.1,1061.1764705882354
0.096,0.1,1178.375
0.097,0.1,1406.4169381107492
0.098,0.1,681.0238095238095
0.099,0.1,658.7096774193549
0.1,0.1,863.4
0.101,0.1,906.0222222222222
0.102,0.1,706.7647058823529
0.103,0.1,553.2291666666666
0.104,0.1,776.3589743589744
0.105,0.1,819.1111111111111
0.106,0.1,661.2368421052631
0.107,0.1,831.8604651162791
0.108,0.1,1149.6318181818183
0.109,0.1,508.5128205128205
0.11,0.1,631.6842105263158
0.111,0.1,896.4
0.112,0.1,563.9761904761905
0.113,0.1,513.7027027027027
0.114,0.1,516.6666666666666
0.115,0.1,611.9166666666666
0.116,0.1,1040.6785714285713
0.117,0.1,871.6756756756756
0.118,0.1,744.4888888888889
0.119,0.1,883.0769230769231
0.12,0.1,1071.8842105263159
0.121,0.1,611.9473684210526
0.122,0.1,611.5263157894736
0.123,0.1,1337.888888888889
0.124,0.1,718.0
0.125,0.1,486.6774193548387
0.126,0.1,658.4871794871794
0.127,0.1,633.9705882352941
0.128,0.1,746.2058823529412
0.129,0.1,514.6923076923077
0.13,0.1,574.3111111111111
0.131,0.1,512.1351351351351
0.132,0.1,729.248
0.133,0.1,909.2727272727273
0.134,0.1,501.8333333333333
0.135,0.1,801.4705882352941
0.136,0.1,715.6153846153846
0.137,0.1,443.2631578947368
0.138,0.1,344.2121212121212
0.139,0.1,757.0714285714286
0.14,0.1,457.0
0.141,0.1,561.6296296296297
0.142,0.1,488.42857142857144
0.143,0.1,568.9897959183673
0.144,0.1,837.6410256410256
0.145,0.1,552.9
0.146,0.1,569.925925925926
0.147,0.1,602.0714285714286
0.148,0.1,589.0571428571428
0.149,0.1,586.8148148148148
0.15,0.1,479.8888888888889
0.151,0.1,376.71875
0.152,0.1,313.9166666666667
0.153,0.1,387.2857142857143
0.154,0.1,595.5263157894736
0.155,0.1,636.6756756756756
0.156,0.1,233.6578947368421
0.157,0.1,358.0967741935484
0.158,0.1,527.5357142857143
0.159,0.1,542.3783783783783
0.16,0.1,501.5
0.161,0.1,765.7027027027027
0.162,0.1,382.3333333333333
0.163,0.1,538.030303030303
0.164,0.1,597.5135135135135
0.165,0.1,628.6129032258065
0.166,0.1,457.4761904761905
0.167,0.1,451.6
0.168,0.1,607.7391304347826
0.169,0.1,505.4166666666667
0.17,0.1,550.7037037037037
0.171,0.1,457.2631578947368
0.172,0.1,572.0
0.173,0.1,498.6666666666667
0.174,0.1,321.5882352941176
0.175,0.1,330.13157894736844
0.176,0.1,377.25714285714287
0.177,0.1,474.87179487179486
0.178,0.1,473.0
0.179,0.1,173.61904761904762
0.18,0.1,526.9285714285714
0.181,0.1,413.1470588235294
0.182,0.1,504.09090909090907
0.183,0.1,481.4782608695652
0.184,0.1,468.5625
0.185,0.1,293.0
0.186,0.1,355.2068965517241
0.187,0.1,439.85714285714283
0.188,0.1,239.96153846153845
0.189,0.1,483.6666666666667
0.19,0.1,386.25454545454545
0.191,0.1,354.6923076923077
0.192,0.1,310.11538461538464
0.193,0.1,293.04545454545456
0.194,0.1,428.67857142857144
0.195,0.1,141.8918918918919
0.196,0.1,266.6666666666667
0.197,0.1,700.3913043478261
0.198,0.1,480.38709677419354
0.199,0.1,276.1621621621622
0.2,0.1,127.08108108108108
0.201,0.1,238.73529411764707
0.202,0.1,194.30434782608697
0.203,0.1,292.6764705882353
0.204,0.1,273.8529411764706
0.205,0.1,220.41666666666666
0.206,0.1,197.53571428571428
0.207,0.1,454.6
0.208,0.1,343.3333333333333
0.209,0.1,301.76
0.21,0.1,455.7826086956522
0.211,0.1,147.04
0.212,0.1,345.11538461538464
0.213,0.1,251.04166666666666
0.214,0.1,331.7916666666667
0.215,0.1,319.80645161290323
0.216,0.1,211.6153846153846
0.217,0.1,198.0
0.218,0.1,348.6388888888889
0.219,0.1,206.74074074074073
0.22,0.1,189.23076923076923
0.221,0.1,151.9090909090909
0.222,0.1,154.2608695652174
0.223,0.1,450.2692307692308
0.224,0.1,225.15
0.225,0.1,293.58490566037733
0.226,0.1,129.89473684210526
0.227,0.1,192.20689655172413
0.228,0.1,297.40625
0.229,0.1,332.4782608695652
0.23,0.1,360.85714285714283
0.231,0.1,183.31578947368422
0.232,0.1,271.7307692307692
0.233,0.1,378.88235294117646
0.234,0.1,179.8181818181818
0.235,0.1,142.56521739130434
0.236,0.1,128.7
0.237,0.1,223.0
0.238,0.1,233.72222222222223
0.239,0.1,184.80769230769232
0.24,0.1,350.76
0.241,0.1,281.56
0.242,0.1,223.82608695652175
0.243,0.1,202.625
0.244,0.1,221.66666666666666
0.245,0.1,130.30769230769232
0.246,0.1,364.84615384615387
0.247,0.1,175.25806451612902
0.248,0.1,173.6346153846154
0.249,0.1,119.34782608695652
0.25,0.1,270.0
0.251,0.1,241.95238095238096
0.252,0.1,275.76190476190476
0.253,0.1,130.5
0.254,0.1,125.79166666666667
0.255,0.1,103.76470588235294
0.256,0.1,141.76
0.257,0.1,101.6
0.258,0.1,173.45
0.259,0.1,98.36363636363636
0.26,0.1,139.6734693877551
0.261,0.1,139.21052631578948
0.262,0.1,119.25
0.263,0.1,119.66666666666667
0.264,0.1,159.5
0.265,0.1,118.65
0.266,0.1,152.10526315789474
0.267,0.1,165.96428571428572
0.268,0.1,126.95454545454545
0.269,0.1,288.5652173913044
0.27,0.1,170.86363636363637
0.271,0.1,156.05263157894737
0.272,0.1,99.25
0.273,0.1,281.09090909090907
0.274,0.1,130.93333333333334
0.275,0.1,112.11764705882354
0.276,0.1,235.33333333333334
0.277,0.1,221.75
0.278,0.1,116.0
0.279,0.1,223.96296296296296
0.28,0.1,122.0
0.281,0.1,198.5185185185185
0.282,0.1,91.43478260869566
0.283,0.1,119.4
0.284,0.1,255.82608695652175
0.285,0.1,211.4090909090909
0.286,0.1,114.94117647058823
0.287,0.1,211.52173913043478
0.288,0.1,187.1904761904762
0.289,0.1,235.71428571428572
0.29,0.1,313.03125
0.291,0.1,170.76190476190476
0.292,0.1,127.23809523809524
0.293,0.1,145.90322580645162
0.294,0.1,144.5909090909091
0.295,0.1,121.28301886792453
0.296,0.1,127.96666666666667
0.297,0.1,230.32
0.298,0.1,102.88461538461539
0.299,0.1,102.77777777777777
0.3,0.1,119.95833333333333
0.301,0.1,159.58620689655172
