frame,avg evo,population
0,0.21916666666666668,30
100,0.05,154
100,0.05,90,58.44%
100,0.09,52,33.77%
200,0.05,96
200,0.09,36,37.50%
200,0.05,59,61.46%
300,0.05,148
300,0.05,87,58.78%
300,0.09,60,40.54%
400,0.05,138
400,0.09,46,33.33%
400,0.05,91,65.94%
500,0.05,123
500,0.09,28,22.76%
500,0.05,75,60.98%
600,0.11894512333273698,172
600,0.09,84,48.84%
600,0.12,88,51.16%
700,0.11894512333273698,183
700,0.12,95,51.91%
700,0.09,88,48.09%
800,0.11894512333273698,178
800,0.12,93,52.25%
800,0.09,85,47.75%
900,0.0926698919843025,190
900,0.12,87,45.79%
900,0.09,103,54.21%
1000,0.0926698919843025,188
1000,0.09,105,55.85%
1000,0.12,83,44.15%
1100,0.11894512333273698,183
1100,0.09,88,48.09%
1100,0.12,94,51.37%
1200,0.085,133
1200,0.12,60,45.11%
1200,0.09,72,54.14%
1300,0.085,86
1300,0.12,39,45.35%
1300,0.09,45,52.33%
1400,0.085,123
1400,0.12,45,36.59%
1400,0.09,76,61.79%
1500,0.085,106
1500,0.12,32,30.19%
1500,0.09,73,68.87%
1600,0.058401829952506146,658
1600,0.11,311,47.26%
1600,0.06,342,51.98%
1700,0.10856524032136605,1759
1700,0.11,923,52.47%
1700,0.06,835,47.47%
1800,0.058401829952506146,948
1800,0.11,451,47.57%
1800,0.06,496,52.32%
1900,0.10856524032136605,303
1900,0.11,153,50.50%
1900,0.06,149,49.17%
2000,0.058401829952506146,90
2000,0.11,29,32.22%
2000,0.06,60,66.67%
2100,0.05761506153924476,705
2100,0.11,299,42.41%
2100,0.06,405,57.45%
2200,0.05761506153924476,171
2200,0.11,73,42.69%
2200,0.06,97,56.73%
2300,0.10856524032136605,49
2300,0.06,23,46.94%
2300,0.11,24,48.98%
2400,0.05761506153924476,708
2400,0.06,392,55.37%
2400,0.11,296,41.81%
2500,0.10856524032136605,280
2500,0.11,145,51.79%
2500,0.06,134,47.86%
2600,0.11741797290010972,195
2600,0.06,97,49.74%
2600,0.12,95,48.72%
2700,0.05761506153924476,275
2700,0.06,155,56.36%
2700,0.12,119,43.27%
2800,0.05761506153924476,120
2800,0.06,72,60.00%
2800,0.12,46,38.33%
2900,0.05761506153924476,128
2900,0.06,69,53.91%
2900,0.12,58,45.31%
3000,0.05761506153924476,44
3000,0.06,26,59.09%
3000,0.12,17,38.64%
3100,0.11741797290010972,619
3100,0.15,248,40.06%
3100,0.12,370,59.77%
3200,0.11741797290010972,850
3200,0.15,407,47.88%
3200,0.12,441,51.88%
3300,0.15210768761135787,108
3300,0.12,52,48.15%
3300,0.15,55,50.93%
3400,0.15210768761135787,111
3400,0.12,55,49.55%
3400,0.15,56,50.45%
3500,0.15210768761135787,147
3500,0.15,76,51.70%
3500,0.12,70,47.62%
3600,0.08703773045033678,87
3600,0.09,85,97.70%
3700,0.08703773045033678,1127
3700,0.09,644,57.14%
3700,0.08,482,42.77%
3800,0.08703773045033678,1515
3800,0.08,623,41.12%
3800,0.09,892,58.88%
3900,0.07741492424576676,484
3900,0.08,257,53.10%
3900,0.09,226,46.69%
4000,0.07741492424576676,618
4000,0.08,312,50.49%
4000,0.09,303,49.03%
4100,0.06299940251952257,747
4100,0.31,190,25.44%
4100,0.06,550,73.63%
4200,0.06299940251952257,574
4200,0.31,167,29.09%
4200,0.06,406,70.73%
4300,0.06299940251952257,1292
4300,0.06,1099,85.06%
4400,0.06299940251952257,1038
4400,0.06,892,85.93%
