evolution rate,length lived,species population time,population
0.278195,60,147,2
0.383724,2407,111266,46
0.093928,98,161,1
0.339402,182,296,1
0.384476,103,106,1
0.150956,15000,664091,44
0.362035,1001,14023,14
0.166346,4001,190686,47
0.261742,7395,610767,82
0.155436,8717,622391,71
0.06978,88,96,1
0.347138,151,324,2
0.267607,189,280,1
0.369772,15000,990467,66
0.378281,1077,18944,17
0.056352,91,96,1
0.379686,15000,1206362,80
0.223361,1499,43837,29
0.111178,75,131,1
0.141504,59,61,1
0.271086,89,101,1
0.379016,711,16894,23
0.366574,169,269,1
0.233603,15000,877320,58
0.262411,1620,56865,35
0.241274,127,147,1
0.286279,7357,594659,80
0.386695,138,352,2
0.085957,2492,169339,67
0.090349,97,106,1
0.113438,174,203,1
0.314701,102,104,1
0.148155,349,4239,12
0.26936,1868,28058,15
0.089973,99,107,1
0.097654,99,103,1
0.05643,138,152,1
0.101392,82,83,1
0.193327,15000,816811,54
0.076268,1483,35330,23
0.09673,95,107,1
0.230141,447,1017,2
0.119197,77,79,1
0.11977,8446,352071,41
0.387531,95,99,1
0.386914,93,96,1
0.237143,64,87,1
0.241165,8240,356233,43
0.218706,15000,448357,29
0.132802,90,100,1
0.276749,1120,13497,12
0.261691,15000,1127620,75
0.079618,1074,27332,25
0.337917,135,147,1
0.135846,243,349,1
0.166783,209,1172,5
0.05795,104,153,1
0.142304,656,10321,15
0.369029,86,93,1
0.31679,139,172,1
0.288211,6993,958289,137
0.363157,15000,1410510,94
0.301094,1232,25625,20
0.116317,3001,102784,34
0.25237,95,104,1
0.139048,91,100,1
0.377623,354,5710,16
0.079343,1681,83254,49
0.120665,109,110,1
0.259287,1189,64873,54
0.31278,85,98,1
0.296695,111,170,1
0.31224,1654,41371,25
0.249541,85,106,1
0.268252,59,64,1
0.260124,499,1757,3
0.166154,80,97,1
0.335396,638,7173,11
0.36563,1802,23121,12
0.255233,92,110,1
0.307175,174,221,1
0.208385,759,12988,17
0.167499,15000,784591,52
0.331554,1020,7014,6
0.07466,2802,176091,62
0.065131,161,300,1
0.115989,448,7016,15
0.229141,15000,585009,39
0.225617,156,199,1
0.257386,134,325,2
0.110193,85,151,1
0.202433,960,17353,18
0.221345,2019,75220,37
0.353127,79,88,1
0.176873,93,144,1
0.132485,15000,1207053,80
0.359966,1014,6363,6
0.189657,159,323,2
0.087946,94,139,1
0.197248,6685,724625,108
0.068838,93,103,1
0.377178,349,533,1
0.188711,604,1180,1
0.235621,282,1362,4
0.224211,15000,1047842,69
0.371581,999,19805,19
0.274685,93,103,1
0.234739,131,309,2
0.349522,208,556,2
0.251123,214,566,2
0.207987,8499,550496,64
0.297564,85,94,1
0.340195,126,206,1
0.06465,15000,605291,40
0.271546,1595,15687,9
0.205519,499,2226,4
0.092233,6678,518622,77
0.217893,83,98,1
0.186775,112,114,1
0.304555,227,1022,4
0.331661,91,105,1
0.119568,93,154,1
0.242825,15000,811776,54
0.266783,999,13799,13
0.174946,2179,68553,31
0.370076,477,675,1
0.311774,6499,391964,60
0.192358,8999,546386,60
0.306169,91,95,1
0.075855,115,198,1
0.187075,499,1393,2
0.333549,259,4221,16
0.253713,354,552,1
0.36272,145,166,1
0.143666,6511,499187,76
0.327531,76,92,1
0.114156,1259,68813,54
0.123579,227,2802,12
0.09812,94,98,1
0.305655,15000,775444,51
0.121275,1255,67132,53
0.079584,307,4222,13
0.175095,7293,489097,67
0.075978,245,434,1
0.285089,15000,679294,45
0.161608,1259,11200,8
0.395845,100,104,1
0.14323,145,202,1
0.125786,7446,478392,64
0.138267,999,19233,19
0.278175,259,10221,39
0.14945,1313,80133,61
0.317947,15000,879146,58
0.130754,1143,28922,25
0.361642,76,99,1
0.25278,65,102,1
0.10941,7088,279184,39
0.280502,82,91,1
0.264755,5244,261413,49
0.153798,223,466,2
0.38932,7816,394749,50
0.129296,127,149,1
0.38554,316,1465,4
0.354743,15000,524297,34
0.201564,1947,71482,36
0.149516,210,275,1
0.166732,6426,300236,46
0.321555,100,107,1
0.172979,100,828,8
0.124662,1160,81823,70
0.118359,74,133,1
0.380165,89,101,1
0.26404,15000,1071285,71
0.187061,1052,17747,16
0.230663,2086,65416,31
0.250235,137,391,2
0.332731,109,156,1
0.156863,287,469,1
0.155099,1455,44514,30
0.28151,96,98,1
0.352994,79,88,1
0.242108,15000,538331,35
0.071394,1010,33583,33
0.322347,83,133,1
0.260294,601,6284,10
0.276968,9212,569958,61
0.284303,251,2673,10
0.079947,1691,60248,35
0.119182,3375,123383,36
0.318828,184,209,1
0.226303,6677,301476,45
0.218047,95,104,1
0.317596,350,2184,6
0.15124,90,119,1
0.399393,15000,619324,41
0.140727,1384,25483,18
0.077434,3499,428377,122
0.251407,98,136,1
0.205201,788,53259,67
0.268892,76,98,1
0.274399,106,108,1
0.289106,6719,932741,138
0.379139,15000,1440312,96
0.299262,1069,60153,56
0.072599,103,104,1
0.290469,15000,1172248,78
0.142218,1078,17788,16
0.185389,90,96,1
0.239334,186,311,1
0.339708,15000,431745,28
0.180966,1409,53081,37
0.296121,1258,4078,3
0.344912,15000,633116,42
0.227687,1557,39680,25
0.195609,77,85,1
0.054976,450,8024,17
0.270723,197,319,1
0.305595,15000,1144423,76
0.260929,2286,70357,30
