evolution rate,geometric mean length lived,geometric mean species population time
0.05,1241.0011067736766,41684.529796870534
0.05,2372.443304568353,135743.70049348148
0.05,3746.0225953007453,249299.5720604352
0.05,1114.4804835459804,37014.45569951667
0.05,2814.9679437992904,171788.9448023523
0.05,3556.513995355568,241574.97003098493
0.05,361.8653182730152,11550.900100389192
0.05,4001.0,261709.72618130327
0.05,2675.8419751845345,163898.74421998233
0.05,3280.74719378614,205222.7924837161
0.05,2054.8310363219725,71458.73086627728
0.05,1252.8871545040413,32256.768034971043
0.05,2968.118146584495,181306.31001584383
0.05,2758.0198716010214,178195.32013774692
0.05,2709.961342529522,138835.1174681434
0.05,3713.762934387659,218353.24460077885
0.05,2468.9133065655255,126996.40244690806
0.05,3374.642469351538,219025.83776205985
0.05,3129.3682036035957,201158.63629355197
0.05,1815.653562577291,56391.313291640385
0.05,2783.8794783586104,155592.97943655076
0.05,4001.0,256539.8874155999
0.05,1785.2925295030022,73466.75984219795
0.05,2825.6455869823867,166030.42456887805
0.05,3016.620266619677,158429.9758571396
0.05,4001.0,246222.25449943249
0.05,2444.3421700779636,125070.30893069257
0.05,2418.6541893244575,156286.24414435704
0.05,1277.277191653544,72255.17064811717
0.05,2643.2012453623556,134409.5495334283
0.05,2796.1341930705316,176228.75908105762
0.05,2111.7616593476987,102810.69162817698
0.05,3146.3048752886634,204204.1710224422
0.05,2802.2903269552075,165156.30568642318
0.05,1833.553535145505,107449.88510666306
0.05,2352.8387547196153,136368.4910951167
0.05,2233.5388954557575,109353.3679626893
0.05,2541.9661641359166,129415.96685727738
0.05,3084.8711567612763,191528.44543233622
0.05,2608.9788579334463,166785.7929958064
0.05,3088.1508004402017,211036.30558964665
0.05,2358.4159062688877,123053.54910849499
0.05,2961.3426120236904,138584.30756869816
0.05,1153.38932258518,31663.982470017778
0.05,2664.9878864923608,156245.6451292659
0.05,4001.0,273776.98882797634
0.05,2468.174177813935,131160.96100136053
0.05,4001.0,241933.373415079
0.05,3403.868508795679,226516.5704624139
0.05,2039.2107237265054,93250.26407125416
0.05,2151.457252264781,114414.44117900763
0.05,2766.308291222573,160804.50743667205
0.05,3662.95426397161,219589.9698793741
0.05,1233.5093854878385,51036.51134190201
0.05,3111.5090425353974,206807.372152994
0.05,1852.3828305853633,87984.25640243338
0.05,3260.355832193067,176881.66847776054
0.05,3461.209987179748,225644.94055914402
0.05,2121.1890586183936,138539.2431695793
0.05,2872.7278680776208,173767.01397659455
0.05,2422.8092960575964,130620.86781603615
0.05,2005.307792716298,116446.73757958908
0.05,2234.1644873153077,155310.86641171816
0.05,2724.879782023845,149680.38466873195
0.05,2028.0358612478353,91064.06556091072
0.05,1686.19690373359,55586.30324139944
0.05,3247.014612703279,180985.31977353353
0.05,3262.8991053152577,204704.7454213886
0.05,3512.8956771115554,204489.34995247624
0.05,2226.839075266334,130430.46595892361
0.05,3284.2058458187985,201456.57722213192
0.05,3243.348911969094,196931.50791606054
0.05,2086.4280582773,119850.78339171916
0.05,1116.3698154412896,32508.552268096842
0.05,4001.0,267016.7440850763
0.05,2833.19135996686,151086.41681076476
0.05,1321.4982183159739,36886.83216305943
0.05,2445.734488488173,97310.45806904517
0.05,2777.577060001083,141353.95810189203
0.05,2548.221735134349,172033.94365864276
0.05,1593.8893666716585,67964.76880080081
0.05,1522.1379569855771,60748.21784613563
0.05,2571.9962760762664,142092.84690314266
0.05,3023.7621351167504,188727.7862653532
