evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,1826.6666666666667,203478.33333333334
0.052,595.0,3672.5
0.053,544.0,7964.0
0.056,157.5,678.0
0.058,101.0,145.0
0.059,96.0,177.0
0.061,82.0,115.0
0.062,2478.3333333333335,172626.33333333334
0.063,109.5,297.0
0.065,582.0,9335.0
0.066,4001.0,277231.0
0.069,295.0,3520.0
0.07,450.5,10181.0
0.072,246.0,410.0
0.073,814.3333333333334,26639.0
0.075,117.0,334.0
0.078,441.0,3319.5
0.079,673.0,10313.0
0.083,138.5,700.5
0.085,1200.0,48110.0
0.087,820.0,37914.0
0.092,768.0,33405.0
0.093,521.0,3011.0
0.095,988.0,43101.0
0.096,4001.0,538506.0
0.097,2588.5,230213.0
0.098,107.0,135.0
0.099,60.0,231.0
0.102,373.0,8812.0
0.105,148.0,180.0
0.108,280.0,7606.5
0.109,168.0,573.0
0.113,1284.0,97611.0
0.115,101.0,161.0
0.116,168.0,341.0
0.119,267.0,1616.0
0.12,131.0,459.0
0.122,241.5,5995.0
0.123,165.0,899.0
0.124,256.0,3827.0
0.128,221.0,2776.0
0.13,77.0,96.0
0.132,2115.5,131400.0
0.133,169.0,1574.0
0.135,521.0,22357.0
0.142,103.5,360.0
0.143,122.0,1175.0
0.15,216.0,2297.0
0.153,81.0,100.0
0.155,542.5,9376.0
0.157,153.5,3271.0
0.16,342.5,14869.5
0.161,70.0,97.0
0.163,89.0,97.0
0.165,3640.0,388173.0
0.166,61.0,120.0
0.167,451.0,6121.0
0.172,526.0,31786.0
0.174,133.0,165.0
0.178,124.0,703.0
0.182,64.0,95.0
0.185,88.0,162.0
0.189,211.0,488.0
0.194,89.0,98.0
0.197,2067.0,249113.0
0.199,174.0,482.0
0.2,92.0,108.0
0.201,102.0,214.0
0.202,1558.0,66821.0
0.206,65.0,88.0
0.207,633.0,12302.0
0.208,125.0,212.0
0.21,77.5,175.5
0.212,140.0,383.0
0.216,123.0,431.0
0.222,105.0,830.0
0.228,105.0,204.5
0.236,101.0,454.0
0.237,92.0,576.0
0.238,80.0,103.0
0.24,356.0,4032.5
0.242,154.0,1636.0
0.243,104.0,198.0
0.249,82.5,169.0
0.258,609.0,31874.0
0.259,97.0,170.0
0.26,59.0,143.0
0.264,94.0,103.0
0.268,236.0,743.0
0.272,50.0,94.0
0.279,111.0,155.0
0.281,89.0,108.0
0.287,93.0,151.0
0.288,182.5,973.0
0.295,102.0,907.0
0.296,73.0,94.0
0.305,93.0,196.0
0.307,130.5,1021.0
0.308,53.0,99.0
0.314,91.0,104.0
0.315,116.0,210.0
0.321,104.0,396.0
0.324,243.0,3128.0
0.325,122.66666666666667,772.0
0.329,68.0,103.0
0.33,83.5,891.5
0.331,69.0,155.0
0.335,98.0,107.0
0.339,95.0,103.0
0.342,297.5,36348.0
0.344,111.0,285.0
0.346,118.33333333333333,173.33333333333334
0.348,65.0,98.0
0.351,79.0,109.0
0.355,67.0,106.0
0.36,53.0,143.0
0.369,163.0,593.0
0.373,106.0,147.0
0.374,58.0,99.0
0.38,111.0,490.0
0.381,80.0,90.0
0.383,1120.0,51334.0
0.384,96.0,105.0
0.385,96.0,201.0
0.392,65.0,146.0
0.393,96.0,111.0
0.396,66.0,87.0
0.4,66.0,103.0
