evolution rate,geometric mean length lived,geometric mean species population time
0.05,472.75948286399023,42918.21443506905
0.051,371.4454196167506,29428.957962731238
0.052,456.4526116925885,30786.839631832256
0.053,465.4820796560359,43142.756206208025
0.054,308.99271280665425,18411.55995010842
0.055,361.10925371902016,22610.653988787006
0.056,402.83492531161784,25391.785710059594
0.057,458.1384643088926,38937.95916501544
0.058,393.5430934648334,28765.54367546811
0.059,466.5933978773853,34503.030342938815
0.06,395.78859340848925,30124.186949747756
0.061,339.2580486158789,24362.43341252032
0.062,434.6732657290171,36862.17569835848
0.063,447.0074233239054,28588.774371093263
0.064,383.6192891919866,27326.36483842301
0.065,328.55271636694107,21230.288495593002
0.066,456.44373912412135,34151.10776864141
0.067,492.8253107404558,37071.00793260131
0.068,430.44217113746555,32931.54858226675
0.069,534.7012967864322,51657.00648414252
0.07,312.8140109827934,18406.580985278288
0.071,434.39004651838655,31532.388026687233
0.072,364.92351758403476,32362.600745407774
0.073,519.7060423732913,40776.42786583827
0.074,409.07401424009356,25727.107533192862
0.075,424.88448326162603,33051.81413525931
0.076,366.7975251741138,25799.632716744763
0.077,440.66918126650415,35322.57572411063
0.078,456.0565508344976,45077.25017061971
0.079,455.01075420275566,27764.14225324976
0.08,362.4472363414285,26452.79029061509
0.081,424.21446348825606,44786.81153864255
0.082,545.1215160735596,45706.839950335125
0.083,490.19199518512187,46037.78651322677
0.084,434.6920720289905,37347.436661095635
0.085,399.77115710400653,26852.984645251076
0.086,358.00993306651094,23089.250932569325
0.087,310.4725844292064,22247.264443175845
0.088,428.78488087999784,29083.992291014543
0.089,462.37977711376067,33560.2527278036
0.09,476.15262770392735,55082.57577295681
0.091,460.78832201358455,31994.794895030707
0.092,357.7492624942868,28590.214059496397
0.093,381.0077874360679,18561.722946248137
0.094,447.3238292460034,24326.451148124404
0.095,483.5037402499587,25302.56259850431
0.096,477.97720567635713,38110.44198195002
0.097,586.145551532186,46220.50810021687
0.098,432.95922514284894,37211.049002068634
0.099,332.03409878376647,21308.41720784958
0.1,440.5052789669658,28724.98165037777
0.101,386.1734391410402,28027.135587256565
0.102,577.2723277496314,56843.45742221938
0.103,430.2060956948919,34146.94683292866
0.104,406.7480625079987,32515.581205451945
0.105,377.9975168063268,22119.573862589583
0.106,451.5837066748846,33715.41732308673
0.107,415.5353615830508,26956.622703853838
0.108,334.9999035350037,24884.358452516357
0.109,450.67987368422956,33655.80071269302
0.11,537.394359475823,35617.064940368175
0.111,341.01151998794006,16101.69348056901
0.112,453.77510017188945,24063.81033795176
0.113,415.8015327357295,30965.931158522453
0.114,494.86104694931214,42464.54716779581
0.115,586.103524162518,54401.50229978982
0.116,364.1628829229525,15560.816484578123
0.117,406.3549615918627,25282.37345166857
0.118,386.82584200072944,20258.37143908834
0.119,306.03006357580375,14460.13787046937
0.12,427.33062265227727,27392.873922215735
0.121,431.38226748426547,27450.24645976959
0.122,556.8275069272115,57689.20184821139
0.123,481.54172481856216,35169.71202599321
0.124,386.81152487884395,20937.98401600743
0.125,382.31101184524255,23506.805484256976
0.126,383.2252267323581,19361.79984719844
0.127,361.31312893408165,20376.65879547081
0.128,379.5351368734626,17502.35689799207
0.129,436.40735865923705,34431.56917218603
0.13,426.7223941374982,37822.77676262215
0.131,305.2618683076004,14054.182207636824
0.132,446.62223584141367,31688.721108001308
0.133,313.07761755781416,15594.528282755431
0.134,360.5702438726021,16678.515902085972
0.135,354.0052739368348,23234.11806636721
0.136,399.52128986088485,15293.577519858445
0.137,457.24587117794175,24525.509012244594
0.138,446.7927997160489,31335.51500316737
0.139,335.48655206769126,17322.38302181881
0.14,507.00505736115673,35993.09540384338
0.141,407.1709220850442,28993.178936710574
0.142,311.7632026552144,15632.845738584416
0.143,365.758902544533,15251.955217929228
0.144,449.82748560135286,29729.7174518286
0.145,458.5896306516184,31753.513076615083
0.146,425.29096215375074,22218.091840046618
0.147,367.27850238359576,11723.257453183234
0.148,383.88335037476884,18221.78713366625
0.149,301.38586507122903,13609.741632448726
0.15,372.1890600445041,13728.880629370593
0.151,379.5909324257361,19160.16931647233
0.152,301.14324306860783,8695.175984801786
0.153,477.25834453644984,31190.43878853679
0.154,391.06109966233015,19420.483986852385
0.155,403.37171907670626,14925.939413182625
0.156,251.8526880336198,6886.218425508334
0.157,310.2027865455147,11300.148410195918
0.158,361.0457457451123,13568.339194310272
0.159,486.1395591142296,22193.813908855227
0.16,380.45241402606445,13341.471566826422
0.161,431.22342476560806,23992.181340728064
0.162,500.6297833010338,47664.25389916601
0.163,435.05965888865114,20682.467386658762
0.164,364.28107311054447,16271.263766351309
0.165,567.9445424314031,42138.596536651035
0.166,443.3072119911463,28920.312703032345
0.167,592.9895273080115,44565.705084393885
0.168,472.9601320982332,15374.107698469175
0.169,520.0553472715932,27459.96673450843
0.17,413.1241369696525,12415.844059825402
0.171,666.7259661728206,35906.628587271516
0.172,587.527136888811,33268.223123734606
0.173,434.68767064004766,18501.80724485309
0.174,336.0783378880202,6186.482553689433
0.175,565.6347699727655,23684.597118889233
0.176,417.9490854353217,26333.9691063764
0.177,598.9598896950498,35554.901858838355
0.178,733.861128995279,31913.693206900116
0.179,414.0129689199693,14096.492855289296
0.18,684.5742703333011,40756.526137025954
0.181,672.4185562549818,51869.151888945315
0.182,401.5089147912938,11292.602724814213
0.183,402.9804029683578,9268.807881856328
0.184,408.07438512957674,13715.766641938284
0.185,470.43276513400076,23630.620105508275
0.186,568.0523206984376,24041.917974067168
0.187,406.0846753112129,12648.576395643751
0.188,331.75451985159555,5485.324204100394
0.189,626.3821229089597,27666.64759673999
0.19,327.94249505759,6595.754937714853
0.191,364.59009241924787,8416.35214018529
0.192,536.132965497977,24341.099828027225
0.193,404.5638253128694,10143.283567964441
0.194,398.86941766456505,8471.14368344066
0.195,257.5175585155491,3614.0316064052677
0.196,556.2891546030302,15680.043883797684
0.197,386.38267067392553,5955.548368204276
0.198,639.9924583259234,23886.9837954199
0.199,492.9550886099854,14226.659595123843
0.2,480.7145463906588,26696.828198885567
0.201,435.71331440994766,20960.32666165427
0.202,354.1294160399016,7940.690923327479
0.203,239.06265293969594,6795.6122442855585
0.204,265.6732938722709,4903.503803015123
0.205,179.68129916993954,1043.8568049213561
0.206,682.9258962457858,18774.452863236504
0.207,391.7020154701296,10077.280473900142
0.208,443.9362029564205,14325.664995778192
0.209,433.9464021237971,9705.227752125898
0.21,782.0334003738508,29996.117425417386
0.211,335.79789396439384,10453.80533033071
0.212,401.8187315790331,9146.607053754162
