enviorment change rate,master run,apex x,apex y,sigma left,sigma right,r2,equation
0.5,7297,0.163,1188.7097996084865,0.13593411579234038,0.0810470741391805,0.6547991930884766,y=1188.71*exp(-(|x-0.163|^1.2)/(2*0.135934^1.2)) for x<=0.163; y=1188.71*exp(-(|x-0.163|^1.2)/(2*0.0810471^1.2)) for x>0.163
0.51,7298,0.179,883.6462704183438,0.15247746067958137,0.07211468568185658,0.5580391837093106,y=883.646*exp(-(|x-0.179|^0.9)/(2*0.152477^0.9)) for x<=0.179; y=883.646*exp(-(|x-0.179|^0.9)/(2*0.0721147^0.9)) for x>0.179
0.52,7299,0.158,719.265022777438,0.22646214406059575,0.13927014630763235,0.561285956143829,y=719.265*exp(-(|x-0.158|^2.1)/(2*0.226462^2.1)) for x<=0.158; y=719.265*exp(-(|x-0.158|^2.1)/(2*0.13927^2.1)) for x>0.158
0.53,7300,0.175,774.3918319909,0.20938003116645548,0.10123904186588885,0.5118736769557845,y=774.392*exp(-(|x-0.175|^1.2)/(2*0.20938^1.2)) for x<=0.175; y=774.392*exp(-(|x-0.175|^1.2)/(2*0.101239^1.2)) for x>0.175
0.54,7301,0.186,1063.5588231257495,0.07950005433952631,0.044473750866452104,0.5916157814579839,y=1063.56*exp(-(|x-0.186|^0.7)/(2*0.0795001^0.7)) for x<=0.186; y=1063.56*exp(-(|x-0.186|^0.7)/(2*0.0444738^0.7)) for x>0.186
0.55,7302,0.168,803.6825914038595,0.14320199613301016,0.1092916370581851,0.5429841746441253,y=803.683*exp(-(|x-0.168|^1.4)/(2*0.143202^1.4)) for x<=0.168; y=803.683*exp(-(|x-0.168|^1.4)/(2*0.109292^1.4)) for x>0.168
0.56,7303,0.159,731.9232597410983,0.20568085125195618,0.1419836986725339,0.5125216431881361,y=731.923*exp(-(|x-0.159|^2.2)/(2*0.205681^2.2)) for x<=0.159; y=731.923*exp(-(|x-0.159|^2.2)/(2*0.141984^2.2)) for x>0.159
0.57,7304,0.169,800.1735183573824,0.1425937602559002,0.11393164405045232,0.48690319038516583,y=800.174*exp(-(|x-0.169|^1.3)/(2*0.142594^1.3)) for x<=0.169; y=800.174*exp(-(|x-0.169|^1.3)/(2*0.113932^1.3)) for x>0.169
0.58,7305,0.179,1109.4631424984618,0.0528494060478452,0.03863792360453683,0.5205372315671877,y=1109.46*exp(-(|x-0.179|^0.6)/(2*0.0528494^0.6)) for x<=0.179; y=1109.46*exp(-(|x-0.179|^0.6)/(2*0.0386379^0.6)) for x>0.179
0.59,7306,0.187,1047.3378018748153,0.06460165277852631,0.04138144058006678,0.5005915797093656,y=1047.34*exp(-(|x-0.187|^0.6)/(2*0.0646017^0.6)) for x<=0.187; y=1047.34*exp(-(|x-0.187|^0.6)/(2*0.0413814^0.6)) for x>0.187
0.6,7307,0.197,1074.7167866862287,0.07672703751413297,0.03426489286872802,0.5479443962075212,y=1074.72*exp(-(|x-0.197|^0.6)/(2*0.076727^0.6)) for x<=0.197; y=1074.72*exp(-(|x-0.197|^0.6)/(2*0.0342649^0.6)) for x>0.197
0.61,7308,0.169,926.7527531579194,0.08037937091084572,0.07784652654142185,0.48650654458325215,y=926.753*exp(-(|x-0.169|^0.9)/(2*0.0803794^0.9)) for x<=0.169; y=926.753*exp(-(|x-0.169|^0.9)/(2*0.0778465^0.9)) for x>0.169
0.62,7309,0.252,859.4338649065829,0.6389633384035606,0.01531556728452975,0.4856919035938373,y=859.434*exp(-(|x-0.252|^0.4)/(2*0.638963^0.4)) for x<=0.252; y=859.434*exp(-(|x-0.252|^0.4)/(2*0.0153156^0.4)) for x>0.252
0.63,7310,0.188,1024.7763335082084,0.07119029511743809,0.04216388690446084,0.5406480127271591,y=1024.78*exp(-(|x-0.188|^0.6)/(2*0.0711903^0.6)) for x<=0.188; y=1024.78*exp(-(|x-0.188|^0.6)/(2*0.0421639^0.6)) for x>0.188
0.64,7311,0.18,735.6303101908071,0.17058454175375906,0.11393596907237863,0.45575461096321,y=735.63*exp(-(|x-0.18|^1.4)/(2*0.170585^1.4)) for x<=0.18; y=735.63*exp(-(|x-0.18|^1.4)/(2*0.113936^1.4)) for x>0.18
0.65,7312,0.197,896.2959914280221,0.10799133918949914,0.05214577560573551,0.5353072591846507,y=896.296*exp(-(|x-0.197|^0.7)/(2*0.107991^0.7)) for x<=0.197; y=896.296*exp(-(|x-0.197|^0.7)/(2*0.0521458^0.7)) for x>0.197
0.66,7313,0.164,778.8328711400321,0.10837846347474751,0.12909239321485808,0.44758863605825827,y=778.833*exp(-(|x-0.164|^1.5)/(2*0.108378^1.5)) for x<=0.164; y=778.833*exp(-(|x-0.164|^1.5)/(2*0.129092^1.5)) for x>0.164
0.67,7314,0.184,1155.1300790440143,0.04160124602700842,0.037985684008474296,0.556346376183767,y=1155.13*exp(-(|x-0.184|^0.6)/(2*0.0416012^0.6)) for x<=0.184; y=1155.13*exp(-(|x-0.184|^0.6)/(2*0.0379857^0.6)) for x>0.184
0.68,7315,0.204,1040.212073055192,0.0827704444724829,0.040613807852210845,0.571103055215737,y=1040.21*exp(-(|x-0.204|^0.7)/(2*0.0827704^0.7)) for x<=0.204; y=1040.21*exp(-(|x-0.204|^0.7)/(2*0.0406138^0.7)) for x>0.204
0.69,7316,0.198,1058.7192449106726,0.06823860126635106,0.037155823558315676,0.5216599402627955,y=1058.72*exp(-(|x-0.198|^0.6)/(2*0.0682386^0.6)) for x<=0.198; y=1058.72*exp(-(|x-0.198|^0.6)/(2*0.0371558^0.6)) for x>0.198
0.7,7317,0.166,901.8447302904692,0.07594233182990553,0.10175067897747692,0.47413783524254705,y=901.845*exp(-(|x-0.166|^1.1)/(2*0.0759423^1.1)) for x<=0.166; y=901.845*exp(-(|x-0.166|^1.1)/(2*0.101751^1.1)) for x>0.166
