evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,385.0,11031.0
0.051,1358.0,44924.0
0.052,1703.0,88302.0
0.053,542.5,39510.5
0.056,575.5,82457.0
0.058,626.3333333333334,19071.666666666668
0.06,731.5,45430.0
0.062,629.6,63985.0
0.063,1178.5,28113.5
0.064,1306.5,85453.5
0.065,565.0,9983.0
0.066,537.3333333333334,22743.333333333332
0.068,768.3333333333334,49547.0
0.069,57.0,59.0
0.074,942.0,96329.0
0.076,759.6666666666666,34499.0
0.081,1124.0,74792.0
0.082,3288.0,352088.0
0.084,412.5,3507.5
0.085,1463.0,75191.0
0.086,981.0,164176.0
0.088,1021.0,145197.0
0.089,888.0,14211.0
0.09,943.0,122950.0
0.092,723.0,22624.5
0.094,646.0,71163.0
0.097,1020.0,77660.0
0.098,340.0,5559.0
0.099,943.0,172191.0
0.1,236.0,2519.0
0.101,818.0,54278.5
0.103,1591.5,176086.5
0.107,316.0,46740.0
0.108,137.66666666666666,181.33333333333334
0.109,745.0,175165.0
0.11,161.0,358.0
0.111,249.66666666666666,1613.6666666666667
0.112,990.75,62498.75
0.113,581.0,34211.0
0.114,273.0,4899.5
0.115,345.0,26528.5
0.116,291.0,29651.0
0.117,941.0,171668.0
0.118,194.5,704.0
0.119,769.0,38215.0
0.12,59.0,110.0
0.121,581.0,15675.0
0.122,538.0,85696.0
0.123,68.0,92.0
0.124,193.0,6347.0
0.125,557.5,22366.5
0.127,1378.5,102204.0
0.128,1883.0,180488.0
0.129,388.0,25179.0
0.13,514.3333333333334,24341.333333333332
0.131,942.0,166441.0
0.132,1463.5,99787.0
0.133,135.0,386.0
0.134,54.0,90.0
0.135,547.0,34435.0
0.136,1884.0,107355.0
0.138,302.5,8313.0
0.14,590.0,18582.0
0.142,803.0,76423.66666666667
0.143,476.0,39708.0
0.144,548.0,21633.0
0.145,586.0,35905.333333333336
0.146,210.66666666666666,2663.6666666666665
0.148,943.0,142925.0
0.149,92.0,142.66666666666666
0.15,147.0,4755.0
0.154,619.0,96263.0
0.155,477.25,19714.25
0.156,717.0,19713.0
0.159,1096.0,102659.66666666667
0.16,125.0,246.5
0.161,188.5,5327.5
0.162,1893.0,68878.0
0.164,756.0,58841.5
0.166,265.0,1287.0
0.167,311.0,17851.333333333332
0.169,580.5,30692.0
0.171,52.0,85.0
0.172,1237.5,52775.5
0.173,2227.5,127840.0
0.174,481.5,44812.0
0.175,394.0,10508.333333333334
0.178,179.33333333333334,14755.666666666666
0.179,187.0,502.0
0.18,618.3333333333334,18699.333333333332
0.182,281.0,6144.5
0.184,247.0,20914.25
0.185,1810.3333333333333,101396.33333333333
0.187,617.3333333333334,52657.666666666664
0.189,813.0,44849.0
0.19,366.0,18036.5
0.191,1080.0,79755.0
0.194,390.0,24172.75
0.196,2369.3333333333335,215604.0
0.197,971.6,66938.0
0.198,1040.0,101741.0
0.199,72.0,146.0
0.2,358.6666666666667,20812.666666666668
0.202,53.0,131.0
0.203,297.5,5146.0
0.204,112.0,206.0
0.205,347.0,2922.0
0.206,65.0,227.0
0.207,1046.0,87001.5
0.208,100.0,203.0
0.209,1141.5,66497.5
0.211,432.5,18596.0
0.212,754.6666666666666,48651.333333333336
0.216,786.3333333333334,68791.33333333333
0.217,100.0,1093.0
0.218,438.5,10802.5
0.22,1743.0,197184.0
0.221,309.5,30088.5
0.222,142.5,780.0
0.223,148.5,791.0
0.226,136.5,622.0
0.227,63.0,106.0
0.228,114.0,195.0
0.229,103.0,248.0
0.23,182.0,2910.0
0.232,430.0,22583.0
0.233,59.0,111.0
0.236,418.0,40664.0
0.237,147.0,518.0
0.238,195.0,835.0
0.239,409.0,46627.0
0.24,200.0,1446.5
0.243,1378.0,74999.0
0.244,514.0,38332.5
0.245,166.0,2317.3333333333335
0.246,263.6666666666667,14057.333333333334
0.247,388.5,36332.5
0.248,99.5,476.5
0.249,249.0,5881.0
0.251,224.0,1769.0
0.253,999.0,54401.5
0.257,81.0,201.0
0.258,187.0,7477.0
0.259,239.5,4500.5
0.262,428.0,18575.0
0.265,125.0,428.5
0.268,61.0,79.0
0.271,212.0,2269.0
0.272,129.0,413.5
0.273,213.5,9461.5
0.274,94.0,247.0
0.275,214.0,8110.0
0.278,180.0,1702.5
0.28,49.0,94.0
0.281,113.0,440.0
0.282,75.0,136.0
0.283,41.0,80.0
0.284,1535.0,70934.0
0.286,384.5,6580.0
0.288,60.0,98.0
0.289,124.5,944.0
0.29,89.0,204.0
0.291,136.0,256.0
0.292,115.0,366.0
0.293,149.0,359.0
0.294,82.0,203.0
0.295,344.6666666666667,19648.666666666668
0.296,1304.0,64694.0
0.297,216.33333333333334,1782.6666666666667
0.298,92.0,193.0
0.301,138.0,442.0
0.304,448.0,14706.666666666666
0.305,88.0,298.0
0.307,92.0,95.0
0.308,515.5,11831.5
0.309,348.0,11741.0
0.31,119.0,212.0
0.311,293.25,3792.75
0.315,702.0,28140.0
0.316,62.0,102.0
0.317,81.0,114.0
0.318,110.0,667.0
0.319,426.0,9248.0
0.32,167.0,576.0
0.321,64.0,82.0
0.322,156.0,1191.0
0.323,295.0,1363.0
0.325,83.0,103.0
0.327,81.0,218.0
0.33,68.0,99.0
0.331,539.0,24278.0
0.332,105.0,221.0
0.333,173.33333333333334,1225.0
