evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,622.0,8902.0
0.053,343.0,1642.0
0.061,977.0,43754.0
0.062,349.0,46696.0
0.066,492.5,45158.5
0.074,593.0,30291.0
0.085,2153.0,73678.0
0.098,336.0,11101.0
0.103,1064.0,98372.0
0.112,405.0,24135.5
0.122,537.0,36791.0
0.126,1074.0,39148.0
0.132,133.0,1102.5
0.134,460.0,7608.0
0.148,181.0,404.0
0.15,67.0,98.0
0.151,488.0,37411.0
0.155,425.75,13450.25
0.162,81.0,100.0
0.163,1613.0,111125.0
0.191,2061.0,167680.0
0.192,107.0,215.0
0.195,1535.0,70265.0
0.198,81.0,148.0
0.201,578.0,3451.0
0.208,1985.0,203522.0
0.21,1130.0,76328.0
0.211,447.0,36662.0
0.219,3643.0,229333.0
0.225,70.0,95.0
0.231,1308.0,61229.0
0.234,538.0,10599.0
0.237,496.5,30558.0
0.239,1708.0,138754.0
0.244,307.0,29188.0
0.254,497.0,23052.0
0.256,91.0,199.0
0.271,109.0,155.0
0.273,155.0,661.0
0.274,108.0,751.0
0.277,83.0,147.0
0.287,274.0,2289.0
0.288,59.0,104.0
0.307,909.0,39132.0
0.313,198.0,1024.0
0.317,59.0,99.0
0.32,895.0,62549.0
0.321,75.0,164.0
0.324,99.0,108.0
0.331,57.0,97.0
0.337,698.5,47345.5
0.338,80.0,150.0
0.343,87.0,115.0
0.349,968.0,113380.0
0.351,83.0,186.0
0.356,166.5,1183.5
0.358,99.0,203.0
0.359,505.0,28834.0
0.362,59.0,111.0
0.372,86.0,150.0
0.373,123.0,246.0
0.377,122.0,202.0
0.385,107.0,202.0
0.387,119.0,660.0
0.388,82.0,822.0
