evolution rate,geometric mean length lived,geometric mean species population time
0.05,365.84888169352814,22189.467903911216
0.06,374.6731837243538,21250.086867545906
0.07,381.53584541987544,22641.01359923238
0.08,367.4191301184697,20090.145092659484
0.09,374.0115244543329,21368.652130361606
0.1,359.46114200898245,18873.324475943038
0.11,368.3703435729501,18655.048758169378
0.12,346.58484175047266,14506.143586804914
0.13,328.99184252155345,13046.884151707809
0.14,326.19640365564504,12440.081781995303
0.15,302.79532501230926,9840.10419350135
0.16,291.19087844461546,7928.010539257793
0.17,329.18962846173565,7269.94665132616
0.18,373.70430850615713,5179.399322827649
0.19,360.9597938018669,5125.022293639376
0.2,340.35309757512874,4473.717153830027
0.21,338.71320587585996,4371.921091636855
0.22,300.78834619413607,3375.7001393219907
0.23,288.7515325862366,3085.300011737026
0.24,265.2438437640276,2619.525705857774
0.25,276.7682418565419,2869.2094348580354
0.26,268.02442596411925,2824.1316885153865
0.27,250.08570525465856,2355.789358572701
0.28,221.21467109440496,1848.9344651179788
0.29,196.4623771487946,1496.5013642567892
0.3,202.32427359203044,1518.2703598280684
0.31,193.25126094784753,1440.1665617978301
0.32,189.0425572342027,1438.2748072119766
0.33,175.613474807412,1170.8765415878295
0.34,162.6993803686426,958.9384253718177
0.35,157.0876478529095,960.5228381167001
0.36,151.85975412865454,877.8614468762407
0.37,153.18404664139197,859.6414333800697
0.38,145.16213444229797,789.1734324891205
0.39,142.26761893338747,737.4825134562232
0.4,137.3486329603814,671.7022616035936
