evolution rate,length lived,species population time,population
0.271667,45,88,1
0.365,63,159,2
0.33,86,196,2
0.353333,89,201,2
0.178333,90,220,2
0.306667,95,289,3
0.283333,107,699,6
0.213333,114,514,4
0.19,123,538,4
0.236667,142,1499,10
0.12,179,1943,10
0.108333,316,5136,16
0.272002,94,153,1
0.05,501,15213,30
0.073333,501,62236,124
0.317186,123,420,3
0.261821,146,678,4
0.310828,289,8902,30
0.149621,375,13604,36
0.330587,95,254,2
0.151726,209,13262,63
0.305813,456,16919,37
0.397308,129,394,3
0.393198,357,23176,64
0.355789,75,139,1
0.09658,499,43073,86
0.080496,265,7390,27
0.33147,263,3908,14
0.050125,127,10401,81
0.099059,298,26414,88
0.122301,499,80396,161
0.350868,707,41690,58
0.323236,254,3340,13
0.365576,64,97,1
0.332406,89,187,2
0.110707,37,65,1
0.17166,90,108,1
0.324342,1558,137089,87
0.22503,84,96,1
0.099382,408,27928,68
0.215583,128,460,3
0.207535,96,207,2
0.280546,71,91,1
0.235436,52,92,1
0.314777,126,163,1
0.299645,95,114,1
0.266603,999,141832,141
0.068152,424,19757,46
0.241566,2754,367664,133
0.188844,139,1789,12
0.311851,62,104,1
0.270937,55,95,1
0.18275,95,229,2
0.17725,482,52632,109
0.083093,145,9755,67
0.278949,92,203,2
0.348282,179,1363,7
0.172554,55,83,1
0.336749,117,243,2
0.355662,95,142,1
0.247641,55,105,1
0.129774,74,137,1
0.279774,955,220346,230
0.252647,58,150,2
0.381837,107,154,1
0.258206,105,224,2
0.161255,287,15922,55
0.222866,806,30511,37
0.243458,147,1515,10
0.373613,261,8948,34
0.189461,82,100,1
0.138413,70,147,2
0.071992,188,804,4
0.283086,65,83,1
0.194814,170,395,2
0.200328,113,140,1
0.364058,1218,51399,42
0.21733,91,184,2
0.197122,107,117,1
0.141488,89,118,1
0.129399,147,258,1
0.135202,57,1030,18
0.20294,4001,533217,133
0.205973,961,65002,67
0.306667,45,84,1
0.178333,55,96,1
0.166667,57,160,2
0.26,57,140,2
0.12,59,199,3
0.201667,59,112,1
0.131667,60,250,4
0.155,60,159,2
0.225,60,146,2
0.318333,61,210,3
0.19,66,146,2
0.33,69,238,3
0.283333,78,379,4
0.236667,81,134,1
0.376667,90,151,1
0.388333,90,164,1
0.248333,92,187,2
0.353333,96,160,1
0.271667,97,220,2
0.341667,99,189,1
0.213333,101,464,4
0.365,101,309,3
0.295,106,407,3
0.143333,116,526,4
0.108333,123,3698,30
0.085,127,5746,45
0.061667,222,1354,6
0.05,353,11221,31
0.241906,76,101,1
0.073333,498,47005,94
0.358376,76,95,1
0.096667,573,21228,37
0.083201,112,298,2
0.317382,239,1301,5
0.096149,499,80273,160
0.290532,97,181,1
0.377845,94,197,2
0.063922,222,2220,10
0.161582,990,95676,96
0.101617,109,1043,9
0.322229,57,96,1
0.24036,106,107,1
0.340794,123,521,4
0.059101,867,179216,206
0.345415,136,263,1
0.090282,498,147621,296
0.332607,66,98,1
0.395995,90,152,1
0.056434,355,24093,67
0.252426,72,97,1
0.201721,489,24374,49
0.31701,172,1199,6
0.064386,341,35203,103
0.145201,292,2044,7
0.344482,72,82,1
0.282827,112,233,2
0.103778,528,31169,59
0.14842,110,320,2
0.190609,112,178,1
0.180572,972,82047,84
0.081855,296,19390,65
0.098224,169,304,1
0.351926,72,196,2
0.399847,187,1693,9
0.337004,126,456,3
0.137792,999,145270,145
0.110769,426,50889,119
0.304859,153,1647,10
0.150784,77,84,1
0.231509,54,58,1
0.253334,77,147,1
0.248608,93,258,2
0.079828,40,947,23
0.184002,924,43582,47
0.233831,48,89,1
0.080611,26,110,4
0.188584,108,165,1
0.344562,845,34479,40
0.091299,390,21184,54
0.056956,153,1766,11
0.227587,5,11,2
0.361826,79,338,4
0.320191,360,55916,155
0.226935,2161,194655,90
0.112413,419,74484,177
0.085076,133,6467,48
0.19673,81,226,2
0.38956,152,930,6
0.239124,82,195,2
0.399154,499,52720,105
0.145255,499,61260,122
0.392106,131,292,2
0.193352,88,185,2
0.335425,74,137,1
0.32945,76,144,1
0.08691,498,53322,107
0.309585,372,9750,26
0.384435,106,164,1
0.280174,1351,130344,96
0.257112,65,103,1
0.117948,73,204,2
0.363688,58,103,1
0.362548,83,193,2
0.399323,168,1778,10
0.132458,72,134,1
0.29729,78,135,1
0.311197,59,145,2
0.312155,1476,150287,101
0.079944,197,4812,24
0.050723,22,29,1
0.320468,180,3716,20
0.112727,79,91,1
0.15969,80,156,1
0.159755,86,94,1
0.115178,499,129317,259
0.35435,91,260,2
0.330059,79,108,1
0.180568,72,153,2
0.258981,85,99,1
0.138544,73,101,1
0.116979,499,91376,183
0.36381,209,2430,11
0.281686,94,153,1
0.103947,499,85822,171
0.394566,50,92,1
0.07687,558,23044,41
0.098034,448,19576,43
0.056624,140,12053,86
0.362278,431,7277,16
0.116632,499,20527,41
0.297382,320,27843,87
0.182401,4001,645981,161
0.244098,457,150955,330
0.294359,74,103,1
0.353333,46,85,1
0.248333,51,131,2
0.33,54,96,1
0.19,57,96,1
0.318333,57,133,2
0.236667,60,107,1
0.201667,66,157,2
0.225,67,466,6
0.341667,68,516,7
0.213333,72,625,8
0.388333,72,303,4
0.283333,73,149,2
0.295,74,200,2
0.376667,78,167,2
0.306667,81,264,3
0.166667,82,294,3
0.26,82,211,2
0.061667,85,299,3
0.096667,85,433,5
0.143333,85,302,3
0.271667,95,149,1
0.131667,99,475,4
0.365,103,363,3
0.05,104,2707,26
0.085,104,4586,44
0.12,104,2155,20
0.178333,112,463,4
0.155,307,1753,5
0.073333,331,48878,147
0.292747,150,360,2
0.384003,134,392,2
0.108333,604,83955,138
0.20519,79,148,1
0.298533,78,152,1
0.363569,94,150,1
0.124373,72,272,3
0.162441,499,121418,243
0.387726,192,868,4
0.138375,490,51936,105
0.170198,86,200,2
0.38919,88,283,3
0.107264,131,379,2
0.052249,191,14918,78
0.357897,73,86,1
0.389869,118,533,4
0.051673,189,817,4
0.15412,116,5531,47
0.302905,637,23546,36
0.250526,59,110,1
0.357428,61,102,1
0.327922,50,88,1
0.243059,2563,220570,86
0.176111,94,196,2
0.16701,98,259,2
0.387953,50,89,1
0.351147,76,104,1
0.295046,80,132,1
0.368301,41,72,1
0.18629,60,113,1
0.232436,4001,367783,91
0.201971,913,48536,53
0.242642,158,2422,15
0.353333,45,87,1
0.295,52,96,1
0.341667,54,130,2
0.178333,57,154,2
0.248333,61,156,2
0.283333,62,147,2
0.365,64,207,3
0.236667,73,155,2
0.225,77,334,4
0.26,89,558,6
0.388333,90,295,3
0.213333,96,355,3
0.318333,104,369,3
0.19,105,192,1
0.143333,108,814,7
0.306667,109,319,2
0.33,115,162,1
0.085,118,485,4
0.096667,119,1357,11
0.061667,120,1268,10
0.271667,121,841,6
0.05,125,1023,8
0.201667,125,1537,12
0.376667,127,391,3
0.131667,137,398,2
0.166667,164,5303,32
0.108333,216,4870,22
0.12,220,3651,16
0.073333,271,9273,34
0.155,271,8286,30
0.144348,426,61474,144
0.353535,455,20463,44
0.378996,95,151,1
0.301579,900,63351,70
0.133678,447,24837,55
0.201316,109,229,2
0.360923,148,513,3
0.225936,101,224,2
0.076353,238,587,2
0.222864,64,113,1
0.179935,55,95,1
0.397586,60,114,1
0.200938,812,22880,28
0.354985,69,103,1
0.341522,72,190,2
0.182921,73,93,1
0.216007,2149,169903,79
0.20141,166,402,2
0.217208,72,149,2
0.146141,60,108,1
0.08361,48,306,6
0.252941,286,2456,8
0.162992,80,101,1
0.196146,4001,441703,110
0.183235,1249,88617,70
0.128742,93,7750,83
0.05,38,72,1
0.061667,38,193,5
0.108333,38,494,13
0.143333,38,628,16
0.155,38,106,2
0.166667,38,133,3
0.178333,38,74,1
0.248333,38,75,1
0.26,38,75,1
0.271667,38,75,1
0.318333,38,90,2
0.365,38,197,5
0.201667,43,80,1
0.388333,53,144,2
0.306667,56,92,1
0.353333,104,317,3
0.376667,105,202,1
0.225,106,425,4
0.33,109,304,2
0.236667,139,488,3
0.213333,146,676,4
0.295,146,1933,13
0.085,147,1564,10
0.131667,149,443,2
0.341667,149,649,4
0.19,151,1342,8
0.12,159,1272,8
0.283333,166,577,3
0.26826,187,1421,7
0.073333,538,47666,88
