evolution rate,length lived,species population time,population
0.318333,58,139,2
0.290316,169,1102,6
0.339615,78,111,1
0.342712,85,151,1
0.319591,73,145,1
0.103578,373,87953,235
0.154428,1049,106409,101
0.217815,208,498,2
0.087658,635,46632,73
0.121207,499,30517,61
0.164117,27,74,2
0.062567,499,62689,125
0.066286,499,119641,239
0.325588,75,558,7
0.142184,499,37302,74
0.051699,499,67107,134
0.097954,494,25857,52
0.095933,499,79304,158
0.07588,250,14389,57
0.12863,500,29742,59
0.114915,499,113601,227
0.057745,499,39407,78
0.103594,524,57642,110
0.075268,718,74557,103
0.069767,952,39836,41
0.13125,119,3276,27
0.248642,100,306,3
0.275481,205,10632,51
0.301752,89,411,4
0.074147,298,6757,22
0.07083,255,13842,54
0.292944,399,35812,89
0.268297,1809,148327,81
0.157483,60,98,1
0.209407,251,4049,16
0.076428,365,4232,11
0.293472,88,199,2
0.340345,61,150,2
0.302145,103,199,1
0.243848,243,2060,8
0.34081,63,135,2
0.359596,139,2384,17
0.207517,746,39828,53
0.34406,65,81,1
0.369649,321,12984,40
0.21519,799,31114,38
0.299095,214,2271,10
0.292899,74,86,1
0.373088,104,113,1
0.205564,53,68,1
0.147561,499,49917,100
0.156077,999,63623,63
0.155324,499,34523,69
0.091814,499,67587,135
0.114595,498,30466,61
0.376825,102,417,4
0.103453,1039,22224,21
0.15093,67,109,1
0.205486,66,86,1
0.340807,313,12735,40
0.287902,1817,141241,77
0.225368,276,21548,78
0.155608,979,35527,36
0.051693,581,33642,57
0.0858,206,13526,65
0.260836,426,15318,35
0.339846,209,1647,7
0.098788,780,15995,20
0.060076,671,51935,77
0.348398,59,89,1
0.149166,45,87,1
0.342033,259,8042,31
0.226914,64,162,2
0.275605,999,98338,98
0.075645,998,78279,78
0.055598,374,19044,50
0.107829,500,59314,118
0.11601,293,15371,52
0.098698,262,15832,60
0.116221,499,66141,132
0.205843,499,36891,73
0.062688,292,6542,22
0.080831,499,101861,204
0.159469,574,53554,93
0.121682,15,24,1
0.337154,141,278,1
0.084643,124,1221,9
0.110665,220,4652,21
0.150125,306,15865,51
0.141831,303,8475,27
0.18096,282,7955,28
0.091932,500,163660,327
0.148832,61,86,1
0.319044,1499,219214,146
0.399625,541,21436,39
0.13854,406,23430,57
0.078543,499,113336,227
0.098616,88,2073,23
0.086399,777,8796,11
0.199175,4000,342750,85
