evolution rate,geometric mean length lived,geometric mean species population time
0.051,1897.9999999999998,29852.999999999996
0.055,681.0330388461342,76080.69857066244
0.06,482.0,22297.000000000007
0.063,1626.0000000000002,131395.00000000003
0.065,819.9999999999999,140265.99999999997
0.066,185.0,277.99999999999994
0.079,361.00000000000006,18637.0
0.086,819.0,119378.0
0.097,918.9999999999998,71269.99999999999
0.098,851.0,15705.000000000002
0.103,758.0,32828.99999999999
0.122,684.0,16559.000000000007
0.128,79.0,153.0
0.149,108.0,222.00000000000003
0.154,4001.0,367009.99999999994
0.161,138.0,398.0
0.165,364.00000000000006,2334.0
0.168,437.0,2701.9999999999995
0.169,508.0000000000001,26239.999999999985
0.17,195.0,1026.0
0.174,76.0,115.99999999999999
0.179,229.0,2262.0
0.18,84.49852069711042,105.0
0.183,672.0624970938342,30885.616069620482
0.185,297.0,4949.0
0.199,491.047859174643,5026.753425422815
0.203,819.0,127557.99999999997
0.206,121.95900950729306,368.48337818685934
0.207,99.0,246.0
0.208,225.99999999999997,4125.0
0.209,284.24109484731446,958.4424865374028
0.21,176.0,1036.9999999999998
0.216,83.4146270146909,124.4025723206719
0.217,355.0,15276.999999999998
0.228,94.0,539.0
0.231,265.0,9871.0
0.239,212.0,871.0000000000001
0.253,88.0,148.0
0.254,77.0,101.0
0.255,78.0,100.0
0.256,142.0,415.00000000000006
0.261,63.0,106.0
0.271,4001.0,340243.0
0.278,523.0,36311.0
0.283,56.99999999999999,142.0
0.289,52.0,142.0
0.293,182.0,3060.0000000000005
0.295,2726.0,118321.99999999999
0.305,77.0,92.0
0.306,705.0000000000001,52775.000000000015
0.312,83.0,143.0
0.313,182.0,1261.0
0.326,115.99999999999999,325.0
0.328,104.0,447.0
0.33,65.0,167.0
0.332,118.0,340.99999999999994
0.341,77.0,105.0
0.343,492.0,15014.999999999998
0.351,205.4677590280285,1084.7257717967245
