evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,832.0,91190.0
0.051,498.3333333333333,25119.666666666668
0.052,668.5,93732.5
0.053,368.14285714285717,54457.57142857143
0.054,479.6666666666667,86790.66666666667
0.056,396.0,44812.0
0.057,277.3333333333333,3255.6666666666665
0.059,555.5,31375.0
0.06,401.6666666666667,63899.666666666664
0.061,1014.0,90835.0
0.062,576.0,21567.0
0.063,143.5,2780.0
0.064,429.0,1626.0
0.065,367.0,15882.5
0.066,525.3333333333334,59105.666666666664
0.067,178.0,25597.0
0.069,442.75,25507.75
0.07,258.5,44357.5
0.071,355.0,47144.333333333336
0.072,524.6666666666666,25495.333333333332
0.073,748.5,77015.5
0.074,522.6666666666666,40481.666666666664
0.075,499.0,124138.0
0.076,499.0,56743.0
0.077,528.0,46284.25
0.078,548.0,65356.333333333336
0.079,586.5,36393.0
0.08,499.0,23143.0
0.081,500.0,70278.0
0.082,118.0,31795.0
0.083,605.0,38631.0
0.084,382.0,15727.5
0.085,256.0,3083.0
0.086,502.5,37772.5
0.087,499.0,97319.0
0.088,873.5,114369.0
0.089,501.5,55663.5
0.091,544.3333333333334,47257.333333333336
0.092,323.0,4009.0
0.093,475.0,57219.0
0.094,439.25,33235.75
0.095,498.0,38132.0
0.096,109.0,1145.0
0.097,597.0,67072.5
0.098,387.0,19293.0
0.099,624.8,43679.0
0.1,580.5,65237.0
0.101,455.0,36576.0
0.102,376.3333333333333,52338.0
0.103,499.0,32776.0
0.104,498.5,30807.5
0.105,236.5,7836.0
0.106,499.0,42215.0
0.107,654.25,108480.75
0.108,526.5,34998.0
0.109,531.5,27864.0
0.11,316.5,67123.0
0.111,472.0,15281.0
0.112,160.0,4159.0
0.113,141.0,9826.0
0.114,152.0,5891.333333333333
0.116,544.0,86949.0
0.117,454.5,18499.0
0.118,457.0,45252.5
0.119,669.5,47437.0
0.121,365.5,13942.5
0.123,543.0,33744.0
0.124,389.0,27548.0
0.125,393.3333333333333,65865.66666666667
0.126,459.0,58584.0
0.127,499.0,80781.0
0.128,621.3333333333334,61636.0
0.131,113.0,466.0
0.133,499.0,168621.0
0.134,330.5,35470.0
0.135,112.0,163.0
0.137,68.0,1919.0
0.138,1200.0,99519.0
0.139,320.0,9821.0
0.14,499.0,56244.0
0.144,67.0,173.0
0.145,487.0,41300.5
0.146,999.0,140070.0
0.147,222.0,2320.0
0.148,367.0,13551.0
0.149,598.5,39522.5
0.15,437.0,33341.5
0.151,499.0,19155.0
0.153,1070.0,99072.0
0.154,348.5,6094.0
0.155,275.5,4323.5
0.156,288.5,111129.0
0.158,633.5,73334.5
0.159,712.0,87684.0
0.16,1010.0,39622.0
0.162,161.0,2926.0
0.163,741.0,69062.0
0.164,1809.0,187464.0
0.166,134.5,681.0
0.167,501.0,15108.0
0.168,540.0,129121.0
0.169,499.0,46241.0
0.171,88.0,118.0
0.172,859.3333333333334,151668.33333333334
0.173,134.5,310.5
0.174,213.0,4467.0
0.175,540.0,16091.0
0.176,1792.0,262564.0
0.178,890.0,67622.0
0.179,1000.0,257790.0
0.181,4001.0,255472.0
0.182,184.0,1855.0
0.184,552.0,104646.5
0.186,999.0,83947.0
0.188,149.0,1006.0
0.19,201.0,805.0
0.191,1459.0,147960.0
0.192,770.0,160830.0
0.194,1172.0,48354.0
0.195,664.0,70989.33333333333
0.196,86.0,308.0
0.197,913.0,141440.0
0.198,3258.0,324578.0
0.2,248.0,6013.0
0.202,192.0,1786.0
0.203,939.0,67145.0
0.204,123.0,801.0
0.206,140.5,1008.5
0.207,878.3333333333334,70626.66666666667
0.213,527.0,18086.0
0.215,469.5,22686.0
0.216,288.0,16430.0
