evolution rate,geometric mean length lived,geometric mean species population time
0.051,562.4642210843281,83144.6582890326
0.052,499.0,50929.0
0.053,287.0,14113.999999999993
0.054,499.499749749687,18382.37307857721
0.055,598.0,47094.999999999985
0.056,1329.0,43886.00000000002
0.057,499.0,41793.0
0.059,318.0,17694.999999999996
0.06,684.9999999999999,37105.999999999985
0.062,496.0080644505692,20051.083262507284
0.063,499.33311091334957,58800.98261670086
0.064,549.5367173096754,52038.61083056853
0.065,843.0,235505.00000000012
0.067,581.0290096043298,45123.77676142057
0.069,440.9435502428533,25882.35370011791
0.073,499.0,39770.0
0.074,740.2702209328698,73078.46030124062
0.076,239.5516645736364,12439.909043075837
0.077,499.0,38162.00000000001
0.078,869.9999999999998,38105.00000000001
0.079,499.9999999999999,90097.0
0.08,335.31316968488306,34654.52351185766
0.081,998.0000000000002,104873.99999999996
0.083,628.7006038975418,96496.43574206745
0.084,998.0000000000002,76846.0
0.085,339.00000000000006,3208.0
0.086,559.0277273982033,54952.88780400899
0.088,526.0000000000001,61438.0
0.09,836.2415918859814,44890.446422373636
0.093,499.0,58020.99999999999
0.094,499.0,27550.000000000007
0.096,481.5747530455684,92692.67027540236
0.1,374.3220946441189,11556.663597271368
0.102,1497.9999999999998,92036.0
0.104,724.4943063958474,42180.98014508435
0.105,499.0,62087.99999999998
0.106,748.0,53001.0
0.107,1025.0,70590.0
0.109,499.9999999999999,128477.00000000001
0.111,999.0,129304.00000000004
0.113,499.0,53635.000000000015
0.114,499.0,127110.99999999999
0.118,28.999999999999996,381.99999999999994
0.122,701.0,49675.999999999985
0.123,60.0,112.99999999999999
0.126,952.0000000000001,167005.99999999997
0.136,498.00000000000006,137288.0
0.137,315.99999999999994,24346.0
0.139,371.2437497259583,37935.4561215104
0.14,321.0,21481.999999999996
0.141,356.0,14173.999999999998
0.143,462.7137343974134,19014.632549697093
0.144,705.6925676241746,66164.29974691791
0.147,464.00000000000006,37451.00000000001
0.151,916.0,74361.00000000001
0.16,499.9999999999999,18744.999999999993
0.162,301.0,17859.000000000007
0.164,499.0,206484.99999999994
0.169,1000.0000000000002,184488.00000000006
0.171,488.99999999999994,54513.0
0.172,1999.0000000000002,221124.99999999994
0.173,282.0,5230.0
0.174,513.0000000000001,60282.99999999998
0.176,999.0,109718.0
0.182,1534.9999999999998,321786.9999999998
0.185,619.0,31374.000000000007
0.187,310.52375110448475,4088.4985018952866
0.203,893.0000000000001,35645.00000000001
0.21,690.0,30491.999999999996
0.211,74.0,96.0
0.217,168.0,286.0
0.219,73.0,86.0
0.223,3499.0,413937.99999999977
0.226,60.0,101.0
0.23,549.0,25269.000000000004
0.238,277.99999999999994,12294.000000000004
0.239,3225.0,391814.9999999998
0.251,268.0,2549.0
0.252,179.0,1321.0
0.257,64.8074069840786,151.41664373509275
0.258,93.0,295.0
0.259,2687.999999999999,222908.99999999997
0.261,1253.0,47471.999999999985
0.264,98.0,164.0
0.268,511.24944987745477,10830.319801372443
0.276,325.0,3203.0
0.281,1346.0000000000002,83575.99999999997
0.282,1060.0,78392.00000000003
0.283,97.82637681116478,523.1902139757585
0.288,499.0,68080.99999999997
0.293,381.0,12996.0
0.295,96.0,347.0
0.296,781.0000000000001,207687.0
0.299,105.0,227.0
0.303,1169.0000000000002,104796.99999999999
0.312,107.0,195.0
0.318,103.56157588603989,479.40066750057815
0.32,537.0,60275.99999999998
0.325,555.0,39633.0
0.326,1036.9999999999998,107603.00000000004
0.327,146.0,712.0
0.338,67.0,131.0
0.364,92.0,192.0
0.367,106.0,140.0
0.384,56.00000000000001,214.0
0.399,92.0,155.0
