evolution rate,length lived,species population time,population
0.283333,70,157,2
0.309985,618,7759,12
0.37667,75,95,1
0.241791,90,102,1
0.05,715,29739,41
0.20049,90,108,1
0.052026,793,8594,10
0.248333,145,1121,7
0.311219,128,156,1
0.166667,4001,286841,71
0.178294,88,115,1
0.394501,99,107,1
0.096667,671,50533,75
0.189718,161,449,2
0.050011,396,16292,41
0.178333,55,353,6
0.055023,467,11829,25
0.235115,996,29256,29
0.398579,529,7848,14
0.386423,235,2312,9
0.093604,106,109,1
0.327093,103,107,1
0.05,286,1739,6
0.108155,91,101,1
0.134158,393,2778,7
0.236667,596,8085,13
0.3754,144,166,1
0.127826,793,29634,37
0.143333,4001,285688,71
0.234011,118,182,1
0.355636,106,209,1
0.258351,131,194,1
0.183367,238,403,1
0.221161,221,391,1
0.178333,4001,261853,65
0.126396,396,113960,287
0.139915,1194,91795,76
0.386984,128,368,2
0.195442,85,106,1
0.272835,883,22655,25
0.193228,97,280,2
0.096667,334,27545,82
0.328085,76,94,1
0.225,3907,181978,46
0.271667,121,1115,9
0.391516,88,179,2
0.065814,265,328,1
0.118867,287,1741,6
0.318333,517,5719,11
0.335863,78,96,1
0.145827,113,236,2
0.155,4001,256224,64
0.217097,467,2791,5
0.257411,82,96,1
0.390516,81,90,1
0.132959,93,100,1
0.144667,190,744,3
0.266863,1163,65707,56
0.318333,112,1316,11
0.149664,84,85,1
0.318333,64,512,8
0.391497,107,164,1
0.158269,99,104,1
0.112784,189,276,1
0.367025,86,90,1
0.105556,256,316,1
0.143333,1158,58295,50
0.061949,85,103,1
0.155,4001,260245,65
0.102923,396,15148,38
0.252646,148,200,1
0.161276,75,76,1
0.177325,100,101,1
0.131667,1172,40360,34
0.210731,577,5288,9
0.094427,265,3157,11
0.103909,286,41670,145
0.350671,66,95,1
0.061667,316,40777,129
0.195201,1348,43825,32
0.279578,87,220,2
0.237932,4001,279931,69
0.33,1007,11771,11
0.103828,151,1301,8
0.178333,282,4406,15
0.054783,98,99,1
0.345565,103,104,1
0.155,4001,294751,73
0.271667,1455,45457,31
0.143333,61,101,1
0.108989,83,95,1
0.178333,4001,288445,72
0.322212,194,853,4
0.368128,111,114,1
0.19,4001,263119,65
0.27897,681,56521,82
0.059355,793,19875,25
0.334075,4001,270815,67
0.111379,793,43935,55
0.302567,2322,146775,63
0.33423,113,118,1
0.118197,430,1984,4
0.132117,222,5499,24
0.144924,1587,73204,46
0.127742,94,145,1
0.236667,63,543,8
0.160757,95,100,1
0.247675,134,430,3
0.201667,259,4398,16
0.108158,229,546,2
0.106293,182,537,2
0.108045,312,979,3
0.269585,229,4738,20
0.311985,258,654,2
0.263221,155,571,3
0.32285,855,16525,19
0.143333,1706,67833,39
0.198538,121,235,1
0.061667,335,20051,59
0.236491,400,966,2
0.19,4001,243330,60
0.289611,966,44554,46
0.143441,461,6416,13
0.375075,784,29548,37
0.096667,670,31214,46
0.375234,80,90,1
0.248194,305,862,2
0.093891,361,5785,16
0.249218,94,105,1
0.074376,682,1642,2
0.295,4001,247055,61
0.329272,94,151,1
0.219016,350,3229,9
0.114438,243,3823,15
0.283333,375,3052,8
0.166667,4001,268108,67
0.1484,373,1766,4
0.365,225,5435,24
0.09274,135,268,1
0.308338,118,213,1
0.19,4001,250165,62
0.066453,91,105,1
0.352899,91,151,1
0.054505,396,158081,399
0.069956,301,7831,26
0.364904,207,676,3
0.251596,134,998,7
0.109393,350,24856,71
0.318333,1017,23934,23
0.21054,144,195,1
0.248333,1487,39328,26
0.290718,320,2071,6
0.201667,4001,278595,69
0.170318,545,6368,11
0.143415,89,141,1
0.155595,80,85,1
0.096667,543,12096,22
0.252887,623,3272,5
0.138997,147,268,1
0.386536,360,8238,22
0.199642,342,10163,29
0.158669,103,112,1
0.217694,4001,328782,82
0.149606,162,290,1
0.1929,878,3208,3
0.155,4001,270487,67
0.33789,187,2547,13
0.398798,249,2068,8
0.313029,202,618,3
0.282114,4001,298729,74
0.118521,97,100,1
0.148796,184,542,2
0.37791,154,164,1
0.295,53,88,1
0.079479,395,36438,92
0.187386,58,64,1
0.05232,396,11568,29
0.122689,291,1527,5
0.166667,4001,458227,114
0.213333,4001,263771,65
0.075935,170,188,1
0.176245,92,94,1
0.131667,274,30753,112
0.252058,254,482,1
0.316434,204,836,4
0.353333,4001,312355,78
0.158973,122,388,3
0.395524,293,607,2
0.21522,179,361,2
0.316769,177,210,1
0.256735,85,108,1
0.108333,578,2624,4
0.16654,806,23091,28
0.319293,141,294,2
0.225,4001,282791,70
0.319024,180,458,2
0.114006,793,13034,16
0.102629,102,104,1
0.286483,4001,244255,61
0.076247,1086,11511,10
0.321092,137,297,2
0.178333,64,997,15
0.143333,1128,85813,76
0.156156,200,4524,22
0.165843,68,92,1
0.307001,99,103,1
0.39599,3126,234894,75
0.196177,233,6475,27
0.317255,67,85,1
0.289106,107,112,1
0.379835,102,110,1
0.05,762,53433,70
0.06468,507,19621,38
0.12,153,3117,20
0.370836,142,434,3
0.197407,200,636,3
0.112799,92,101,1
0.131667,700,24433,34
0.079653,77,99,1
0.280604,69,91,1
0.09952,396,83216,210
0.116643,219,1041,4
0.334465,1579,54298,34
0.318696,189,421,2
0.234018,179,443,2
0.213587,98,108,1
0.143333,4001,274421,68
0.263488,93,154,1
0.344352,703,11417,16
0.283333,4001,272089,68
0.131667,1098,76616,69
0.13153,1190,83639,70
0.295485,90,151,1
0.155,388,4338,11
0.282201,1106,30572,27
0.243771,193,472,2
0.157216,4001,306344,76
0.347885,102,150,1
0.389511,78,94,1
0.178333,4001,266091,66
0.395203,110,262,2
0.323857,188,211,1
0.288763,128,159,1
0.05,699,37956,54
0.17975,100,103,1
0.220446,4001,428208,107
0.081629,453,11475,25
0.112278,400,548,1
0.303245,98,100,1
0.181069,113,201,1
0.109445,398,1402,3
0.131667,1097,73842,67
0.134583,83,97,1
0.207708,4001,365870,91
0.341667,78,142,1
0.271667,1079,45184,41
0.12013,47,50,1
0.228142,215,762,3
0.073333,758,11062,14
0.149715,604,4858,8
0.231576,83,95,1
0.376667,184,1557,8
0.344134,333,1500,4
0.389363,97,99,1
0.349019,118,306,2
0.323956,116,169,1
0.133394,3807,266131,69
0.327517,456,1010,2
0.19,557,8039,14
0.213333,1909,53607,28
0.155,4001,280475,70
0.177934,120,201,1
0.083038,82,104,1
0.060431,137,341,2
0.170694,316,4108,13
0.052305,292,1052,3
0.134987,238,883,3
0.090985,167,553,3
0.306667,731,9736,13
0.213474,293,1498,5
0.248333,445,3144,7
0.115482,397,59395,149
0.177392,59,87,1
0.276187,422,2111,5
0.393112,110,255,2
0.154113,74,111,1
0.392683,217,960,4
0.131667,1128,101613,90
0.264867,194,512,2
0.329904,83,100,1
0.207279,343,3846,11
0.271643,83,143,1
0.155,4001,376491,94
0.347336,81,195,2
0.381555,323,1361,4
0.22972,96,97,1
0.306667,508,4778,9
0.282802,39,43,1
0.097295,370,630,1
0.225,4001,265228,66
0.056767,396,22988,58
0.085522,245,455,1
0.086399,114,193,1
0.144059,519,11322,21
