evolution rate,length lived,species population time,population
0.353333,55,98,1
0.341667,61,250,4
0.178333,64,271,4
0.283333,64,172,2
0.388333,66,154,2
0.271667,76,576,7
0.19,78,258,3
0.26,89,378,4
0.318333,97,346,3
0.131667,109,986,9
0.365,118,311,2
0.166667,134,615,4
0.213333,139,426,3
0.12,181,1659,9
0.143333,384,9743,25
0.310359,57,100,1
0.177251,49,90,1
0.085,501,25984,51
0.096667,501,24733,49
0.382256,108,773,7
0.240558,146,511,3
0.307591,492,23772,48
0.213966,941,118518,125
0.391361,56,127,2
0.279153,558,20335,36
0.27383,1060,161852,152
0.197674,278,9954,35
0.208801,88,147,1
0.370644,104,301,2
0.205799,55,79,1
0.314332,48,80,1
0.366698,776,94602,121
0.255205,84,144,1
0.334607,900,105319,117
0.080921,421,17567,41
0.270028,149,491,3
0.372609,98,212,2
0.36962,90,240,2
0.387885,103,407,3
0.396164,471,14345,30
0.102938,499,33713,67
0.348277,104,231,2
0.200335,196,1625,8
0.076105,146,690,4
0.120692,499,89266,178
0.360385,135,1246,9
0.08412,324,1268,3
0.342709,578,118634,205
0.155202,1132,222301,196
0.206385,78,99,1
0.159917,85,104,1
0.231541,66,153,2
0.394638,79,142,1
0.070854,798,60699,76
0.15278,494,30005,60
0.39825,86,142,1
