evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,1042.5,196776.5
0.051,1174.5454545454545,87936.18181818182
0.052,697.2,98888.6
0.053,574.5,42769.0
0.054,1084.75,95878.75
0.055,931.4,61619.0
0.056,730.5,51300.333333333336
0.058,732.1428571428571,68252.85714285714
0.059,1175.25,105560.25
0.06,777.4,56219.4
0.061,749.0,78940.5
0.062,1202.2,137142.2
0.063,793.8333333333334,62822.5
0.064,695.5,86742.0
0.065,625.25,63063.75
0.066,760.4,71932.2
0.067,630.3333333333334,59760.0
0.068,1266.25,177373.0
0.069,750.0,53897.4
0.07,894.6666666666666,96003.83333333333
0.071,2646.0,267726.0
0.072,133.5,4104.5
0.073,1071.7,107990.2
0.074,736.3333333333334,72596.33333333333
0.075,683.1,74210.5
0.076,758.5,52986.75
0.077,832.75,91472.5
0.078,1616.75,86046.75
0.079,858.3333333333334,107507.33333333333
0.08,844.2857142857143,126271.42857142857
0.081,782.25,71247.25
0.082,819.1666666666666,122300.83333333333
0.083,1333.3333333333333,138355.33333333334
0.084,840.25,69560.5
0.085,1099.4444444444443,118541.66666666667
0.086,862.4,103547.8
0.087,681.5714285714286,70882.42857142857
0.088,776.3333333333334,51057.0
0.089,672.25,52533.5
0.09,573.3333333333334,75304.0
0.091,846.125,123020.0
0.092,924.75,86309.125
0.093,1140.0,78282.0
0.094,1785.3333333333333,115261.0
0.095,681.6,60581.4
0.096,567.875,43648.375
0.097,839.3333333333334,68757.16666666667
0.098,874.3333333333334,82664.33333333333
0.099,445.0,26655.0
0.1,1109.0,92620.75
0.101,814.0,114018.4
0.102,1120.4,129920.4
0.103,466.5,27695.0
0.104,1086.8333333333333,80018.16666666667
0.105,780.3333333333334,61376.666666666664
0.106,642.0,80575.5
0.107,540.5,24112.25
0.108,1111.0,98656.66666666667
0.109,592.2,51563.4
0.11,1503.0,200489.75
0.111,784.6,128586.0
0.112,1054.3333333333333,89425.0
0.113,973.3333333333334,76249.0
0.114,1423.3333333333333,150551.66666666666
0.115,1569.4285714285713,164331.0
0.116,1208.0,83240.0
0.117,1059.8333333333333,139283.83333333334
0.118,1087.0,109583.75
0.12,1066.0,80517.8
0.121,1732.5,132642.5
0.122,999.0,72509.0
0.123,999.0,84306.0
0.124,900.25,76395.0
0.125,71.0,193.5
0.126,1000.0,169860.0
0.127,1072.0,79047.0
0.128,593.0,99388.5
0.129,2525.0,349793.0
0.13,898.0,87430.0
0.131,881.3333333333334,64265.333333333336
0.132,827.3333333333334,42954.0
0.133,917.0,88876.0
0.134,928.5,88078.5
0.136,531.3333333333334,31870.0
0.137,1502.3333333333333,187145.66666666666
0.138,802.0,68934.6
0.139,1997.3333333333333,138542.66666666666
0.14,730.625,64404.75
0.141,757.0,67827.66666666667
0.142,19.0,23.0
0.143,640.6,50584.4
0.144,892.75,61593.75
0.145,788.0,83041.0
0.147,1213.0,79285.5
0.148,614.5,36705.0
0.149,317.25,8977.5
0.15,1573.0,178004.5
0.151,827.4,82069.0
0.152,998.0,236259.0
0.153,3998.0,258693.0
0.154,141.5,876.0
0.155,695.0,46661.5
0.157,1001.6666666666666,64162.333333333336
0.158,1031.5,62130.5
0.159,119.0,1788.0
0.16,1100.0,95573.25
0.161,1271.5,95296.5
0.162,1999.0,192723.0
0.164,81.0,325.0
0.165,541.0,24067.0
0.168,93.0,205.0
0.169,110.0,494.0
0.17,505.0,19947.0
0.171,582.3333333333334,35595.333333333336
0.172,2723.6666666666665,214456.0
0.174,455.0,8623.0
0.175,1082.0,60194.0
0.177,186.5,7584.5
0.178,236.0,3061.0
0.179,232.0,675.0
0.18,1518.6666666666667,114415.66666666667
0.182,446.6666666666667,19299.333333333332
0.183,1124.0,56675.5
0.185,337.5,5076.5
0.186,2037.0,181816.5
0.188,417.0,16755.333333333332
0.19,605.0,78430.0
0.191,180.5,1887.0
0.196,130.0,378.0
0.197,557.0,31189.0
0.198,96.0,1467.0
0.2,563.5,46574.5
0.202,526.0,91660.0
0.203,100.0,148.5
0.204,90.0,92.0
0.205,255.0,3910.0
0.206,146.0,726.0
0.208,275.0,4944.0
0.209,1030.0,58385.5
0.21,96.0,117.0
0.211,861.5,51095.5
0.212,994.0,34616.0
0.214,1422.0,81260.0
0.215,258.0,5640.5
0.216,2231.0,157493.0
0.219,107.5,545.5
0.221,509.3333333333333,18972.666666666668
0.222,98.0,105.0
0.225,140.0,495.5
0.227,686.0,41385.0
0.231,71.0,83.0
0.233,425.0,64872.0
0.234,55.0,107.0
0.242,164.0,495.0
0.243,245.5,3191.25
0.245,392.5,34654.5
0.246,70.5,154.5
0.248,445.0,15632.0
0.249,57.0,95.0
0.25,89.5,226.5
0.251,971.6666666666666,55434.333333333336
0.252,2118.0,110155.0
0.253,664.4,37275.4
0.254,1359.0,44185.0
0.255,71.0,98.0
0.256,118.0,1153.0
0.257,4001.0,307391.0
0.26,578.5,74591.0
0.261,61.0,99.0
0.262,251.0,1367.5
0.263,121.5,668.5
0.264,682.0,75576.0
0.265,90.0,293.0
0.266,755.0,26516.0
0.267,169.0,820.5
0.268,718.0,90399.0
0.271,72.0,106.0
0.272,646.0,89218.0
0.273,81.0,107.0
0.275,481.0,29611.0
0.276,50.0,96.0
0.277,90.0,149.0
0.278,216.33333333333334,4254.333333333333
0.279,167.0,1460.0
0.28,97.0,211.0
0.281,751.0,29545.0
0.282,129.0,301.0
0.285,59.0,111.0
0.286,199.33333333333334,1382.6666666666667
0.288,173.5,1672.0
0.292,999.0,69109.0
0.297,902.5,54972.0
0.3,63.0,153.0
0.301,107.0,338.3333333333333
0.302,83.0,96.0
0.304,107.0,111.0
0.307,255.0,7765.0
0.309,539.0,42477.666666666664
0.31,76.0,96.0
0.311,469.0,16194.0
0.312,108.0,455.0
0.313,116.0,1828.5
0.316,166.0,420.0
0.317,92.0,138.0
0.318,56.0,516.0
0.32,107.0,237.0
0.322,80.0,144.0
0.323,90.0,139.0
0.324,154.0,2456.0
0.325,248.0,2526.0
0.326,85.0,265.6666666666667
0.327,108.0,165.0
0.329,122.0,1354.0
0.33,88.0,216.0
0.331,102.5,409.0
0.333,91.33333333333333,116.0
0.335,62.5,96.5
0.336,167.5,2886.5
0.337,89.0,243.0
0.338,92.0,103.0
0.34,546.0,25467.0
0.341,529.0,44094.0
0.342,75.0,389.5
0.344,81.0,336.0
0.345,135.5,1240.25
0.346,657.0,28838.0
0.349,69.0,158.0
0.351,93.0,258.0
0.353,41.0,59.5
0.355,123.0,265.0
0.358,1485.0,73747.0
0.36,559.0,9734.5
0.362,193.0,893.0
0.363,121.0,201.0
0.366,69.0,98.0
0.368,172.0,2928.5
0.37,93.0,229.0
0.371,92.0,102.0
0.373,92.0,425.0
0.376,147.0,8022.0
0.377,47.0,78.0
0.382,80.0,144.0
0.383,105.0,197.0
0.384,200.0,3355.0
0.386,186.5,815.0
0.389,169.5,564.0
0.39,342.0,5471.0
0.392,120.0,1598.0
0.395,99.0,423.0
